fTable2 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r47 39178 20455 38058 -62647 45941 -17776 38412 35356 -12540 56364 -36199 14441 8549 -47153 -57512 -63133 -28597 35269 -26852 -45439
r48 35697 60005 28477 -43329 -18741 15583 50842 -7743 9238 -56957 41930 39720 -55545 -39523 -25561 46813 -38725 -3514 49985 -28543
r49 4526 -10321 -27228 56842 28583 62706 -61828 55923 10560 29428 -10348 6914 -11572 51775 -54104 29334 -11976 45142 -60633 54907
r50 27280 -54997 -36855 64573 12133 -51464 22011 51146 -37405 -37084 -58827 54473 3889 -24927 16266 -30545 61157 -62807 23947 47226
r51 -62851 -64564 19209 1719 -11005 13048 -52773 46812 52536 7 -53815 -897 -35354 50489 4607 -33321 14418 7614 -42683 32062
r52 6975 -14644 -52916 -10917 -61604 -63592 -38216 -32983 -7687 26201 -51271 -34484 -26933 -13788 -20026 4957 -63865 -3723 -59402 9857
r53 -56381 54066 21610 22075 29783 25267 -38875 28811 47978 27258 41586 50054 -26954 -59613 -37184 51903 -5589 -26409 22048 -2874
r54 26517 -53228 41920 -24222 -54750 1541 8825 -13378 14 -51891 28168 -55206 -20490 -16255 -3911 55086 48932 52224 35657 -14624
r55 -23168 62613 -8900 -32354 -17726 -53500 19888 55095 45373 -34018 29642 -35660 -10444 17419 13278 -48012 -37469 -9452 52813 39200
r56 50141 21395 -34259 52430 21153 -1396 -29887 -37775 25780 39685 -43933 -57300 -1019 -57751 15391 11714 40570 61652 21425 49676
r57 46671 61229 -59812 -39343 48994 -8541 9297 3963 32320 -1414 -53248 -43771 36650 57864 -19992 41907 54341 57252 -21581 42983
r58 -16358 14261 -60049 39095 -31415 -24112 29494 12981 11484 -58463 5986 -37272 -46003 41543 38268 27710 -21198 13763 -57552 42429
r59 35223 56650 -53367 -18632 26236 -23349 10035 25697 34704 32310 27571 49112 -49416 -59413 65324 -18391 59337 -42524 41323 -47815
r60 -61451 -40852 37461 -28786 23539 41598 -48991 -5476 23500 59608 -42040 -42002 3815 49686 5776 -52228 -265 -39070 32968 39456
r61 12529 16097 -12639 -27300 9707 18656 -14741 54811 13072 58112 -49307 -534 -45604 15731 -34654 32438 -41889 47717 8994 -44496
r62 -51581 2528 55298 -61342 -33330 -48083 -65185 53667 -34895 -13475 -19401 -43755 -37426 -24405 2884 -47853 34047 -37106 48121 -18707
r63 17318 -4343 3474 -10030 -30598 -44444 -34405 1948 40880 -58544 9870 -16866 -37950 20039 40003 -40642 -60996 38153 -11002 -46452
r64 -4351 40687 28502 41710 40696 13618 -20628 7738 33236 3826 -20170 30457 25078 42176 29044 -58375 -40309 -32094 60803 -20697
r65 54187 -46344 -44943 480 58565 2649 -20505 -53559 47606 46662 30500 7380 35376 -17555 4739 -3860 -35543 -57251 6124 62351
r66 -11169 39873 61601 -15299 -38799 -36271 62430 -31206 22497 -20517 -58849 12411 -20621 38414 -19873 -65151 -45289 10275 -34091 -34126
r67 18763 -41378 -6691 58167 -11422 -48129 -13027 50422 -14672 -33859 -36575 -63470 47608 41956 9302 -45614 26841 19010 6503 -48491
r68 42634 9067 13443 -31618 22320 -9807 6425 59519 37472 62679 -38605 -16322 -59427 -43688 22915 -33236 54010 -10771 -1826 -52514
r69 -46650 -10966 51190 -9070 31016 -24697 44126 26906 -32471 15510 42737 -61112 -55390 -12312 27974 52086 -51266 -4040 8601 -12496
r70 53321 -10569 1508 -16697 -62462 45190 -34086 64694 -49567 -25240 -16912 -60305 -51980 33073 -6220 26908 -34697 -39008 -51330 -2453
r71 31367 21959 40229 37904 -26818 -16655 -37100 -36976 -34449 -9047 21785 59593 35851 46845 40257 4843 5027 17868 -47574 -60805
r72 61917 7735 59748 13088 -65025 -52290 24206 -2608 -46035 14798 -26441 63690 -14486 -36779 37865 16698 -12474 12179 -5498 -3290
r73 5682 -15975 -57798 63957 -50017 20024 16536 47365 -58335 -36674 4349 -20293 9671 55422 46579 -63382 -15040 6932 -50150 43538
r74 -12266 30214 64975 15209 -45265 -15461 46102 -34735 -23026 -26449 -4302 55112 -28829 40146 -63809 -7868 -36655 -38431 -6604 -44093
r75 -12952 27755 19201 -36253 -62542 -332 30745 65086 -62542 2660 18207 -5998 -27164 -2289 62410 -55801 -48694 23165 -12611 -62313
r76 63419 -30846 61940 1083 -25999 -2638 59002 37926 -43976 -39437 811 -11829 -846 -50873 36408 -38937 -8275 -13255 -62066 11390
r77 -18286 31101 -61277 28998 -39824 -53584 -9741 48067 -32371 -38006 -60023 -29367 -24524 -5151 40737 51340 -45253 -768 48852 -35762
r78 -29421 -34442 18973 4009 -38192 -30326 52158 50828 26012 40753 -19035 2629 -57424 -58552 -31524 -21963 -51452 -43216 47046 30643
r79 -28187 26371 60938 35181 44780 44178 27782 19323 52324 33571 33681 22552 -42092 -3367 -39850 50343 -53273 64218 56884 -47397
r80 -31203 -17343 -12768 -9133 13343 31761 60866 61335 -4381 25749 -23281 -60952 -1089 56554 39359 -50177 -39484 58832 8365 50863
r81 11045 -1639 -62170 -26805 -32669 50252 43339 -8469 -14806 48278 -8014 -62961 65473 -3679 6248 54075 61703 -56325 2326 54213
r82 47249 49228 10572 -49768 -10272 28115 -21189 -31379 -50804 -38558 -51447 -51041 -16946 -16659 30670 2065 37397 -19025 24165 58238
r83 -15969 -34858 -38603 -726 727 34425 39309 64202 26923 -41250 33155 63259 19305 60290 20060 58338 47446 25142 56052 -64559
r84 -23488 -34031 4294 5641 -63582 -13204 14895 -35989 -49460 17248 2044 -17270 -45009 39822 -11106 63039 -24123 -39499 -8978 35924
r85 30792 -52224 -4700 4882 12079 -52527 -34505 39324 -40449 8064 43628 -56699 -41447 44587 58160 -62796 -469 -34316 11487 10505
r86 -3218 -49020 -64625 2348 36899 61059 -38496 19706 -23529 39333 -29514 17044 -23880 24015 25052 -44696 -18990 -15148 -8651 48999
r87 35044 63557 -63759 -56512 -20058 -40893 26419 2862 10692 -50040 -7671 -51951 17380 -52778 770 -5714 41312 51653 18801 58567
r88 -26081 61649 -63276 61687 8373 -44525 -41343 -34573 -6267 -53316 -59460 -6443 22271 -27372 -30942 39756 38167 -19922 5348 24494
r89 -22836 29430 -52782 -37796 -5247 54508 29107 58639 -47826 54150 -59609 -45539 -55248 -9931 21221 52587 -42767 36517 18701 57525
r90 -2554 -56340 -62179 21147 12236 -12198 8299 -44892 2486 8969 38572 28775 53629 54223 -15976 53809 343 27487 45080 57922
r91 -58238 1225 -13799 44092 5054 8778 16316 2480 12186 -17593 62858 -18763 -21337 57623 21887 -22910 4781 52094 -7131 -59389
r92 27932 39841 -29828 24793 20253 26573 -42603 9757 27204 -7172 -26777 -21482 -5453 50591 60238 -62393 50644 14552 39906 -45143
r93 -15593 -61943 -22401 -61555 60540 27454 -59473 -46221 -24094 -22650 30950 28918 64650 64287 -20919 -48193 -21486 64116 20042 -51705
r94 2077 -4645 -9065 17929 -43829 -17747 -28507 -4046 45147 -16777 43635 -56212 32354 41992 41855 -50657 38388 2424 -59440 -45425
r95 -36354 49620 55056 -32748 45988 17159 57111 -56307 -29514 -63828 14259 -32279 -52597 61295 42830 23095 23769 52085 -60883 18380
r96 -28905 -612 -19485 11340 -9826 40176 48437 11441 32035 17576 54944 5038 53218 17723 -22029 -53882 -28043 47828 -298 32989
r97 -43788 -22435 -34587 12700 39114 -54398 13648 47853 -52617 463 24063 50290 58332 -49414 -12422 -21534 30189 64938 -47454 -41221
r98 -57287 -63574 17395 -35664 55032 50101 -26684 6185 32464 26274 -19308 43385 39824 -42003 -50300 35949 -37282 33219 -26490 22221
r99 38044 48153 -2708 -6145 28447 -28049 -10913 47427 -6236 -50885 38212 15028 3070 21827 -49191 -62414 42635 15849 -15637 -29325
r100 54681 -50034 54646 44035 24160 30232 61623 50577 26592 -64496 -12094 35496 7052 49153 -515 -58085 -67 -789 -34508 -22964
r101 38191 22444 29359 34355 -28626 -9316 -1524 30416 64224 -9027 28583 -31397 -18583 -54173 8569 -46012 16004 38966 -33519 37076
r102 -3662 -891 -21769 -61156 -25717 -37446 -23145 -21796 -18105 -923 31975 -6706 -2496 11503 39870 -1675 -2990 31855 51449 -37528
r103 -56793 13859 -49841 26290 36034 -36782 -30741 -26615 -59925 -62484 27717 19312 14857 -8490 58234 -19630 -36206 5847 46005 29723
r104 -42749 -40082 1366 6786 46981 50404 61167 -7940 -53981 53758 13298 -44581 -23209 -60068 14796 17961 -50403 -28840 -43792 -22400
r105 -47582 205 15696 45211 -11861 -4725 32111 33370 52495 -15630 -62130 19085 -62389 353 -62355 6610 -44708 -33678 28934 -10803
r106 17972 52294 -5706 54901 50410 55364 48402 -13523 -63050 34150 17558 43465 -7201 -34671 -6943 62977 65061 -63301 65408 -8187
r107 -15071 21968 -40002 2119 -29742 -64723 60432 58744 -10322 -23985 -61699 -36972 -57582 -4763 2901 -64233 -17585 51158 17956 -8358
r108 64200 -17972 -53562 64633 9552 26785 22885 46200 53266 -58770 -42949 -37127 -35266 59138 28927 60229 -3437 4494 37166 -48541
r109 -12519 -39911 -9014 31504 -29201 19801 -5514 22835 46839 61612 -58557 -49182 28911 -36039 -10629 -7673 -49485 -42 -57541 29446
r110 -62427 43059 -57213 -16869 33818 -32364 17984 -29235 31560 -14505 -43743 44765 38844 42739 9003 -61092 37935 24736 13145 46134
r111 34606 -46711 29196 44446 8159 -59716 -61379 2062 -45960 -56635 -52680 54994 -48127 23000 24483 12149 -62649 -14772 63370 11444
r112 -10207 28934 -9796 32019 -58954 -1850 -58501 -29103 -40147 3409 -32097 14296 35518 3541 -51284 57349 30385 -51650 47593 -15622
r113 -10607 17435 55207 -6763 -9342 -64186 -12921 -50363 -20085 47278 -11321 -59394 44908 41304 -9887 48038 -33874 -15209 -40897 49963
r114 -25503 57262 -2432 -38927 -35149 -31702 -11581 58339 50186 10355 30512 -39235 43614 -33284 -7298 39001 -40282 -61723 55729 -38045
r115 -3757 -16783 -48946 19205 -30004 -40239 -1725 53915 -39696 -946 -11196 -26639 -32472 -46079 -53214 -35696 -49037 47182 16742 14816
r116 26927 -37364 19267 64574 -9198 21318 -9820 52859 41871 -10424 -18075 -19340 -13942 -60870 -42262 270 -35588 -29538 -2353 49827
r117 42605 -1060 53506 -50985 49046 -2908 37619 -2164 24128 21015 59543 46485 9367 1204 -3267 -61091 -62893 23253 -41832 31442
r118 -35873 33385 47802 28714 -61587 -42727 36303 22436 -39057 22539 -34631 24899 -15923 -63682 9600 30600 43509 -45799 -53150 24601
r119 43916 -30343 64632 -26192 -63090 -55683 36338 -26399 30160 -10159 -53993 -20913 24532 17297 -32094 11750 -11217 62839 -62470 40154
r120 38943 -21629 -36411 7371 46458 -14488 34221 -55665 -37836 1400 -31854 25305 -22956 24548 15821 60645 -53239 46276 62660 23121
r121 39303 31316 21508 4685 -61654 -1724 -9840 11451 34341 30926 50298 -38624 54852 64116 -9471 31480 10112 57635 50760 -15659
r122 12653 61050 -61543 16489 -28076 29530 43053 -60048 19446 48083 25263 -15072 45492 63336 36227 -60053 -49324 18684 -6039 30642
r123 30132 37611 32815 -6812 19057 49725 -17635 62248 21061 5579 -50767 31235 2668 21460 9501 -40394 -57059 28044 22480 25199
r124 43479 -61202 23732 11229 33252 -32538 -18304 -27383 11359 15282 29754 54226 6275 19788 49381 -29795 -25200 -22716 -9803 19689
r125 -12832 -27374 -28199 23180 48380 -13117 -37699 39464 -64367 -50360 -21577 30282 -26569 45334 51170 -16390 6725 5005 11880 5474
r126 44524 50955 -33162 64980 25449 39461 4416 21889 -44354 46677 -32089 47584 57344 -19709 58748 -63816 -42449 -15907 8835 -45190
r127 3868 -58107 -4651 20371 24613 -7061 -27132 -14707 13878 -14918 47786 57489 -9428 -52204 -16749 -65208 57084 -41259 -24371 28050
r128 -9291 -22733 30734 9903 -9940 -14680 15135 -29386 7087 -33243 -53197 64146 5033 48713 28191 -33104 -14156 49180 -20343 54990
r129 -47643 -59681 2656 23247 56530 -7835 -51425 -55020 11226 51649 63769 -30565 27189 -48031 18310 -34972 -17040 18125 58632 -29634
r130 -61214 -34519 -42742 -53655 -11574 42167 -55616 1903 3536 1108 -33564 13124 25979 38719 -3620 -41935 -21663 -17968 -62498 59011
r131 1005 51258 -44876 57533 63061 1961 -30609 58090 -1270 -54096 30307 -27187 -61502 -32636 -40236 7272 -58725 -56644 9721 -15941
r132 -11670 -18676 -30458 -44987 19134 35124 -58038 8885 -18459 -39396 25371 60158 59106 -42896 -53317 -58597 -59149 -36449 -25948 36109
r133 8769 -17312 -65333 43633 23155 21139 21064 35723 8954 40351 -6139 5868 -17162 17892 4475 -40388 -50078 48731 10167 27020
r134 45759 26511 -27512 -8558 60656 -47445 14679 -37277 -49714 63456 3460 18189 53544 -64560 65178 -10746 -33345 -46583 -35369 51540
r135 15339 -7883 6060 -61735 -57245 -40228 51689 34426 -11266 19898 -25092 -20133 -19630 40916 35240 35041 -28510 -62257 -16138 45585
r136 -6654 -1341 26128 -58700 4810 -13477 -7275 -51506 -64605 22333 43055 51069 26338 -61617 62518 9485 -24881 -59281 -25874 3901
r137 62936 -34690 14346 48765 -3517 1217 -47895 -41650 52929 40805 -45214 -15713 -62615 -43161 7704 -12390 -58669 9536 -61483 -556
r138 17364 -28751 29564 32371 -38585 -8167 36110 8416 -37019 -32813 9466 -47140 53681 -22219 10714 8865 2720 -29321 -24575 62233
r139 -5502 61752 -58599 -48117 281 58457 -40307 -40852 -87 55835 4548 64557 -61184 33855 12808 42829 -47191 -45523 -65153 12366
r140 26780 64503 -41585 -64951 -15101 20432 38272 54565 42408 5126 55131 34413 5669 -58077 19737 -62341 62836 -18834 -45081 -20626
r141 -39146 47104 3105 -13347 -13029 56665 63528 -26586 -12783 7200 -14596 6845 -18344 37651 -8889 33188 46270 36580 9083 -1615
r142 -9040 60261 10358 61014 -27443 19047 51376 -45738 -11676 -15787 -31200 -60526 -19035 53551 -37620 -9958 13466 -4740 21060 54838
r143 31571 3526 -14570 -42951 -14207 -8697 -2252 19760 14876 -32709 52922 -38844 -64389 7928 -20780 6868 5546 49659 527 17234
r144 315 3035 -58831 -12355 -60984 -53848 26618 44853 -53179 -21861 58569 -44292 17566 46247 -35074 44234 21373 12288 -14108 32669
r145 15599 22764 -21460 -47835 -53940 -27378 -46366 -21576 43425 63321 -21262 45280 -45703 -11579 -29453 -57030 -32475 58316 -46841 31602
r146 26510 14346 15490 54256 -47488 -12360 15682 -20169 21884 -33636 16117 43577 -38281 48677 39734 32261 30905 55909 20421 15819
r147 41257 -1747 11841 38022 -42465 4417 -40312 -52682 -61391 -11484 10657 -34695 -57376 25400 -63052 -45781 -57460 12868 -8810 57818
r148 39023 56949 52587 -56255 -13512 55619 39885 2318 -30985 43777 3442 36765 -36903 24032 -38489 -48816 49070 -16590 -34088 -37706
r149 -249 23419 -4347 -20776 31031 -18098 41926 13810 58988 -62751 27544 -21070 -54875 43637 18892 36654 -27448 -48231 31545 47490
r150 -18814 -29591 -61684 -39615 1256 -32541 -52309 -44754 -32727 22560 11534 51523 -49633 54034 65282 43556 59297 39397 -53319 23574
r151 -30272 -17522 -12116 19474 -9679 -50842 -36745 -64059 -35161 -50916 37863 -54615 -19355 60757 24922 25745 -46261 -31589 9085 37300
r152 -29029 -5196 -31630 -26397 5238 -51513 7524 -16746 64704 -64973 31078 -55252 -60737 -5998 -59280 -8798 -6237 -23475 -38710 -47350
r153 -15279 8062 -5882 40523 50970 -43206 38799 6242 23675 43523 24620 3705 -22268 44111 -16562 -64014 3949 -32286 -60669 331
r154 5428 14616 42935 19457 -61363 -25333 4759 -46967 -2252 -44578 -16413 43866 -49946 5835 44410 29491 -62584 -14552 -24297 -35463
r155 -10334 -57440 28737 -19743 39999 -16228 1888 -63401 56706 25657 -30036 35843 -58387 4024 -25736 -24450 11500 26907 48288 15351
r156 -56087 62300 -25769 -32899 -22556 -49867 -30632 -45346 33654 29231 -62020 65239 52651 1826 39713 -4970 10489 -8382 -62947 -40145
r157 -34988 55376 45205 -37958 -16988 16261 48864 49111 -28923 43897 -40745 33269 25183 27025 20359 7772 37223 -53548 65499 47262
r158 -50466 60931 46357 -17683 -30397 -41353 -23884 10694 57310 51387 -27365 -17092 -53654 -57791 26925 -26579 51444 1285 -53416 24139
r159 -17476 -45251 -49598 46568 7744 9597 -15913 23537 -27644 -64174 -4434 54265 -3097 -24088 -2494 36502 -21863 -36587 -42847 -27545
r160 60229 35046 11636 12695 58906 44781 56080 -10584 30779 7199 2571 -50242 -41612 -54541 43200 37928 34459 -41984 -30322 -51578
r161 -40034 -56687 -24667 -6721 2915 44282 -14953 21575 -29382 64702 40475 -18107 -10471 45854 27134 37355 43255 8969 -44191 -5058
r162 48229 -32266 39478 -33276 -47588 49542 39752 52917 -65516 -4904 -39269 -32983 59796 10510 -10737 -62888 -20665 -34120 -32059 42428
r163 -42280 17730 3670 -26196 -30778 -31053 -26588 45651 -51062 41383 -20032 42604 -2202 -39100 12281 -20953 -64891 62898 -44229 50657
r164 26577 -51196 32547 6560 -6079 -33806 44256 5223 49407 -21978 40960 8922 -60257 50970 60875 -42131 -49950 51050 -36613 -1911
r165 -58303 -29913 -23705 5962 45066 -3167 -56944 36318 51088 -58782 -48399 24306 36848 -22502 -57233 -59165 26025 -51948 -33229 -18776
r166 -9526 -16745 -32774 60577 -14722 -16945 -49306 -14214 34971 44277 -9305 25745 33581 -55809 -26604 2537 -16406 -30969 53267 -25978
r167 -17132 64445 38156 48363 42020 -19650 -56782 33557 -37042 -21037 8934 23599 41626 -36844 28284 -38218 -52598 -48311 63793 58981
r168 27363 56968 -48098 -22628 22449 -57147 -46691 -51603 -27271 61882 -36447 -51371 8286 -18110 41537 -51428 63721 -18141 -10822 -37118
r169 536 31567 -36727 64913 30919 15412 63616 -61290 -48350 11321 45107 -36126 50540 -659 23344 35588 19012 55667 56026 20362
r170 61695 -26514 15998 -51113 -10204 13129 -57985 -37072 55890 32625 5387 -12665 64112 -19205 -41078 22455 62499 28994 -52935 12232
r171 -393 56400 2117 37803 -28818 -26041 -52847 -21052 22318 47894 -8985 31832 -64099 -16231 8143 40730 25481 63223 -40710 25355
r172 -19449 32542 23762 -49537 -4922 -64120 26232 9191 -6370 64580 -32866 53212 -60402 56141 326 -58446 41321 34509 -12283 16613
r173 25438 -51165 -50554 -11474 -22179 -24710 7878 51651 -62432 -28670 -27312 42377 59439 -53275 -60234 -64455 -47353 -14732 -15559 27134
r174 51691 22265 -36752 -59915 33453 36656 34812 8958 34532 -27767 -31862 -57394 34922 -59801 -22302 17645 -42672 8907 -50126 -32147
r175 51655 778 -37334 40150 -33181 35923 -2412 -32580 -63326 33533 34078 5818 -7232 -32859 5952 -14443 -39764 -43688 -29219 7349
r176 -2448 21685 63706 -20872 7724 50908 36617 -47119 -40124 21928 41602 -57523 46458 -56077 10283 36067 -6458 46033 -50795 56309
r177 -37055 51028 -64711 23178 -60528 -38741 56196 -42339 15474 56325 -62700 -23031 -7362 -32541 32070 -27908 13098 -16790 37491 -3436
r178 13731 -53526 -35486 -58169 -36560 -29690 34039 62502 -2667 -48679 43482 -27646 -27138 9980 53326 -10522 42223 33493 -47470 34400
r179 -61228 58766 540 30322 -731 -35914 14021 14528 -41534 60881 3756 41356 903 11719 31102 -47656 43266 -16619 2138 -44089
r180 64568 24204 -32638 4836 14301 13166 -40714 -53489 8530 24229 -21679 32885 627 -5860 646 -19707 41740 -16758 40456 -35348
r181 3576 62915 3757 -4664 19773 12420 20083 59250 -15217 49812 -4701 -30634 34456 41195 42363 -10563 59497 -62251 -31372 24599
r182 -22125 22780 60362 -48583 -12800 -13755 -35591 57382 -43602 5950 -40114 -12839 -2571 -18624 29137 -63444 -47048 -26575 -2693 -41290
r183 28949 32219 38080 30228 28072 -14933 -55739 25863 61857 -55548 -45804 -17971 -60588 -62217 37439 -33700 -53160 7986 59083 -60639
r184 -50212 -31551 -3006 -37840 8285 49019 -1329 -61378 -54028 23051 -20337 26472 42382 -31045 -51061 -55187 -64577 -13809 5543 -46294
r185 32404 -58599 42763 9216 61094 -248 48335 30080 -5791 -20767 -25249 25020 -49086 33690 10265 -59223 31860 38549 42575 -30199
r186 14817 -36680 53056 -36244 45841 39777 -13288 -11463 -27916 25912 -37417 -26059 -57994 -43749 17310 11878 -37126 59265 11285 -38686
r187 54534 -64371 55377 16765 -4505 40515 18906 6700 21046 62289 6204 -5486 6544 5331 -24282 -63131 8932 59216 -42662 33999
r188 63833 -28178 -28251 40743 8830 -55934 34533 35776 -40688 40796 17284 -10812 -62964 -60221 64445 -64909 49926 -45896 64253 -10410
r189 19890 -25764 -22106 44235 -3396 293 -15389 27492 38308 57192 -12092 65286 -15757 7412 4078 -23642 17216 39134 63731 -16063
