mTable0 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r14 11703 13994 41055 -4364 -25281 18012 -52176 49465 -34044 56389 -36310 2053 -9389 -22272 2290 -52574 -28998 -52577 -8039 -16184
r15 14333 13618 61768 -59110 61236 -11156 -2489 65332 57943 39738 16422 39932 -34762 -45521 -43944 -64815 -53707 59663 -8495 -41192
r16 6752 61421 -61772 -47063 17225 -12034 6529 28364 -61032 22904 -1638 31365 -863 -17843 -32375 62037 52579 62460 5427 35317
r17 -38593 37872 54621 -13167 40529 50457 -37948 -24085 -20408 49253 -29597 20145 30678 21513 -42801 27739 55013 -6521 -32774 -52056
r18 57526 -45695 779 38437 49092 -25479 -41304 -20547 -11897 -44156 42355 11359 35378 -37607 -7555 62300 -63630 -30089 -31947 23617
r19 30634 -25914 -35185 -28435 60325 -28338 55105 -49728 -44023 -49145 -61691 2645 -36935 -12663 -4830 50497 -3537 42529 -17903 59637
r20 -41768 64904 64515 57800 59677 44775 -54509 -49564 -60920 33952 16008 -48138 33321 -50535 60897 54108 41434 42885 -56044 65071
r21 -29837 -53014 -33084 7192 28230 58941 59772 -21153 -13410 12299 35775 -45058 2582 -40881 -7012 9145 13058 38476 30204 -39180
r22 61862 42893 20668 35023 47672 51424 -45521 19452 -24224 -48782 -55965 -36089 -52130 13376 36521 -46668 -1085 -27156 24708 -49260
r23 -48123 8934 -23467 587 6836 -20069 -9396 -10908 -65089 -27884 -34449 22888 63322 -5644 -47841 -41465 -62588 58567 39535 33639
r24 20469 33582 -16531 -7690 -22199 -18994 -4296 -37026 23601 -19066 -26102 -12825 -4595 44704 22030 -48203 -43521 -49177 57758 21171
r25 7729 -60565 -17785 -27190 -59669 -17193 -18545 52319 14523 -34057 -64870 -29951 5728 43346 -40240 60446 13486 -15864 61520 -65401
r26 -58823 25146 -8398 37676 56085 -38008 38429 -21314 37472 -50185 20571 -35905 40244 571 -62419 -51718 44607 29911 -6470 52066
r27 -51047 -24326 5301 1255 -6073 44670 16921 -4082 48240 45124 -31629 14649 -18350 44406 14252 -27494 20737 -28743 58515 -43767
r28 -30799 42064 53139 36399 -22761 -53520 26104 -7833 -32049 -48756 59567 55452 50161 55288 4835 31687 46 -16025 20218 -42052
r29 9003 54123 -48785 42785 17263 -30018 29281 -64028 -36562 14128 -13816 61435 44254 4463 18244 52295 -29574 -8206 -64464 27552
r30 -6090 3906 -64829 -18069 14457 -19158 -15761 -14059 2247 -42190 -37598 13897 -63780 592 35745 -17671 27650 3949 -22858 42508
r31 -17490 -10471 -15212 -38327 -40169 60159 -13131 -59735 50845 -8374 -36385 -49577 38473 45690 22499 49867 56516 34364 -607 -28386
r32 -29837 -54061 4656 -63116 -33571 65511 -52683 23972 6789 38153 24726 59672 31621 60951 46156 58131 6242 60499 25905 51207
r33 -4239 -8264 3755 61747 -54614 44102 41883 -17616 -57425 -52250 -26677 28668 18359 -64109 33323 7226 -47106 35312 12494 56659
r34 -31689 12292 31333 -18026 6591 38099 24368 21734 3552 -31809 13641 -40777 -51718 -62773 -42769 -52171 -46368 -43826 48815 -26627
r35 33666 34162 -30301 -10060 39792 -51977 58938 39832 39414 -42788 -32565 -54560 15496 -55250 62698 40058 42595 -31121 50562 24906
r36 43614 4315 11626 -21436 -42472 8330 -60366 -36774 -62514 -11282 10518 24439 -35833 -62932 -56072 64676 -35190 -21080 59668 -1919
r37 -53873 -36160 2822 -22768 -39958 8847 -12675 13180 -19538 -41259 21048 -57874 51211 19400 -47422 -57379 -35579 20349 -23606 -26521
r38 -18569 46126 6859 -40735 -22543 -6482 -45362 45120 30119 11092 5437 12803 40625 10605 61613 -17452 -5699 -2698 -63802 -40125
r39 32044 15823 -22233 -34522 -58082 37601 58172 -33935 -2200 -41219 43846 -42818 39103 54111 63933 -14257 -58574 50305 -9240 -52019
r40 22842 64398 -15411 -825 -43216 41760 17058 22556 20137 60578 18148 -56552 23268 53606 54711 2418 -53933 -59219 16855 -7161
r41 50389 -40454 -14418 61490 43788 39424 51316 1409 13370 -29744 53411 -43907 5080 -60752 13643 9283 59745 -13671 -23389 -3636
r42 41190 6510 42423 45312 27575 -49451 -34615 -30451 -21778 -62113 59150 -11028 -6867 54499 -16017 -29282 30693 6338 29911 -36337
r43 31826 59785 -13879 -13516 4562 -32351 -52634 29043 3308 -32146 58751 51234 15803 17806 3515 9472 32675 -62710 1793 10708
r44 -31040 34705 -65326 -32850 -38828 28903 7600 24561 -29186 53283 22904 56809 -43910 39170 64284 -25991 61682 -57758 33018 28523
r45 65310 2438 -5185 37505 -20788 60984 31920 44757 -45223 28217 -64475 4220 26268 -50207 -40853 34608 2194 -35997 -37816 -48600
r46 35002 46311 63286 -28185 19393 -31824 8501 33011 13625 -8928 59470 -47512 -12293 -1929 -65417 2985 33244 -26403 -19086 -40697
r47 -17437 -51527 -45710 -5823 -11462 49197 24994 -43391 807 -48005 -31269 23883 -59668 -45673 12573 33764 -19024 -47553 -26068 57779
r48 -27345 -64389 -64903 -6510 -62535 30966 -9551 25586 22060 -9728 38697 23121 39335 -16479 -58977 -16986 33540 1764 17759 34574
r49 3841 63207 42734 36981 -34180 -24471 -53073 -16457 -49644 9780 -12434 5517 46154 35728 40010 -35271 -21913 -15840 27984 -25594
r50 28375 -30047 -54725 -63572 33361 25697 30526 6299 58383 53534 40858 -43180 -49585 5928 -44020 -5691 33380 9263 -55176 -15264
r51 45514 14475 45716 -2875 -25459 -49717 -52171 -54527 27421 15390 28510 -7899 -38542 32471 53816 -53086 27307 -10463 55674 31637
r52 63615 -45246 -38545 32804 -54862 -5219 -28501 46424 61352 53876 64331 -17926 34366 -20277 -5707 42550 22023 21297 33031 18958
r53 -45607 -49961 14419 51074 -17701 -36429 21298 -14430 -6198 14670 25585 -33889 -1409 34380 42472 -28770 -12527 35550 6873 -58750
r54 -48494 -33757 62135 -6286 49065 23493 -10201 54053 46000 -41234 -55479 34790 -6606 22136 57689 -46539 -52886 46112 -9665 54163
r55 41736 -57237 1460 62435 57505 64425 -26223 -45558 -48246 43838 36848 -34138 -47681 7981 -5628 56696 -12831 -10928 21287 42773
r56 -15605 -5048 63334 32401 -15666 -32139 6774 -32842 -40514 -61026 -58815 -19140 -27555 -20797 27192 -47963 -27483 27676 22874 17830
r57 -24409 60547 -41301 -230 -325 46655 -26281 -58228 -48829 50787 -18102 -53490 -29556 41246 55430 -4939 12023 -38478 34340 -25081
r58 -36255 44893 -23485 34849 -49818 -14581 -43157 -33088 -33880 37936 18977 47349 11880 -49624 -17175 47487 -34411 -28632 16875 60650
r59 -24491 -31440 29189 40488 -2266 39799 43516 -2005 -12564 -7607 29880 41017 64902 57314 51942 -19749 7406 4545 56193 -49031
r60 14821 26036 8297 -60351 15203 -30261 10723 30901 -9715 -30199 40990 -38624 21204 48762 -58728 13760 24337 28500 -42129 60608
r61 41048 -5026 49394 28912 18513 39099 -3154 -14940 38475 -59047 38930 -1833 60223 25978 -1245 -18691 32067 -58814 -5480 42318
r62 48177 28499 30316 11771 12127 54544 -22467 -56624 -48078 6050 32380 9104 32415 -45298 6749 10433 -58098 -51218 -8486 60556
r63 -47053 -21462 -24051 26372 32985 -20633 -64263 -26169 -37413 1419 -59030 -30286 62303 22532 -7149 24910 5261 -40460 -50750 6726
r64 42427 21018 49846 42949 7050 -36915 -24784 18382 -41013 41523 -61105 -2432 49949 57913 38900 34793 -5857 78 -5157 -65244
r65 -10722 40887 -33654 -46538 -3515 595 -62231 54147 -35254 -115 -42063 -63629 55433 -64766 34504 46601 56177 -20796 20947 2233
r66 -51971 -48051 -31037 -13236 8770 4383 51875 22329 45209 10193 -60070 -613 -6563 17579 -23562 -62387 -64430 -2531 -55947 20564
r67 2653 -2597 54435 -5426 -59537 -47584 17908 -17996 47358 -33848 -20658 -64802 15443 25012 -15021 -14847 -44732 53650 -57069 39530
r68 -25915 6193 -36211 27721 -359 -41016 -29472 -27944 -56933 30265 -60038 58965 10110 -1945 17503 56736 7147 40741 -57910 21525
r69 -36863 52231 18784 -29050 -9160 -57322 -48356 -42053 51832 -43363 -17142 -27194 57787 50233 -19981 12661 56413 -15844 -49951 -50045
r70 38411 65498 -4404 -19106 24674 -46161 -52599 -51387 26826 2362 -65517 -26367 4869 23416 -8763 -49630 53290 28219 14901 51607
r71 -28916 -24327 -50415 57046 -13321 30222 13734 -20265 -13975 16821 -41035 -36992 -8056 48350 32330 -22329 53005 -42936 48090 29446
r72 -38797 42154 -64540 38150 -35476 52511 11709 29842 43582 -64461 -32694 -56129 57430 5142 -26273 36076 40089 5731 10496 -7295
r73 42381 -49240 -61902 24344 651 -47880 -2965 -50727 40893 16486 -23537 -24595 -27615 -38863 -36815 -13348 29091 -64579 -51008 -40144
r74 4030 58288 39741 412 7114 -6293 39438 31518 -38491 -3459 -17804 25098 18594 -5533 -7034 -17325 -27866 57749 25165 -62372
r75 -54657 39558 -1486 -7056 736 -47369 62853 -14295 -43213 -20057 -6553 57097 -31523 33782 -41206 -2197 -15488 35854 -58938 4871
r76 -61069 23137 -3348 -29576 36421 54885 58645 961 33086 -34796 41945 -53504 -44651 -36423 56590 12573 35298 52971 -12436 55365
r77 -45090 -11349 -585 33159 -43187 -14696 51116 44554 -39619 19839 58413 -14834 22736 8408 -35902 37533 54079 36620 62117 9525
r78 38522 -1238 3906 35787 30583 -48777 36273 30798 22010 -54147 -6561 -26581 48546 62174 50949 7647 -3429 -18073 -37314 30024
r79 61881 -1516 63222 54132 -50365 -46389 2627 -48765 34181 5601 49073 10787 34829 -27316 -54350 48081 -262 -60504 15199 -30987
r80 5749 -26332 25715 -20706 42260 38784 28585 -52523 -29639 882 46350 40532 -286 -53852 64529 15237 -36919 -20022 -64741 11106
r81 64833 -13766 47219 39791 -52266 -56848 -39335 32904 -63375 -18513 -36246 -32439 -64875 35765 50862 -29752 62367 -26574 -57518 -13712
r82 37993 -1342 -4592 -27803 -7026 -58588 -54898 -11570 50067 -51792 61362 10850 -30109 -48093 -14716 -51104 -45260 58774 31983 -60427
r83 53865 39315 -45919 -30694 -57428 -10159 -27899 22637 2001 16297 49235 40450 -61029 8830 50296 22969 62283 43123 29439 -17777
r84 -36849 25786 34149 -57309 -3806 -29922 -6394 32003 39181 53074 56731 -63737 -6427 62998 -29629 -64512 18066 -51463 -912 15749
r85 -5214 -34300 -59228 56957 -56002 -58121 -1358 32898 6546 48696 -544 -3737 25869 -59875 -3302 5016 60913 -47195 25017 779
r86 -52314 -64124 15419 -23709 -7220 -59820 -41027 -45076 -56103 8946 22338 -32888 34584 -40373 25888 41273 -24328 51504 24226 -4154
r87 -34414 24198 -41029 38465 46184 29397 45759 503 -60562 -59370 17367 -12790 42692 -27599 28514 439 7234 -12958 -33137 -64228
r88 51154 42499 -34352 37539 34231 42595 20078 35491 54530 22427 -9633 -23254 -9339 -43186 -46056 -47915 -4178 -17906 -13237 -61044
r89 -40284 -16122 23132 6420 34060 -25169 -6691 39109 -3577 47651 -42977 62475 -64506 -12233 48944 14862 -60802 52437 -31464 -35676
r90 64339 15091 36946 4748 32195 42877 -56090 -25855 5012 62183 34793 62227 53838 -50288 -52411 -43766 2460 -38553 -59273 -5946
r91 -15851 -41862 -11419 -50619 -1390 -51771 10110 15774 33832 -15447 -58878 -62373 -50056 -39118 8267 -13751 -3235 18297 -20924 -43540
r92 -41714 -21129 51185 -64255 -51961 18008 31666 60544 48498 4205 -11944 -14195 9471 64055 -24135 4262 -45655 10155 35699 -40732
r93 64272 -53571 -41406 -3502 -12863 -21698 -10356 -62999 -6775 33134 -15823 6268 23513 -54378 62557 58140 -55741 59690 32087 -20013
r94 -45698 12913 -24361 -50682 -19901 -20871 -19607 6857 37210 42647 31043 59675 15643 35721 5066 20491 40615 -9921 53249 12152
r95 -4188 25684 -2285 -26322 23580 -62524 44083 52117 -1709 -62636 65284 50759 34361 33684 44623 58837 26860 -29877 -40576 27452
r96 -11615 58866 35623 -1338 -55025 57030 -58561 -29888 -60157 -4908 -5103 -25082 9650 -17620 -12256 -49312 -46447 -28158 -8139 -55645
r97 -16392 -20013 -43222 59553 42181 -34457 1508 54225 -33113 13413 24356 -6589 -14287 -33943 47304 -52495 63743 -19765 34000 -8236
r98 -4037 -9210 -32611 52507 -60039 -9362 -57795 55769 38495 48552 34010 -59671 60267 -27780 41951 39520 -22708 -39869 9520 -52380
r99 -56811 -54301 28861 -19762 30281 31678 -40711 -22547 19823 20027 31778 45396 -39412 28348 -17948 35505 -24020 65446 9052 31563
r100 -43730 -60698 -36973 2014 -57051 27532 -43108 -37864 -27247 63742 4667 10535 -7446 -6088 13143 -2129 31929 -65460 -6574 16338
r101 63340 30857 -54045 -29347 43668 -2620 -34619 -64223 6513 -35870 10219 -65452 -2119 26016 -23500 -30972 15141 -40717 -41845 -42992
r102 -59313 17578 46584 14172 -24817 -2926 -59898 -14844 -36816 22195 -59695 -41997 -11846 20440 -29787 11328 790 -58699 7175 -31947
r103 12839 -7307 7566 2729 -4727 35147 -37652 7655 41365 -28368 -9739 -53046 58109 41707 29840 -27124 5650 21003 4441 -40670
r104 59099 60054 -2586 65033 57152 -54464 62444 -43435 23004 36911 -19147 -6313 -51474 19557 55099 -15302 30915 438 801 -57390
r105 44089 -15390 54095 7909 259 17538 6887 -30194 -5828 51522 34550 49125 -46838 -52853 57420 32136 33793 65163 -16904 3969
r106 19571 -22188 -24520 -30204 -58013 15366 -5401 38811 13955 49699 37866 45760 -30444 57279 39250 -2590 -16408 -35292 -55747 -31148
r107 -47500 -25062 -21357 45868 -40146 -7061 -62204 45643 -39369 64464 -14508 -39689 -35705 -60656 -39800 -21670 -56114 -9307 -51278 -37817
r108 37983 33565 34747 -25142 -39722 -21919 10652 46544 33184 -22728 59149 -41390 -59258 -56931 40869 12678 47874 -22388 63262 -41551
r109 -38818 -10592 53480 -34979 48644 -20317 56172 1863 13444 48877 8968 18644 -11232 -60479 -45045 -16606 -21925 -30590 45368 20987
r110 -34956 -12935 43616 12658 54652 -24222 21167 -21614 -6211 -32296 18559 -44673 -24316 -14929 11765 -10870 4174 -5447 -22147 33266
r111 20701 18295 29383 -21842 42520 15239 -33325 -1428 -1937 47522 27167 -40788 -61756 -26026 -12738 -11587 -16460 3066 -25410 -33167
r112 2975 36293 14927 -5471 -38444 19430 24626 22573 52546 -47006 62138 23443 41889 -64099 46128 9021 15065 54135 17651 -10482
r113 -32761 9504 59638 -5819 62363 61381 -24277 15705 12611 32448 -29944 25015 52679 -6625 -12739 -52311 28519 -38120 -18625 -11101
r114 -1543 37267 60177 -1177 2497 -19379 19502 -23929 -49899 -27095 27826 -3588 -48678 3924 34827 3737 -40941 -52805 -372 55612
r115 -26614 -26931 44920 5445 -32541 -2939 -41418 -19799 -41906 17463 49089 -21741 1246 62311 -51030 11367 42768 -23485 -50993 -59763
r116 62281 -61288 -22222 28095 -58853 -57213 24305 -14861 18912 -11512 -61749 51226 42464 19730 -2217 -49845 -43730 4737 5474 37818
r117 -28528 42845 16344 -60317 7467 26089 33125 -6051 6922 -53985 35753 4487 -45963 -30885 -38903 26774 9855 -11753 -11028 11281
r118 -59999 -30237 52237 -24750 25754 15605 5438 -4574 28589 52838 276 -33800 -40135 8858 -61509 -3509 -54045 -32532 12529 52397
r119 8612 -52623 58289 43685 -10365 33437 52526 -19634 -27217 -44802 40133 -44275 4944 -31819 33459 -55866 9628 60843 -23351 6912
r120 43740 63280 41731 -14221 -58462 -9930 39657 -25883 31513 -50196 -32627 -32358 55768 -58765 16551 -40458 -34850 -52054 -52245 10390
r121 -10270 -3455 -46372 -17622 54274 -23001 -38559 -61872 -26100 -6101 19644 3293 36074 35747 57840 -60758 33263 47426 52748 -48195
r122 -29739 25716 -4821 -29263 -3620 -31228 -1481 40038 844 58537 44715 18897 -35077 -41602 50405 -55787 -13600 36936 38569 -12240
r123 54030 7736 -7474 29569 31062 -11145 17322 3802 36433 4013 -47304 -39395 58729 44503 -33355 -35629 -48332 -22553 14937 -4522
r124 -61493 50290 -8314 51095 6714 -18011 -64418 -4746 65520 -4347 -63860 -46462 -22238 52411 64183 -35960 -33262 -4378 15600 -36487
r125 39312 -19978 61276 -46907 40951 48077 -3810 37996 -41327 -61536 -60365 -20788 4081 24450 -38025 42175 14799 -41275 -51837 36022
r126 -31276 -25405 -7546 -31519 -19528 50683 -33698 -56564 11283 13456 15962 55932 62991 -38752 -30476 -23278 -21218 -3090 -21779 65145
r127 47230 41403 34574 -30439 -23238 43359 16684 -25592 -61527 -40173 34780 -56788 32894 20794 -16704 1221 35164 -63845 45271 -38782
r128 34183 27474 36428 26967 63018 42243 42521 -6690 44630 29089 4342 -14848 58872 58677 57389 -25995 28538 -65241 29066 -15731
r129 -13377 -9262 -33327 -50962 51742 -48917 -6185 25911 47742 45129 -3997 4880 2637 54590 40079 19986 -3534 -2137 31448 55552
r130 -54685 -13740 16897 13810 63666 -19260 50548 12300 42424 59825 64338 47686 -24654 45882 59251 33789 -50849 -62691 -63907 -4856
r131 23628 62764 9632 -43892 18582 -28423 35275 -12864 -35942 -54738 -19668 -20781 -40948 -6609 -45074 -44815 -63150 -38146 41542 12305
r132 49236 11161 1481 -36026 59869 -60381 -26220 -14436 58311 55469 -18538 -41083 23782 -20446 -10990 -10940 31477 -13360 -52816 -31726
r133 -1471 -11718 58193 -31692 59314 -14353 -64806 12417 -26408 62759 4148 43665 26804 7113 -43404 -59536 -40750 4147 -21450 12686
r134 47735 65123 1659 -64720 -27550 -30455 30403 32518 55684 -35910 -18352 49937 -43230 23554 31219 -35779 -55821 -22016 6169 4068
r135 9073 -49295 54001 20139 37305 61018 -15703 50014 45996 33923 -40794 -47636 44560 -41445 -41667 -42748 34684 34579 -25637 -4076
r136 29555 -27855 -10710 -14507 -34442 13367 4266 46353 -7627 -15983 32196 6410 -47078 -17058 62239 -53494 -59597 -28128 57655 65407
r137 49018 54773 6929 60137 -2133 -40989 47399 63477 -5727 -32001 14499 24075 -13682 25203 -57367 4029 31158 48051 7937 -10744
r138 58877 -23105 18445 47900 58681 -40113 65470 -4086 55566 42556 -56824 1082 53439 -51254 -54748 6264 22149 -37068 -59416 -34540
r139 -59175 -57450 -29183 -24439 -43815 4681 32342 60838 41544 -54468 57299 8963 -55448 -8593 42638 24213 9494 12500 12223 -1390
r140 -4389 -60104 13553 -2069 -8185 -62941 -32193 -62720 29928 23921 -50240 -4642 54517 -49047 7430 56388 42425 -42806 63524 43057
r141 2725 6297 -59347 -27839 3435 8144 -22647 -3813 -64565 33755 2943 -65063 62971 -43664 49447 3527 -22595 53089 22867 4919
r142 64198 -46738 -14672 -37410 -28649 44088 9588 -42724 4057 33611 -30891 -25460 44781 -3648 6242 59021 61931 60003 -53721 5623
r143 -46285 -10560 41937 58500 -15470 12050 58576 -5646 -40515 -37005 44224 -45173 5273 -5948 37816 24219 -4823 14515 -1635 -16151
r144 -41998 -15919 42436 37385 56158 -61533 -33342 -62636 52424 45924 40986 -21464 23083 33104 20344 -37407 11080 -26464 -8299 5709
r145 41834 3665 -1960 -20183 -40637 38139 32474 49418 34900 -22500 -51092 -35474 55849 -46744 29768 -16114 31622 -56458 13650 -38499
r146 -29880 -19898 -56796 -37067 -42716 -6498 -55013 1466 57326 -23118 -14654 -59060 -30118 -48598 6080 38257 43212 -8845 -1917 -51621
r147 -32783 28826 25976 28553 -47372 18052 48290 38395 -54948 -59867 42926 3123 -44257 -62838 -3568 -11607 -37130 -13710 -2085 28275
r148 -31084 65535 19405 -42400 10928 43549 1962 1764 -16945 3430 -22641 44713 -60802 32182 55014 -63688 -62172 900 -50002 -33948
r149 -3934 -32693 37552 45091 -52123 -56328 64508 -34666 -35205 -17543 -28500 -39888 9649 20048 64061 -64462 -5320 31691 5003 10569
r150 -58963 31681 -50424 -55505 -56837 46919 19653 -36819 34489 -10522 26271 -43357 29627 4155 45697 43886 44412 -17792 53785 -5133
r151 26368 51641 -47512 -18458 40222 -7052 50644 28320 21236 -60123 40002 -23826 -11009 18586 13492 -8949 -260 -35444 -29757 12963
r152 41619 26094 57873 -6055 29879 -56941 -37342 40368 -64533 22627 -17837 -33297 11187 33935 -25340 -3898 -36626 -37632 43065 -40832
r153 25193 31091 -10423 -46014 -38916 -14954 -35256 -41062 -61319 -57161 40933 6464 18970 6383 22679 64200 -62056 24131 -5361 58594
r154 -1287 22191 16985 -39272 -46249 -33063 -44154 -17144 27533 -49244 -13878 56609 -47308 -10836 -26640 29884 -34226 -10717 39457 -19184
r155 58477 -36762 36071 52376 34995 -28247 -52022 -58764 -32906 -32046 53262 28186 55629 -14960 43218 -57730 21965 37774 -461 -54859
r156 -7057 5 34470 53106 8821 15406 22638 -3054 39420 2645 3229 -17116 64070 -52671 64229 41952 26458 -5358 12244 -19660
r157 -60909 11287 -33467 -59453 -35276 -2837 15368 2375 58166 -48485 7475 -52002 61223 -57263 2394 -52893 -48475 -62068 4414 -5288
r158 -57770 -24630 16563 -64098 -20971 -25875 -41397 10908 28358 -32242 -10367 -64662 39566 27067 -59535 -38744 -65435 -37941 39152 62627
r159 -35939 -28072 -48802 -15971 -65003 40146 -30133 -45969 17240 39260 39611 57868 1508 54599 -7703 33603 -33560 65392 -4612 13768
r160 -21108 -16712 -88 22289 -53618 -2304 44078 -60487 48575 -53500 14911 21384 7126 -39969 41908 41444 -28113 35944 -59139 -65383
r161 -51916 -23360 53581 27841 -46006 6918 -19794 -16758 -21092 41492 -16369 -40354 49382 -17971 -57548 46457 29008 -58058 12473 58201
r162 57899 6422 36236 13153 -53707 42814 12923 19794 -33250 -21385 -20180 9944 55211 7347 14464 33790 -44303 -33861 -38156 50568
r163 41212 -709 -16330 -50826 -45398 45678 30233 -36298 59496 64973 -9583 36904 -37982 -1462 -48391 -48750 12770 -35886 35991 44877
r164 8607 -1722 -31222 -64158 11650 -25147 57475 46349 -15755 -8396 -18085 95 37856 -47553 -54969 42949 20196 54657 -60629 -48245
r165 46551 5138 36310 32796 43404 57779 48711 52923 -3537 -28115 16881 -33442 -62394 1300 -21442 -40124 -37402 -22950 -26083 55585
r166 -58406 -6111 59873 -58584 15006 14147 -46073 6793 -39195 17998 -34499 725 39352 33497 -47559 -15792 7969 -34077 -64273 -49287
r167 14397 17150 55881 -31973 -39655 13141 26439 -20017 -9055 -15820 46590 -5674 36600 12289 -46946 21509 -29697 -13357 -7819 -33821
r168 41417 2159 -37935 -44583 -48767 23861 1720 -8312 54048 45877 -18095 6298 -26323 -18438 -37678 13923 -39630 -20473 -5169 -40540
r169 -17737 -41091 -3547 57554 -17554 51374 -3838 -30988 5995 21665 -57235 -10873 48649 -36774 -65231 -23016 30321 27882 -17118 -19547
r170 -1129 58206 -7551 -49973 762 -39355 3518 37347 50028 7329 31020 -44964 38873 28468 -16857 -64494 -30032 1932 -1585 -3026
r171 25783 63173 -47373 34273 41980 44000 -25909 -11450 40207 37157 -18741 -7409 -40091 -54719 32256 49418 -25178 -18288 55436 55060
r172 9523 -63374 -19990 16969 41813 16711 -23986 -2795 -49686 -47435 -30957 -23127 -23393 61023 124 -35128 -48038 -2457 56470 33097
r173 -32627 -35624 -25832 52351 57360 58699 36947 -4065 -48955 -60977 -4096 -59344 2824 34435 -62972 44710 10180 -49045 -37128 2151
r174 29512 -6800 -50830 -4 -33649 54066 11414 3225 -62646 38970 56925 -27866 -3321 -37273 -13011 15488 63633 -26733 30246 17109
r175 38541 -18326 -26280 -45330 13373 60452 14545 2841 4964 -36182 -6419 -50710 -37702 -35956 52914 23942 6163 65426 64609 -42145
r176 8578 22046 -38609 24595 -57880 17010 5465 -22819 -60502 -61328 -32746 -55700 -33763 -7817 35010 -35025 45918 -24462 -48448 -62099
r177 -30912 -28197 3830 50511 -12355 -30043 35261 -24046 -43407 -26901 42340 51491 -24874 -12427 45802 59002 48966 -48764 -35813 52844
r178 -48538 -33993 -15463 36176 41579 -29031 32785 2968 23477 -40275 12156 -33446 20674 42399 57497 -63583 55365 -59160 26172 -29576
r179 -3578 -23567 -54731 -60312 3267 -18714 13586 6363 -10059 53885 4860 62875 -35856 -11621 60480 -42253 28193 -1061 41705 19463
r180 -1491 54421 -10667 -62046 -56917 23621 36544 16058 25257 -62520 21161 18633 34331 31133 -50112 35785 22303 -34787 -47432 -51672
r181 421 676 -62376 -55804 19836 35862 63810 63583 49635 -43043 6396 -13807 -61508 -33309 -24456 -32609 -55094 -51959 51481 -54424
r182 23202 -2338 52511 -44485 26508 35399 63833 -6636 29523 54237 -40417 -3557 19241 -48650 -30017 -13487 -46566 -56798 14810 -16240
r183 -4054 -21965 33724 4582 -540 -60905 41756 -52833 -25031 -1524 8439 -48012 59511 26571 -32050 -38512 43141 -22911 14567 -24514
r184 38812 -40145 -51735 41358 21395 -15518 -63689 56624 -3887 -32487 12591 -31536 -2474 -11673 -12890 61329 32039 54554 41501 -25240
r185 4090 47793 62708 62923 54828 19183 37906 28778 -38017 28377 9208 8502 9108 23212 49450 -17626 65470 -19448 -25803 -26201
r186 -62433 -53575 -60806 23188 -27959 -32068 32658 8477 36922 -4551 -43868 12762 18973 -59874 -55438 63797 47208 28247 -55990 25350
r187 11562 -21286 19482 -1652 4085 -26814 -13203 -11623 -51250 -48716 18535 -37457 7380 12170 52234 56144 44508 -24432 12913 43933
r188 42005 33386 973 40155 26798 -50410 37614 -27933 52743 -10014 2865 34914 -50055 29815 -2744 40660 18424 958 -19992 49744
r189 43996 60469 40196 13722 -6582 -41023 -31414 29810 -11961 32557 -11290 -22397 42517 22116 -16127 -61794 -23952 7292 -6127 -27338
