fTable1 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r61 34549 -2850 -60739 -15760 -51763 4620 -20293 -50861 4892 13957 -8910 -58903 57438 -24251 34965 -62110 13339 43153 42550 35533
r62 -28228 36605 -57581 40166 30974 -22662 -10953 30617 16590 -25959 -35519 54671 14317 56102 -44168 -46253 19475 -11140 -56019 -41438
r63 -57558 -46329 52963 57004 38019 -7828 53227 -7801 -39052 6273 -23134 -31640 -60732 -8714 -24678 -17827 -53915 60508 -1552 9279
r64 44789 -27024 4135 -28101 26099 -43128 55938 -48575 -2315 50872 -40461 41650 1643 -56221 9593 57303 -21815 -2421 1132 50962
r65 -35100 16414 -18447 27662 29527 7079 40152 37240 -28653 -10523 47933 50356 60419 47878 54633 39668 -57585 55316 -33759 21053
r66 22890 45669 10805 41578 28514 -26438 -9630 23625 62106 -44246 50877 -10677 -12778 44405 4718 -60371 51744 7101 55098 -29950
r67 60381 2341 -38747 61329 -32926 32577 -20995 -56183 25383 35559 -31524 12089 14620 -16117 12462 -33393 45627 12125 33617 40058
r68 56099 29549 -49063 42282 -52497 -53630 39143 41241 -60130 -64967 43648 5475 24723 -62236 6773 -37482 -2318 48522 20646 -48798
r69 10421 -8447 42962 34564 35768 53414 34814 -7763 50245 -6846 11001 11439 38248 7419 41220 -9957 -40176 -14343 -52511 17197
r70 18616 47624 -13820 -36709 40938 -53057 1255 -56048 44472 57565 59344 55306 -56127 -41097 -47817 -42864 3839 43505 8507 -22933
r71 2561 44646 54725 -36915 35712 35391 -2323 -2607 38188 -52662 -33476 38994 -63182 31063 -28689 -5578 49558 4358 -62005 -16023
r72 20636 -37682 -9267 8055 -63528 55896 -25983 53098 4101 40957 46834 17281 -47683 -21515 33106 -60957 -4770 1897 20235 28346
r73 43604 23959 2260 -10278 -51452 36882 6284 -58655 -42755 48330 47146 -47227 -56182 -51504 46971 42317 -39118 34948 59261 -65032
r74 -53513 -58010 -36983 59757 -33086 29153 -57939 -1976 9108 19877 63371 -48092 49323 52475 44453 59654 46299 -2891 27226 19783
r75 -63830 63464 -695 19291 -62528 51769 26578 8950 -34694 -30367 -59227 -40688 -53971 -42455 47165 -49207 17516 30726 57163 -50095
r76 -42514 37524 -38830 62057 2814 -31908 22106 -53405 5229 -58776 62925 -18986 51403 -20847 29036 -34358 -48754 -61238 -38497 -54138
r77 -26890 28529 33149 1752 -23056 37275 2527 -61973 32040 45607 8304 -42407 37203 -32569 -1987 55913 7139 39385 -57474 -21888
r78 60480 35846 -40233 -47098 62240 10967 -41453 -40831 36949 34321 -44880 18510 -24414 11687 -7059 48210 -7325 -22131 32180 54847
r79 9572 -44225 59328 -9529 -23132 -5024 62024 22908 -44358 -47800 57330 16685 42443 -41061 28744 -16995 -36099 -16520 14787 -27863
r80 -48267 8662 34468 -9679 6639 -12801 -28467 -31002 -29327 57442 -51081 50925 36388 42175 -41591 10403 -51164 -61565 -39667 -23653
r81 -9252 13560 -27780 18394 21609 39207 32948 -8567 13099 -23333 -32363 -62895 30502 51171 22476 -52102 46601 -8697 -44222 -45445
r82 -29480 2896 -31311 5379 -21326 36174 65516 23625 -28460 42472 45512 -23053 -18790 -39877 -49423 -15638 -60535 61564 2832 49191
r83 -30036 34522 64834 -26420 19034 33341 39750 -16936 62513 -4999 17962 56567 -25944 -26735 -23279 12338 13704 58767 50507 -8315
r84 -48235 -23391 7808 38259 17801 55166 13499 -62051 -32094 -51510 16882 -36490 -43921 -20932 24491 63120 14843 -5866 15132 25774
r85 57928 -1248 -30271 5779 54785 58794 -8659 49305 2058 -45024 16795 37239 -53254 54846 57612 -16086 35602 -31982 5460 -64037
r86 55988 53885 -1131 -28921 -13225 -48547 175 -29853 -42444 31863 -51227 2746 58671 -49807 41313 -57605 -13963 -37139 50661 43826
r87 53186 -36234 43779 38019 19544 -60562 -1848 -47566 39803 -63833 -43941 1944 10363 17580 -41065 60499 -36792 4837 23891 -10199
r88 33090 -18089 1053 13211 -49815 12497 58994 43727 -65452 50729 14849 9716 31260 -37784 -20390 -36988 -11296 2781 -59420 22013
r89 -13101 35840 -56227 52992 45824 42875 53378 -49154 -21999 16717 -53675 -20457 24530 18803 22828 37991 -41170 -64827 31023 -10985
r90 55620 -48319 3972 50606 -47706 18704 36508 -18230 -39456 35 6689 -36665 -6938 35392 24394 -5997 -23656 -21862 -35024 42477
r91 -34944 -22784 64602 31645 43409 -1790 -30446 -39641 -36225 -44520 -35006 -18754 -30442 47382 79 49773 25421 -3254 -14587 -36107
r92 54072 -25061 -33246 -26655 -55251 -46990 37818 -23478 -15997 -56200 2411 -51938 -3191 -54646 25550 -41100 49439 -11508 -21246 16482
r93 31278 17419 -31614 15637 -2503 -58370 42116 -60245 22594 -26024 -18974 48267 58811 15782 -43807 18572 -35006 -1514 62196 12323
r94 -42470 18409 -5497 48885 -17191 31973 36573 32345 32491 -33394 -47679 63616 60888 -55522 209 -33984 37594 -61626 51343 41414
r95 296 -10253 -2685 36031 -36255 811 -65115 58983 -21193 -41544 7923 20052 -32184 -49924 -56496 -24498 -3718 40376 58468 -31477
r96 -29666 -12707 -16522 -18063 -59288 -52642 -6983 45697 53408 62500 37228 21754 -64572 9917 53812 23575 -8779 -629 25929 -58712
r97 50104 -58283 -36552 25717 -5680 -59281 43723 48930 -11492 55969 60189 16831 -37774 -6645 -59672 34002 62518 46917 -47571 -41333
r98 28180 19918 56147 62873 -50215 -61793 -46181 -24836 -6485 53038 3171 -51581 -47072 -6431 16668 -7589 -16073 -58794 37627 -13344
r99 -33389 -41795 11720 -48984 -1847 -52969 9722 -30387 -63925 12120 -37431 60896 -25235 -28336 -31939 -52657 -31487 45046 -21725 1882
r100 -18338 -58480 -36090 -49516 -13628 -50857 -27540 -26394 11828 39603 -35699 8530 63265 -65138 -64945 46301 -7328 -54513 52226 56253
r101 22169 -21051 59477 -21947 44198 65401 -62725 60735 -21288 48261 63517 -25885 -62736 -65523 17339 -53448 -62551 53214 28530 6014
r102 -48534 -35208 25348 6370 -14164 39767 6788 -8690 -47457 -61565 -16563 38423 15572 47405 -45886 6745 27635 35900 -27590 19827
r103 26340 10023 46673 -57986 1383 -33200 50077 2021 54294 -25045 -27738 -4315 -54570 63110 -8794 62314 60526 1070 16383 -20554
r104 30263 -22048 9886 -24259 -30452 56518 -9661 37325 -46194 54857 -35036 5140 -37247 25535 7753 9292 -61413 -17942 -26211 8102
r105 -26721 -37484 -27556 45778 65193 -5786 55942 -40688 10107 -768 -51565 37599 54267 -2070 1036 61012 3375 -59237 23153 35797
r106 -45482 -1201 20673 -34416 -59571 61944 1532 -54995 50154 -17183 -41684 -11368 -63416 -7336 -56139 7646 32950 26218 55608 -54426
r107 63288 -5601 -32975 38793 41131 50794 -61464 3485 22330 -3050 28380 -20879 3763 -28444 22164 -56735 51949 39717 -39081 51726
r108 42003 -39025 44718 8097 -3822 -21445 -2347 23615 -58373 20567 60004 -42668 7655 -46132 -51694 18498 29662 4715 -26812 18440
r109 -53019 -24372 4347 36233 21061 -647 60014 -52752 15297 -34724 47889 25253 -16234 -41416 -28300 38752 -10300 -52419 46024 53998
r110 13185 -53116 -16401 47741 18744 -27480 -17894 -23684 -44977 40833 1456 47403 -61938 -34190 -8814 17096 30751 42335 -24452 -35694
r111 7103 -31555 27977 -36248 60538 -4707 37976 -45611 -6176 37705 59120 -2681 -27723 51824 43108 8451 52000 -29296 32310 -56854
r112 35443 -41372 -53675 60166 22032 -8929 -57534 -24879 -27062 -32455 58781 33711 50156 26778 23717 -39218 -8025 -34723 63920 -30041
r113 -51992 36832 34331 -18457 -49783 26725 -37280 -38342 -28836 1840 -41585 -46844 5545 -48564 -24055 16110 31646 50235 -50877 4661
r114 -58277 -49686 52706 52296 33646 -12746 55580 39653 -41199 -21016 -24732 25216 62660 22326 7836 28401 -22386 12764 -44322 11243
r115 64106 9970 51078 62010 21849 61451 -8899 47078 56072 32232 62611 70 -50854 35080 -14986 26367 -55404 -44913 -54129 -44422
r116 47203 12726 -42801 34593 27593 55151 -26565 -51788 2701 31023 -40105 -11926 8176 34058 4827 9098 10575 39648 -42076 17955
r117 42028 -44616 35497 -8690 -45604 -19680 19579 -60445 2373 63625 10377 -7100 3729 17198 46829 15352 53489 46115 56909 -63228
r118 -42008 -36096 63957 -3668 -24289 41282 -42575 -20624 2209 36460 62238 50020 4205 -61695 -17654 42054 12317 -64495 9822 43595
r119 -32644 65498 13397 14748 -34327 42964 -60515 34333 36729 49008 27572 57950 22702 -41105 39843 18205 42440 61439 40051 -12055
r120 -40783 52519 10220 -32516 -51164 -36929 58322 295 -55963 -45750 52800 8179 -47834 -21101 -1333 -59867 -24734 -60626 -19843 21385
r121 40945 50221 27163 -22635 34465 -58791 784 41529 30163 44973 -63528 -62843 3368 14901 29275 -11730 52791 53183 32630 -34211
r122 52473 11763 -35829 15341 -13073 -48948 -20007 -23633 -51151 5989 -36690 -9758 40896 26649 47977 -34612 -4814 -23026 53932 26652
r123 -42771 36988 -28074 -60043 21464 -13299 -2695 11625 13289 9691 56302 28291 -61141 -10632 52352 63139 -8481 63799 23716 26133
r124 13657 -48515 42895 -34223 -51257 -46577 29320 -19867 11391 -34017 -26449 -63844 12468 11324 48614 9025 11683 48015 6658 14642
r125 49627 -19735 54624 60480 47431 -45284 2087 -54426 -22087 -21732 7942 -38781 -11826 22504 32985 34801 34146 57539 47898 33299
r126 -54197 4373 -8504 -33132 -49103 13461 -3793 62595 -45934 -12901 -7487 -9164 -59576 -64767 -38301 -29277 -30538 -25769 30698 42221
r127 34286 -20037 3343 -24723 -28730 -37815 -21262 -15295 4181 37449 -57476 47726 -57223 7924 -49252 -14673 -9064 -23968 -17851 41066
r128 -56692 26452 53101 -45212 -32916 -33047 -35634 52683 -26961 -60482 60190 55638 -20075 16144 -36206 37283 61021 39231 13155 11595
r129 2173 38216 -2445 34270 27121 -40080 -24879 20857 31861 23232 -57922 43801 -46126 18033 62430 -30651 -62058 -12825 46285 -34946
r130 -32706 5514 -16171 -318 -47143 -8371 -50844 -64918 30192 9765 48132 5804 19399 -6970 13236 -57538 -21004 61991 40045 -37844
r131 -3502 -42932 -2853 -42597 -4144 -25433 25223 65167 -50791 -13218 -30987 -55001 4951 -53110 40707 42808 -13822 46701 -34789 18835
r132 -17010 -37761 8261 -27289 -38808 16050 56982 33939 -18850 4964 13892 -21363 -35041 -13628 -26870 -6497 -32075 -18217 1905 62104
r133 16240 45248 6105 -32957 -51956 -52061 8462 22628 62438 -2172 23642 -21370 -40119 45824 22135 13783 -39313 672 37325 -16215
r134 26977 -58354 -16072 753 2811 -56637 -27501 8853 -61076 -17489 23672 -64527 -3525 27471 36876 5824 14307 -41589 -25627 -9380
r135 64727 -44451 10271 44598 -24884 -25358 34492 -10808 -46970 62666 -45697 21407 -52046 -65284 53766 55281 35598 25521 23113 48028
r136 -27731 -48201 17265 -15424 -37223 31331 -28375 -3284 -10146 -30663 59552 21668 -27384 -62028 39753 -1000 -10132 -4894 -40893 31467
r137 47320 34671 -29189 -34589 7445 -51226 -12882 5576 59265 32989 48817 53137 40442 21529 -23569 2035 10592 58337 48259 -32907
r138 -21867 -48882 6135 -24134 -63740 24128 57938 -30307 28355 -18134 -3266 -39318 50802 27144 44507 -61195 -18884 9443 -16895 -12253
r139 16279 25706 35899 34718 4191 26759 34128 6993 17460 -5729 -33229 5651 22177 -22340 14369 -17630 41904 32703 55331 -55240
r140 4337 4955 23144 42596 34648 -58757 64730 20752 -9187 -25276 -18108 -57687 35201 12878 -25615 48113 -20592 -26470 -50884 16860
r141 57979 22297 -45622 5140 -18062 -59208 -41040 -26281 -9485 -56525 -40400 -11126 -20614 57401 -26069 31845 -43091 7870 -47166 57404
r142 65064 48738 -33882 50061 -9843 -41178 63121 4708 39139 -24475 6329 50127 63096 -23994 -32338 -1818 -25891 40369 -3411 757
r143 21853 8762 -44718 76 18453 -38138 -31162 14261 -40012 -47175 32004 29540 -56814 -455 15608 -17515 39412 6327 -55934 4971
r144 49040 17011 -29909 5809 -44470 38211 -31041 -28429 -50091 -48164 8809 46793 52195 14270 -21002 -48330 47625 -46642 10992 49268
r145 -65106 -10375 -5026 3300 21885 -25711 59670 49742 55069 23764 45422 33045 -11854 60380 35315 17984 10719 44029 -13193 -2267
r146 34250 53322 39293 -39241 29648 -49640 36588 -13480 9470 32675 -51584 -65289 -31487 -26463 55826 5515 1210 47743 -13809 12647
r147 18960 10466 22087 62584 -25051 57041 52914 29867 -9414 -44501 21353 46450 37298 55182 63462 38742 25860 35635 -8143 -23128
r148 -55722 -30455 -25080 46456 -62862 12390 60806 43127 -4176 -20500 -63090 20882 -34731 28721 6987 19595 62422 44599 19103 18866
r149 -56740 -6430 -38482 -11507 -64200 -16409 13865 -18082 -7045 -13066 -63601 5203 -5323 -49624 -23707 -10953 -49197 36297 -39721 8026
r150 -40035 10874 -3282 -61247 37327 -8943 -24414 -41487 -19260 -46985 13379 -57937 -48096 2617 57341 12879 15967 -42210 -46479 -3893
r151 10684 -26080 5010 -55143 28252 2249 56421 -45593 -26929 30859 42080 64626 -8250 34883 40003 11035 22839 -40048 -14074 -9033
r152 8165 2825 -11125 -62499 -43963 -42726 -46740 34956 57310 51625 -46080 17034 -52030 -10574 -5163 -13075 -40637 63463 28461 41532
r153 48838 -25162 -7611 32996 -52864 18590 22670 -6389 -18530 -50792 17896 18978 44547 43905 63417 57944 40673 -52222 19139 11970
r154 -52698 48486 46775 -22147 -52121 33568 10826 55885 -41283 2036 29366 44473 -27385 55016 29675 -60605 20364 15611 -47587 31979
r155 59848 61027 22457 12272 -13715 58737 19722 4429 -61836 -48509 -64307 16699 17188 -63006 34278 65019 -32887 -40159 -2820 63972
r156 -10166 62407 43047 34641 -28972 60693 47957 111 49852 -19324 35006 41144 43758 -55842 -13994 334 -41371 48612 54007 33951
r157 -54550 -50228 -18712 18063 61900 -63643 4577 -54426 40744 -62758 59881 23902 -55277 43223 63255 -40931 25221 61207 36414 33104
r158 -1199 -1329 40605 -40136 42911 38812 30573 63224 -19645 40107 50322 -59362 53751 -61959 -22028 7807 32831 -57431 63208 25562
r159 42232 -51199 8413 -59396 21148 40764 63906 -40734 -46138 22701 25200 -29196 -39977 -10896 -41551 46652 38946 35637 -8060 -7579
r160 25060 -60473 -40073 62767 49572 30731 -27044 -22908 60049 30075 39478 41138 6062 50702 25505 59122 38316 22668 56926 -6790
r161 50938 36069 36076 -60737 44447 -35865 -49865 -65172 -24659 51890 -56851 -21908 -52927 -47850 34468 -5963 -21239 -34478 -46229 -39998
r162 -48418 -297 6300 5800 5796 8549 33942 -29911 39112 30055 58247 -4773 -57873 -34601 6178 -48711 46360 -46789 -17572 -11987
r163 61904 -9963 41543 15439 -25820 49702 -34940 -40031 19886 -60869 -14245 19529 -36167 -61156 17764 -55132 40899 43949 -602 55972
r164 40207 506 5473 37164 911 -21981 -58630 41609 -54678 -43207 -31173 53927 50953 13247 54805 23909 -2637 -23976 24939 -43015
r165 13670 -5997 -50809 6992 53991 -17978 38613 24419 -40909 -10269 28095 -4492 -45127 39899 -52506 64782 359 -52402 -63200 34038
r166 51682 48095 -5749 -38994 -41973 19844 -49386 -25565 19356 -41376 7530 -64031 65226 18651 -12528 -38589 -60935 -55930 -7667 -467
r167 -10291 -21173 44092 -36485 22426 -45953 -28825 -46220 60215 -57392 58586 -28766 7677 8270 -54427 -17137 -38012 372 31047 43593
r168 49432 -20505 -47961 -6923 -43966 40741 14793 14808 46066 24572 11783 10705 1205 22948 46401 21523 64206 45611 -36791 1412
r169 32994 -54715 -58809 10032 20888 47880 -6935 60480 -33929 -14740 53390 -6685 7478 -2974 24219 9612 9806 28512 -1311 -2474
r170 58202 -64747 -18667 16773 -34812 -34872 -23202 -53738 -34583 -35817 -39768 13837 23155 -42769 -15985 6230 -22195 22172 -54285 28534
r171 -3143 20183 15588 -46932 -22625 -2375 -19576 -39398 34360 26200 -46438 36052 -59370 -14534 49146 30839 56073 53754 -47342 -40350
r172 -12985 6940 19210 -21343 46974 -32052 -33981 7846 -58592 47213 -5800 1550 -22310 -19961 -4361 -20333 56831 43566 46285 -40971
r173 26125 45036 -14445 -25714 34795 -9775 -8579 15071 -46098 22830 18375 56447 -32077 -8122 9030 4809 -1290 -49093 60055 31246
r174 53881 39697 19351 -53576 -9382 53495 16561 29121 -434 35949 -62486 -20279 -42821 -35802 -57812 36900 -34650 19204 19097 14400
r175 56943 -2555 -6267 -53567 -61870 -3995 -42877 4532 48633 3691 -39679 37710 -9687 25683 -13640 -26500 32890 33553 13347 -15703
r176 44135 -19659 -59143 43788 2153 -16546 7 24604 -24932 -31894 57425 -54119 65425 -29178 -5768 -6176 -56822 -51418 32016 -61240
r177 -63416 -55778 -20650 1068 -58940 59309 15286 25943 -303 55807 -59170 -32339 23637 63218 60710 -2947 14099 -12431 21976 -26038
r178 -43197 37564 -62107 18091 11222 40765 12278 -47117 -20040 -19546 20669 25949 -17540 1888 35246 -47841 -63528 7374 55082 63458
r179 41722 45066 -48970 1442 34311 -16373 -60006 -60529 31598 21783 54851 -37299 -34170 24552 -62980 -44547 -59402 -7005 29383 197
r180 -61276 9594 -33012 -63972 49623 13703 39758 53231 -9431 -12742 -55598 3714 49057 8706 -50860 -31002 -8969 57801 35476 1777
r181 -47980 -61124 5907 -33748 -26689 -41763 -50078 -46517 -50299 -43083 -46454 34706 56957 -39274 20574 54750 62680 -23711 -40236 15578
r182 -28431 -5433 7478 -13207 40398 54692 38232 36663 -37169 17882 -26970 58252 58669 -28324 53318 -53423 25862 -22827 25871 8489
r183 28545 9302 -9732 45756 49139 -11598 31420 46111 29632 1132 -51929 -23258 -5145 25841 -59731 -45327 -32522 -15161 58387 -32239
r184 52454 2436 -45381 -64510 -13416 -34846 -64811 58778 24798 -29702 17714 25100 17578 10634 40439 25337 55528 52853 -23016 52298
r185 28969 3655 -17103 -6012 -20223 495 -61703 47942 54054 -30471 44957 9998 41111 17818 47708 4810 -47044 62824 852 -25294
r186 40179 5545 58069 -61953 -49318 51370 5869 328 -24337 -44802 -7440 -39924 -55767 -65462 -18987 -3779 -29244 38764 3843 -30982
r187 -36176 65207 14419 56504 1133 33556 -19902 -58958 -8537 9383 46689 51060 48334 -6249 52103 56930 -6108 10756 45710 -47932
r188 -43254 30005 -16432 -14550 -39130 -51574 25014 16485 59566 -63072 8288 29320 12638 55158 -41608 -35150 26226 -54639 52724 -44574
r189 -22905 38125 52313 -23556 11809 46087 -17132 61332 -64426 -43715 -21426 54811 -9944 -32800 -1327 -24306 15049 -6968 127 -17191
r190 -46145 57864 23657 52130 36703 -44850 2884 13697 -40175 -63679 43370 -13930 -43350 42598 -58064 64728 24244 -7157 60967 -36312
