mTable22 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r31 51495 -58630 -39255 -61744 1218 64899 -6830 -17619 -24283 20360 35152 -60080 -7573 -12791 -2043 64855 15251 24454 -51555 17930
r32 60075 27130 57695 37356 -20169 21507 17072 -48881 31709 4600 -56317 -20165 -22046 -2948 34246 -62545 55131 -56683 -54832 8929
r33 20509 -63221 28859 8373 40572 -31706 55334 -5040 25266 -21079 30327 16114 -60195 -43569 -6410 20826 12656 36469 -24150 17291
r34 45359 456 -56400 24684 19721 30684 -14988 -58758 28780 28066 3694 -31708 -32846 -29381 45528 10029 -8753 3974 28744 36825
r35 58320 -1933 168 48503 64593 -26548 -8588 -20949 -60665 -31423 49019 51341 19586 -59202 -39576 24236 40645 8187 -25995 27978
r36 -36781 -62596 18354 -23313 18150 29505 2720 -21559 36776 31661 50578 -31720 17516 13251 58915 -28476 -46577 62014 40154 -47071
r37 43456 -2479 -28088 60133 38281 50013 22397 34982 18943 31595 -32880 53461 -14268 -8387 51151 -8018 22466 47048 -45197 12027
r38 -11755 -59880 840 1217 -42715 13188 -52200 -13549 35723 16017 -4315 -46067 56682 -63293 -30571 23144 39388 34493 27662 -58504
r39 -3130 -59954 -10022 -39882 -26119 30770 59102 4308 -62500 -61530 -26042 -27482 13280 61748 -41327 29548 -59696 48308 21033 -45646
r40 13087 -61599 -24051 -62884 -30246 15433 12342 -17185 -8618 52150 -18989 29670 -32068 49384 15780 26875 11021 -18299 -53644 25804
r41 18820 46218 -4346 -43074 652 -43817 48711 -45737 -37495 44807 48932 -14120 15335 -18684 -1918 2620 -54383 28155 -63479 21934
r42 -16464 31123 28337 -45195 -46480 25570 16448 -59293 35516 -21552 -55486 -22624 -6409 12179 34593 -54705 -64825 -24828 34348 55210
r43 -12624 -14739 -33383 -3594 36836 -64523 33721 45970 23076 17808 63309 -46354 62403 61457 19388 -15415 -23509 45889 52966 18503
r44 57231 18259 -7712 28966 60571 -16407 33894 46829 -33287 22078 24132 50327 5248 2033 -46676 -50044 -41819 -324 54015 -34570
r45 -44129 1359 -16503 -53069 -53381 58894 -22114 -8217 11796 8873 -25445 -60680 24985 57884 -63518 -53308 -6947 7358 52794 54955
r46 27661 54282 -18616 43558 61567 -14684 -2648 44914 36874 -10200 43863 -54726 -28702 9947 55112 2294 36936 -25836 -63510 4360
r47 45789 6016 18714 36282 6053 -28149 19290 -48446 12135 64067 -31865 -26156 -49671 -48729 49548 -28439 -26134 2898 -30314 -24074
r48 56045 -4434 25016 55511 52601 -1543 -209 39125 34304 -15419 7013 64412 6535 57932 42353 60582 -1984 58954 -14863 -32670
r49 42028 2757 -55971 -19942 47481 11112 3307 9515 38660 28892 -46923 -65408 13731 -12222 -21582 -6653 14958 11845 41912 60066
r50 53750 261 -20933 54002 -18899 42124 -38051 -61940 23800 14358 -40883 -10661 24507 27468 -6401 18719 -45467 -47654 44905 49073
r51 2071 2534 6254 -49368 -63299 -40285 20196 7033 33764 -41060 41301 -40260 6553 -38912 61587 -28345 3030 -20167 -55713 38005
r52 -7046 22664 33992 36821 33866 -26130 -28969 -13952 -57809 51648 -32855 12209 18276 -36384 -47194 -22141 26563 35894 -57342 19339
r53 -27390 -25530 -50684 -42819 -10015 15006 -56233 -10359 -6431 -5969 -17997 62298 -38946 39713 43831 -14091 -54946 -40419 57340 -31187
r54 -64521 10457 -1521 -46729 -54404 61846 -51881 -16758 52564 -15395 12553 58245 47216 42405 28982 6852 -56216 34180 -24898 -7201
r55 63043 28110 -22696 -43099 49306 28249 -47357 -30007 35915 -11264 10627 -19829 55561 -24571 -59647 26721 -53814 -51030 -60852 -29418
r56 -46962 1262 -26556 -22185 18705 56227 -20228 -57087 43243 41944 58390 37412 23876 4735 -62820 -23479 58983 15318 -17782 -36936
r57 -22180 53383 17917 -19052 -28715 3200 -16281 27560 -60266 -42388 61501 44126 55890 41221 -17786 -1151 -1307 -53140 -45089 47452
r58 -27545 11595 7699 32066 37160 41557 -46922 -22480 -62962 -59746 -26575 -19299 59836 -4324 -32286 -50964 -7155 56580 -52675 -55906
r59 11327 32063 24965 -28265 -25241 41824 -54801 47387 47537 -57056 18654 29675 46394 -26093 -48399 63195 64607 -25785 -63406 24952
r60 30032 19583 25654 -65257 39849 28500 4479 46027 -15011 25143 51126 39666 2123 -4470 13187 61278 -46461 30829 21729 -22890
r61 -15602 40054 15266 -33822 -19460 -60853 56081 18752 3460 63093 9825 351 -41586 -22485 -50113 -59523 17400 5701 39866 -24129
r62 65033 52017 -63462 34606 -32744 59037 2504 -47079 -45356 57321 61685 57040 -27084 51360 15958 13835 -24570 -10894 -37581 -55804
r63 47040 53979 1814 43627 9527 -28344 48513 39753 -31876 -38496 43602 2975 56298 48929 54743 -29238 19572 -39574 17137 -53699
r64 -19867 -39484 -53623 -5206 -44252 -64315 3735 61673 -35026 11702 7401 -22619 14344 23286 -26830 54952 27584 27340 -33316 7299
r65 -45324 29786 -5256 -461 -36245 -15891 -37995 36052 -54731 1813 -17795 36524 -11350 -46546 40525 36737 -62345 -27157 -49201 -12746
r66 47421 -3260 -57424 -64921 9780 -25860 -13567 -54627 40383 -11263 46849 -4979 58302 -15628 30493 -10962 -26289 30719 -46473 65234
r67 48012 59155 26797 -32873 54382 58658 -50886 -52777 -8358 -5858 23410 53499 -13461 -24607 -17340 7089 -18020 63192 -4039 29428
r68 13770 57803 11889 -40986 -31172 61842 62404 -45001 58981 -51168 -43673 -40878 62951 34225 3602 19971 -3330 -34023 -6955 -57496
r69 47890 57727 -60360 -18128 -43728 32285 27024 44317 24230 14557 -55970 -51169 46529 -4418 -41088 -35234 -39940 -28430 61110 -54102
r70 418 10848 -3182 33780 -48895 56306 48860 -52302 277 -14391 41250 1961 49893 -34646 30040 -22479 14532 -15261 45451 -37567
r71 -62521 -50691 65035 -64290 -6629 -51156 -30047 57604 30098 23428 15657 1598 -49041 -1355 -19073 27674 -13789 -1418 -47672 26964
r72 -35237 58747 -10562 -58728 20840 8158 -12738 -61052 23268 -25255 15935 53612 -41918 27439 48161 -29540 -14858 26855 25758 32083
r73 8438 -45551 3968 -60133 7690 24971 34522 -9186 -33438 -65452 -51815 -21488 27021 33436 42688 -11806 -53560 -45085 46966 42348
r74 -55297 -51700 -42286 51152 55453 -41970 -58731 617 25687 28360 -39159 -12905 -62648 52633 39261 -20349 -56107 53786 15710 1152
r75 -15257 -52592 -27967 -22329 -16333 54560 59952 -33361 16054 -37654 23745 -65246 -6186 -18486 -6668 52006 3875 -33034 -25232 16515
r76 27862 46800 -2855 3314 44543 -53098 52131 -17846 37195 -27845 33442 249 47687 -6583 8227 -39757 -45854 -63121 10725 18333
r77 45075 -9225 33920 -64974 -57616 44229 -29074 42871 -62186 22886 -13041 -31176 -28279 57790 -37838 40999 30572 -32412 31236 -7422
r78 -27000 -25778 -34711 -60372 56228 -37363 -47446 27211 20889 51448 37286 -26553 -56827 5180 48536 -15920 -33035 -1591 -36530 -57479
r79 16083 52730 -54394 -23634 -34798 47157 -43372 18987 -61762 44622 -32909 -18505 41772 -43104 28152 54347 7999 -39818 40780 56085
r80 -57693 39797 9208 -30820 -5791 -5406 -44599 1842 8974 -38765 -50144 31168 54089 56564 -37977 -51282 41352 -62328 -22688 15064
r81 -12535 60795 9122 -1456 -58153 62853 50321 39256 11415 -41393 64067 -2751 55534 -10916 -19233 -15427 14888 -59268 45586 -39277
r82 -6934 4164 -8518 54695 -54252 4048 22504 1575 -24562 -61313 22832 -50912 35356 -11407 -16552 60945 12793 -5844 -14306 24073
r83 -62170 -47441 -12277 54527 -37109 42422 -49402 -14864 52931 -9778 -63850 28832 26307 21195 30346 -17465 -15810 29982 64845 16942
r84 -2638 -21419 32097 7502 36165 52727 -12374 -13140 19153 2605 35419 35628 36105 59621 56981 14025 918 50032 13517 -38558
r85 48784 23128 26779 36180 -9827 36731 -39709 37647 57264 -1049 15233 10812 54023 -53105 6145 34648 -1521 -27403 -56337 5189
r86 58373 57767 -31684 5877 -41526 19941 35101 33439 -4764 -52948 54709 22841 20518 30206 -23446 37970 -63429 17594 -10039 -2965
r87 24295 46623 -36742 -3363 -42628 -35047 26082 -30100 -60914 42504 -6189 61946 15039 50815 -62322 46428 -55181 23307 57652 16877
r88 -27172 52428 24947 14262 8894 5799 61179 -10332 44084 33543 -14554 30046 41242 -10438 -6629 24465 46441 -45811 -11878 -52672
r89 31127 -19688 5943 -48858 -6010 46397 23392 18480 16760 49752 6188 36848 -27003 28651 51135 7403 50519 -59701 28380 -60202
r90 33594 -35428 16175 -45835 736 -35836 5103 48371 24909 -58849 61086 48903 12817 10220 57451 -17258 9262 -34426 8183 -57731
r91 49447 -39291 -4284 -62836 32153 -50600 -63685 -51863 12528 33274 -1903 -2043 -29724 20702 17524 2802 60512 -24603 -37004 7439
r92 -61705 -54989 -13193 -65401 11658 53645 51291 -45649 14346 28170 598 2290 -51203 -50626 54505 -18304 -8458 -1843 -64818 -31788
r93 40179 -6749 34322 1444 -36386 35072 -31039 -63784 -59210 618 -5327 -52502 -52251 -23777 33565 -27889 -10661 37884 59559 -16341
r94 -10845 43885 53915 -39674 56752 -40426 7548 -30621 -34544 17732 -3052 18809 -47497 -10160 -45307 35382 23148 -1332 -48418 34522
r95 -53448 4695 60144 -7881 59797 -27035 -20249 -19239 16213 5361 53040 37578 -14721 3587 48684 -21610 -65210 12263 10657 -27509
r96 -61843 -27653 -24653 -54962 29510 8252 -1244 -40191 -45144 63448 62614 -19607 48089 -62676 -51287 -17792 49035 25310 64701 -33889
r97 49533 -5775 29891 -2498 -17446 -49603 17074 -48732 -40531 -5264 888 59884 -61400 -48204 54494 -8555 -38357 -33078 -52232 39245
r98 35143 -15301 -51599 46020 18931 60753 -48281 -1508 -53814 20759 29036 -21896 35656 38889 16521 -5355 -22447 -53657 -12533 -42221
r99 44690 6286 8102 -39839 -11647 54759 -25715 25400 -21770 5750 50855 55151 -35073 -6005 -56231 -15573 4919 32189 -27623 -7963
r100 9105 18757 10291 61619 -48524 -40401 23714 20010 45342 6469 -8305 -26096 -46100 4256 52093 -54549 -45591 51813 -22022 18577
r101 -48143 -43324 -29404 -42802 52272 -6595 35183 38394 -18497 -16553 16715 64306 -2889 7591 8681 53709 -20058 -48974 29597 46154
r102 27019 -39218 49216 21095 -12895 -23567 28011 -64978 65439 -22149 -58321 11504 44533 15494 -11445 -35379 24149 18302 -52272 -42243
r103 3832 44696 -33091 41795 -37189 -58151 -53195 -64997 -21679 8761 -4478 -4304 53209 17420 -38620 -9891 12268 3202 21577 26741
r104 65301 -60073 19159 -15161 -4189 -41558 28790 62072 24986 51160 8687 55425 23534 -4907 -17844 22149 41311 10116 -9467 -17984
r105 48107 34362 61123 65519 38447 38510 -2231 29845 41099 14481 -35140 -36645 60252 -62109 55973 42901 -3096 18280 46552 -57069
r106 -58123 -36370 -32234 -12881 50721 23795 -15248 64246 44639 31586 -13881 -28072 39007 17637 -5059 12946 -65496 -34578 -27335 -49509
r107 40697 -25534 -23364 16050 -43433 37295 -41901 -38743 46801 -51763 53492 7806 63387 50766 62088 49196 -7522 10144 -18891 -40808
r108 -1644 42545 -21252 15423 -33356 21822 -52818 18900 -39060 -48180 -4459 23949 52575 18084 -37820 -60886 -6418 -10948 -33723 25011
r109 -60342 -58328 34663 62642 -59079 -55036 12252 48244 52104 -39055 14483 25509 60048 -8944 -42330 -30523 61503 33716 3214 -6894
r110 54181 -40007 -55059 35678 43033 -50195 -55046 -51136 2544 -21409 -1865 -33812 -6717 -61155 -19041 8089 60846 -40066 -4559 -18687
r111 -8891 26422 15803 8001 -32750 36956 -34332 -63848 22892 -10621 59472 59996 -16764 -13539 -34746 37247 -56030 64665 -64802 -23552
r112 7499 -65148 54095 25052 15351 -9616 -8779 -42229 18979 -30336 -11218 13767 -23127 15181 -11422 -13394 18037 -49681 -36590 61550
r113 63456 18147 -6536 48488 43344 -11059 30216 8694 10859 61097 34091 32835 -25524 1622 18624 48654 -30707 29704 -1843 18207
r114 19665 58708 30885 58046 -54469 53954 16296 22588 -23381 -42343 46126 18123 44007 33987 -64722 -45424 64057 3992 -19107 -20517
r115 -18345 56145 -52544 -29218 -21682 51349 -63081 22946 -51026 61174 -48516 -56988 -53986 -6536 18598 52815 63781 -10947 -47783 -47120
r116 42949 -41208 20189 -54053 47521 17561 -49076 1179 43839 -31405 -47128 -32339 -61642 -12275 -17144 51031 16495 -61776 -52225 15410
r117 -44985 42483 -20026 49925 19244 12717 52932 48673 14263 -136 15955 -39659 41469 13537 -52594 -14569 -64398 8545 29342 18116
r118 54066 12471 45717 38953 -885 9699 43673 -45671 -31276 44620 -55582 -23162 -40596 -30675 24998 650 59133 -8985 46440 -4891
r119 41247 45490 4325 -57378 -61424 -3360 -30988 18073 -53901 -5990 -7320 59102 18094 33116 -8562 -12127 -40981 46372 55142 54627
r120 15557 -25111 9951 25770 -45556 -24155 -24656 -12934 47821 2892 -29654 -23826 -2725 -17838 18591 11768 36512 55707 -8846 26019
r121 4309 -8417 45441 50123 37044 -58273 -9417 -30922 -5266 -28171 -56545 16550 38577 16145 34369 41654 14543 -39463 3001 41035
r122 -2646 28857 -42382 36481 -19947 42860 -35895 -58660 2423 38859 -56830 -46161 -7769 -20500 -17010 10857 29350 -62317 -14813 -45350
r123 25491 41375 50716 -31999 10191 -50427 -57729 -27048 2174 43591 -32894 48706 63282 13137 6212 35413 50174 4353 47216 -7518
r124 -27001 -51840 -19488 50362 41623 2835 60023 33004 13889 13704 64612 -48181 -52785 23030 -1318 -49459 62775 5712 -48201 33689
r125 -60286 -28279 -14657 2009 6019 17326 -1722 -16843 63390 32661 -41771 -22739 10216 36691 25011 27240 16521 -6837 -65329 -13333
r126 54666 2464 -10039 -49883 -7193 40157 44178 15115 64961 -18121 -8908 1434 -22044 480 -38690 30470 -32252 46138 43175 1590
r127 -7732 58482 52663 -11431 32304 58494 -52987 30033 10003 -84 55900 -16751 -54068 53371 62004 -54153 -645 41184 28411 50086
r128 -7435 -5143 46058 -745 -32672 -27547 5864 32420 52611 44574 -62327 10360 -49362 -35785 57611 -51879 -5049 -29162 45106 54033
r129 13739 -8153 29307 -5321 9716 40866 -41591 -42579 47165 -26315 39788 17535 -2328 -6849 45069 -19802 -9679 41086 -46389 -16717
r130 -7369 -15105 -27454 -55160 -30024 52773 -15554 -7758 -17911 29616 -50315 -64671 -20691 -37062 -51801 46338 -26373 45273 -4416 -31215
r131 55085 43630 -59654 127 4951 -14592 -21752 -41100 25486 33409 6528 2615 53198 -24817 21813 35031 25711 38002 -51357 -11688
r132 -8006 -20638 -12940 -23885 -25990 4760 -38560 57519 -23121 38050 53593 15969 -51417 332 63275 14889 -44330 11547 48321 -63633
r133 -29480 22183 55707 -52218 59735 -43432 15546 -59321 14241 45151 41420 -1125 -8560 -30118 -16405 -8918 2131 -47050 -52083 -32044
r134 33160 64849 9271 57495 -18402 6428 -51407 -9341 4479 31267 -56567 -45829 -54796 24337 -64935 18565 50093 25264 1195 -46784
r135 -47163 2401 55922 -2712 -7966 8851 -36326 -29613 10901 58751 -20345 18292 18214 61222 -61804 -16283 -8887 4449 42865 7129
r136 43105 15024 -64720 57629 13959 45674 44773 60292 -62782 36683 54738 51851 -5459 49414 -1406 -50169 5972 35331 -20609 41666
r137 19354 2770 57055 17297 23408 -12117 -9498 55209 20568 -46013 64712 24261 45164 -55833 -39889 19415 28996 59614 28151 -42825
r138 52087 42546 29303 27094 22148 -42057 -38861 10145 -41625 -16367 -53198 59786 -50149 -20506 -13869 -25446 7359 -35225 -6128 -19495
r139 -12341 -24081 -54561 26647 -43379 -17567 8502 53862 17190 -31463 -29657 -6275 42517 26077 -21148 -8586 -27092 61624 21085 35383
r140 37004 -36434 -43443 -12858 -46514 57451 22234 36384 45220 16380 64191 23011 -46271 -18405 30163 13067 11456 46512 5917 -63298
r141 -10070 -35242 -42858 -41443 -54372 63026 28600 24246 51877 -31295 -30640 19468 47 -343 42764 -62880 -65157 -38033 41709 -42437
r142 -28551 57634 7688 -57286 51196 3633 -18995 10906 9648 46829 13663 -64156 48965 61611 -42212 23504 -44865 -7281 -16632 58754
r143 46222 12302 -21529 23871 -39887 8829 -42387 34525 13486 38755 19806 -6014 -22231 2545 -23829 29864 -12658 -5718 12801 23296
r144 21619 -12927 -46299 28614 -2502 9424 38729 -53843 33472 -2758 -12681 -26972 52102 19396 -707 19529 20410 60995 -5534 -3714
r145 1399 51931 -20997 -43542 8554 14900 50671 -29995 -10398 -46456 -20631 61601 6609 9516 -65241 -6850 27925 27882 52474 -11598
r146 -4573 -19376 34397 -48530 28719 33561 -63312 -27632 14642 -11803 33256 -30011 43882 46007 38775 28549 61418 -41276 -18394 11516
r147 29547 -56461 -59133 14392 65067 6039 -55697 -33633 -30574 65473 -4828 3636 -41299 27977 -18453 -23478 28741 -39213 -31742 57650
r148 7706 -23417 -47156 -40514 -22366 -4306 -45289 64780 45059 -29513 54989 -63246 20544 37643 -35856 -22712 -24302 -48576 63911 -23
r149 50182 -18534 -55570 -22727 43451 59821 28853 -26887 53325 -5799 54112 14158 -63270 -48980 -15213 -28539 -54140 -36229 -58887 46000
r150 -7619 -48964 23032 -45568 -60165 -54243 6113 23377 -16681 1779 24664 39341 25236 28722 -28331 25137 44787 8652 8667 -35111
r151 55698 -31645 26241 1203 18548 2851 -12761 14058 42706 20036 37718 -57421 33471 63295 22152 61691 -7534 18109 44401 21207
r152 37928 -33044 -35504 -39156 -50927 -56467 -3986 -32235 49724 20023 -16964 -57327 48512 -6634 -39668 -29148 62013 7415 -7500 -3439
r153 20918 14348 -56193 31886 42779 -37712 -29670 -53798 -45662 24749 -44217 18677 -18154 -21668 -36703 61248 23757 -55137 22855 48232
r154 15874 -23353 22857 -5232 -20703 43386 35350 9188 -11493 -14181 -60415 20200 25909 -40252 -48594 -56490 29315 -53054 15486 32480
r155 12876 -20566 -36044 11632 65025 -2948 44291 -3317 -13286 53439 13540 55790 -1968 -13830 -13939 2764 -33614 -53504 18444 -54478
r156 -44249 -44590 50603 37511 9018 -19851 9159 11422 -12936 -39185 53837 -34777 17847 24562 -39387 -842 -11475 3048 -58190 7720
r157 -44026 -61647 36336 26216 -35563 -31058 -2294 43453 -3638 -55944 -43866 40533 -17768 48269 -12780 10167 48009 55992 25 -34396
r158 -61117 53484 -62254 -7707 62162 -31369 -9342 61778 12118 62675 -52757 64360 -33738 -24708 -45093 3245 63593 -16384 -14043 -42071
r159 36960 -48173 -61065 16073 -43149 10485 13240 -5064 47226 18008 -52284 -50435 12256 58542 50604 -47836 25956 -34033 -44617 -43239
r160 45084 19001 40172 14414 63644 9205 -38183 20039 -3872 35982 -19853 -42421 50498 11690 -32727 19797 -63571 26905 33254 -40484
r161 -61684 28911 -14769 -51151 -59325 -58609 -24025 -2669 -30002 50841 17326 -53246 23915 -32188 46265 -51579 -56152 61235 7408 -4949
r162 -60222 27450 16339 39061 -52711 43081 -11858 -36947 32404 51501 6169 39954 -59655 21886 -31258 52358 23990 -60049 59249 -51627
r163 52547 839 -58913 -55429 15464 -41574 -59753 -6892 -63873 58889 -42909 -18663 -29588 -9459 -24852 40077 -11520 40316 49378 64894
r164 -2361 52973 -50157 -20881 53111 20384 -40808 -22343 36834 51747 -21348 -20831 49943 -25288 -58805 -41976 -63177 7748 52526 64257
r165 51549 14101 8538 -54743 42922 31352 46871 63143 -63278 -13976 -11938 14249 40714 47229 51565 -50420 64242 -28586 64484 42435
r166 -29967 33146 -16982 -62447 47565 -49720 -54505 24459 23868 -17519 -17067 55411 25676 21395 -17828 21385 2743 -56656 10661 -60842
r167 35106 39908 -694 -64308 -17347 7787 -64545 -34243 -54915 -45647 -17470 11657 -9563 -23496 -28887 54252 16171 24523 -51334 -42780
r168 37611 52689 -49633 29897 18674 11652 23237 -3983 -30025 58838 -6662 -6450 49757 58047 29453 8716 -6726 49591 57729 -3232
r169 62076 29005 2311 63633 60605 -41304 -58539 54061 43029 58073 16364 550 61652 5281 49153 -56347 -41180 -35548 48709 32549
r170 -33546 -61609 -62467 -45961 13714 -34199 -24073 -12455 33036 55417 47227 6035 11606 -38560 15221 -27361 -41763 -60497 -19076 -38331
r171 -61762 -45461 -46263 55472 10586 -46201 -20046 -34029 39140 -2300 -40626 -62363 35157 58837 -37186 -39933 -56705 34886 -56416 -42887
r172 46874 -12183 -42582 -48373 -19946 -25538 -29061 5096 14378 -19386 19537 63031 61674 34007 -31884 65112 -16152 31146 34871 -58819
r173 -12705 2466 -42698 4455 -30614 18587 4362 30471 55948 -23572 -8747 -9374 24530 -12012 5044 -34262 -9254 7721 -47513 -44682
r174 -48034 -25426 -59969 -45404 -26987 -43650 -22090 -23998 -35592 3453 20293 24097 57602 58251 37252 26629 -10521 -53689 -38296 21198
r175 -14088 41388 34504 50813 12377 -8696 56204 11828 -30663 -35361 -63521 2787 -12595 51247 59160 -415 39890 26211 -2180 -19504
r176 -2547 41373 7763 -12726 -37537 -32096 55020 51061 -49102 2956 54485 -10174 -7497 -1086 39252 -16433 19124 -50426 61698 2535
r177 47783 -17228 -28909 34201 -60792 64838 1088 35449 -59047 54076 20217 37048 -27548 -41728 -63440 63973 52030 6496 -19682 -60861
r178 9830 63850 -52790 -21451 48776 31116 -13533 -11101 -14172 7734 11585 17234 37791 -7433 -29754 -62744 -51584 -39695 -19262 3324
r179 46116 176 -9434 -44475 -10228 21089 17180 -53199 -5384 -10813 -46789 -6342 60792 51166 -48798 -50190 31441 -59218 18302 -59823
r180 42425 10964 29450 -42531 -36139 10581 -39981 -34277 -20654 -4748 -37302 61941 30585 -32950 -10028 -12113 -44438 -26594 -11486 32459
r181 -29679 44205 -37699 -43855 -33871 -7172 -53730 -6374 34574 26466 37793 -12427 -22104 61721 -30661 -33970 54485 54635 53963 -17381
r182 6985 56489 39302 -51161 -4515 -11369 49127 58029 -60269 51542 46633 -21135 32247 -14512 11561 13780 11794 44782 -65145 4299
r183 55836 -60752 5318 -33834 27756 -8649 -5348 -36914 48133 39106 -8233 -39993 -1865 19096 27175 -27349 63851 24204 -9392 30866
r184 49403 -65435 -47527 -59681 59000 31008 50352 -54984 45263 15776 14175 44794 27619 -57461 -47242 -63506 -4096 63598 -19904 49866
r185 24504 -27310 -32853 8091 52188 -60377 -21141 470 -38690 -48036 53123 -50316 -32526 46611 35272 26506 -13947 29918 -6660 62979
r186 -8572 -41292 38948 41434 51141 -37166 58408 46856 15357 23982 54885 -15671 -34827 -30307 -56733 -53328 -64938 -8527 4693 -34595
r187 -17657 -4008 18887 37576 13329 -43902 -32291 58313 -4719 -49100 -51450 36225 -27035 -27701 24875 -29817 -57385 63191 13853 -44999
r188 -16451 3378 -22403 1986 19648 -61040 6070 -29104 6782 21322 -17972 -48910 -8924 30843 14903 -54603 -14226 -50119 -39104 15768
r189 47705 2371 48755 22977 -28385 -48224 6923 -17050 -7272 -10504 43996 42331 2232 -43226 -51048 -53041 53494 -42968 -36758 -39041
r190 -19705 -7269 -15100 58227 60762 49041 -25850 -53363 -60518 42877 47853 27688 60562 38356 -14414 -47656 27327 -5969 12143 -31054
