mTable31 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r100 52664 15072 20515 -39868 -53054 -59990 57663 62510 15819 46494 32675 63162 -22855 33837 43751 -40954 37960 17123 -47939 16794
r101 -46067 -35866 31077 -43744 -5852 9612 -20942 37258 3433 53402 54286 -4574 29420 14684 -56517 59951 64534 -5548 -48719 24036
r102 -48237 -11839 25979 -29717 18124 -4352 59559 -8419 -1425 -1747 -27627 -41537 -32836 -11801 -18353 3854 41006 58808 -62114 -24249
r103 63908 53549 -16081 -59130 52617 -16720 23893 40741 -18420 18803 -29514 -56725 19786 -49141 -32467 62190 91 -8017 31598 -13734
r104 49233 25733 -57100 46037 58048 -21807 60557 -28195 16527 -32216 -28416 14851 10381 31827 19763 48382 -8897 23356 55563 -62085
r105 -35239 43397 37328 -24748 -35317 2006 64721 -36026 -47167 32472 -9591 -65128 24762 -46074 60529 31811 5432 -32886 -49075 -11783
r106 397 14964 37657 53458 -8778 64494 273 -31184 5001 -18220 8230 -10526 -7465 -16540 -26668 40841 64011 49286 -32793 -52864
r107 -54413 -3452 -1747 -41074 -4363 27456 -21758 -10561 -26017 19561 36553 43976 65456 10534 58140 62828 -31762 -47534 56383 -36941
r108 62969 58172 45880 -45027 -33078 -60946 61235 -33251 31550 53516 26962 -55388 37092 21635 35130 -41484 -34480 -33946 -3600 -6987
r109 -38155 -3059 -30261 14683 28289 26599 11099 -11446 44351 26689 37550 -40675 -35412 19929 -35981 32745 -32236 -37600 -53428 9607
r110 40247 58644 14515 -14863 -57041 18051 59964 28651 -50139 -36800 -55296 -63340 -10239 -48386 -19475 -35749 54307 -24749 -33740 16577
r111 -37749 27274 -58136 -26653 33057 -2647 22361 20364 31137 43868 -3401 35177 4692 7576 -23454 17719 7866 -24546 26037 64974
r112 -44033 46472 62445 -34335 46467 20775 -61940 53235 -43425 27459 -54058 41627 41738 39550 39607 -36080 -20140 -13185 -42860 51024
r113 25373 41238 -4294 -17225 59364 8760 -4471 29022 5559 -9568 -56067 -27420 24618 -63284 13685 63310 -44106 17579 -10028 -16173
r114 10727 -40608 -38286 9838 48071 -44024 -42041 -20843 43792 3193 11214 51036 -43948 -59964 56123 14533 63173 58563 19249 -27606
r115 29621 -36778 23777 9169 24208 -39063 28503 24931 -13866 397 11066 -29576 -54724 16441 -38311 -8989 53175 -1530 -17282 31262
r116 -23276 -14098 28870 -35625 -47405 48565 54871 -41115 43376 8669 52529 -59340 -10198 -4056 -63418 35682 -39198 22168 -18698 -45619
r117 -58137 -41848 -64475 -21611 -18980 -7439 44090 -56189 -37785 46960 -51488 -37741 34267 7458 37709 32834 -6956 -17949 -41200 -51093
r118 27863 -54745 -12966 8117 14259 2444 -42884 11355 61325 -42642 13360 54201 25060 37636 21397 -21631 63518 38908 -52908 11166
r119 -31054 -12369 53788 52477 -61969 46574 31657 53359 30023 -31201 65299 17525 -26416 63490 40785 1654 64032 -8341 -26297 4722
r120 35424 -955 47269 44135 -8615 44264 1885 42582 -36871 23716 -40215 25659 51850 -27634 45733 62271 20230 -63954 27463 -50659
r121 63785 25625 -29291 -56878 63781 -31894 -35604 22674 34140 60255 -50139 -61001 36873 -41129 -25775 6730 47480 -12755 60327 -16255
r122 64042 -9387 -48853 -16244 33122 49995 49136 -5179 -59427 36948 35233 -6458 -8395 18163 34932 -25679 -15936 15449 -57318 -57083
r123 28045 -53163 47722 25198 25485 -20938 -37254 -45342 16771 -612 46565 5674 -27506 9112 -19043 -66 5334 -43917 -58454 15455
r124 1779 42336 -64820 -26392 -52434 -15564 33557 56246 13418 22800 -5396 40877 58535 -37787 22184 39285 -33806 -50290 -60170 12120
r125 -64696 61425 -43410 51188 62573 50879 47527 23875 -55470 -32189 -24580 18498 -16919 -37293 36979 -12304 19340 -50518 -20923 32747
r126 48881 -16913 -55740 12054 -65212 -52143 -37006 12830 -27385 -9180 -38922 -44537 40292 16908 47300 -47304 -10083 35788 15044 -61156
r127 5675 49272 -53914 8278 -19950 44505 60370 42740 -4034 -19059 -11719 48840 -28032 -46112 6621 -25102 47445 60195 -49060 -13271
r128 60305 17850 -5816 48961 -41880 -1941 -36436 -1483 34781 -3888 -25093 -60975 9698 -37952 5124 40664 -20892 9980 57807 -35986
r129 22266 32276 -34091 -59677 1578 7741 2514 -37811 44138 61006 50964 -31878 10660 -7702 -10657 14623 -16659 57596 -748 -12073
r130 -41766 -27206 62922 -29669 -61582 -49257 -29171 63222 -29668 14876 21828 38829 19856 -56927 61557 15378 -97 -61262 -6615 -45629
r131 -19915 36725 42272 51358 -30794 -1586 -58582 -2346 20505 -45124 46543 24967 14895 8326 2372 23936 -16687 31966 9161 -48526
r132 -7231 -54230 2260 12615 46507 10491 3651 -38574 -38318 2480 -63574 -3044 10449 -59524 63846 26725 -40474 -7041 32981 -12082
r133 36127 51033 -28348 -53452 63798 -51683 32421 -58535 64761 40719 -24426 35191 59660 -7040 11551 -24135 -54811 42746 39829 -65533
r134 -19702 -28680 -37738 -43290 -11720 -17712 53606 13486 43807 -18466 -9819 36620 -23839 -16885 9940 -10536 61879 -4614 -15955 -34131
r135 -8908 -46972 -16925 16271 -7403 -10740 -28162 3955 -28944 276 5952 9229 42783 23070 58399 -64281 289 9540 12062 -7324
r136 5632 -46316 -13372 -54283 -12955 3531 38119 10692 51294 -1257 -9687 -20125 61413 -20610 -30817 24125 27702 -50212 38390 -35804
r137 64676 65521 -42686 62192 -4014 29730 -20988 -3195 -28681 1283 43799 45961 58446 -39928 36830 41908 -31783 -10649 20811 32662
r138 -52838 55108 23910 -11320 15768 27807 -41803 -5736 16796 62074 -46891 -52990 10756 16902 -21251 -51487 3657 -63403 -48439 -14826
r139 57695 -19338 -33434 -30488 19148 16788 -54421 -8334 22090 26667 9077 59669 -65241 -48499 -14894 -16691 33321 -51562 43464 -26770
r140 56110 37980 -58817 23907 -63694 -10794 51878 49357 4645 4976 35307 27493 -30711 57846 -65025 -2136 18552 -14504 53115 27394
r141 -13504 -39466 -60077 -54213 -11958 58026 63159 16829 23326 55754 59399 55512 19913 3461 -22281 9928 -11668 36142 4898 21730
r142 -7130 59552 -6749 8624 43087 -62217 -64334 10965 -53889 -2595 29479 -41198 1456 -46107 19931 -883 -14014 -13043 -45048 6085
r143 39352 23738 -23470 -11467 32627 24365 51796 -25670 -39115 -52313 -35072 41167 -9671 -32072 -22369 30496 -16893 26075 42135 -46364
r144 -19598 -34489 6230 -54298 -58256 -56471 -40679 58098 7060 42827 -4655 -49539 -62748 42997 34519 4892 -6543 -22208 -4502 -33506
r145 -7971 32863 50166 -61224 -37194 31020 18372 -63089 -44092 -40642 -37294 -3495 -8000 42250 7424 -49840 45455 22877 -64563 58433
r146 20867 -27949 -17479 33370 -15997 -21119 -55046 -32086 -16183 12734 50911 -3662 13078 -62611 779 -44767 -40435 48244 12946 2793
r147 50840 -1099 15487 56790 56846 -50646 -25061 233 33143 -2918 44746 -11353 7118 -57454 -10285 -56363 -6297 20367 9261 -51420
r148 19688 29304 44694 33980 10650 1511 41431 -31147 37146 43213 2454 10956 7257 -35649 -38207 -20616 -37698 -39665 33858 1414
r149 49614 -53503 -28397 -42868 20556 1550 31329 7946 -34817 11508 -32028 -14372 59442 48904 61359 -2613 -28173 -21610 4782 -37855
r150 -49919 -57630 -24407 -20824 -30036 -8537 2508 56287 19316 -22360 13522 -366 -54688 -44882 -60055 12547 -6732 45828 -23101 -37193
r151 32602 64962 -20238 -8156 3805 -33357 -37205 -45884 39321 -51977 -25197 61263 -31309 17445 59655 -32672 10320 -12297 50863 -38612
r152 -16255 -43795 36037 14562 51781 -38833 59752 -44275 -37037 52558 42055 -25221 -34739 40735 23054 46809 58950 -57678 -48471 -21751
r153 39604 21568 28676 -60128 -41965 28894 -21700 57147 -47173 51739 59894 -65413 -211 -60565 -8908 6593 32543 -31378 5057 51058
r154 -59794 -54835 19731 29288 22079 -57673 -33770 52879 59564 1659 54401 6151 -51089 -17134 -8789 -57364 50550 -23260 -15241 -24390
r155 -43807 58345 -17771 29134 31270 -27736 706 -2377 -3615 -29295 26918 -62876 -37678 59285 -61517 57728 9899 -52205 18837 -13173
r156 34089 64764 43032 47039 -54018 57231 -34372 -11495 -7783 50809 -1264 -30037 -47891 43617 -22416 24974 -63634 53827 -11740 51115
r157 -4414 9573 -43393 -20060 -55829 40399 2508 21266 -40974 -52288 -52385 -41665 -65250 -16696 42776 -13260 46793 34589 -31947 -61527
r158 -8773 26925 -58339 -60259 -35284 19107 49396 32126 54121 -28263 16730 -1907 -6937 58510 23076 35979 8301 -20666 50113 -41812
r159 42800 51490 9193 -20353 -22992 17170 -25097 12476 58905 40292 5266 -37123 -44567 -16771 -41596 64438 65260 37056 -2052 38619
r160 -38516 -56952 -54378 -62154 -43962 -223 57541 14239 15125 -41932 -38391 3646 36651 -42640 -6789 -17259 -24285 -44206 -35466 -17533
r161 -26052 -22843 -33166 20905 1408 36341 -54116 5255 3085 34977 -28887 -64779 -24252 48443 28655 46811 23485 47060 -41288 57176
r162 -39645 -51517 -49075 27604 -907 -11835 -58897 -62078 -30080 20924 56518 32212 13641 -65495 18327 31046 -17521 63248 43379 32879
r163 47361 -23515 -7908 64962 2244 1620 30429 -52036 37369 -62933 26893 50260 4380 -59087 -17470 23947 -55994 59092 42844 -32718
r164 -62754 -53372 -4598 -40434 51518 -52887 -34212 26536 56380 -43743 49103 16049 -14982 -62529 -32967 58300 -18530 -49300 6357 15672
r165 -44660 40308 36079 46205 -8582 -24031 -19345 8466 -46804 -34157 52795 28981 6243 -45461 15202 36015 48636 -38383 -15047 50289
r166 6207 -36066 -15309 -53269 -32811 -11572 48082 32558 43791 -13248 -36687 -44748 60915 14302 -41191 11947 62723 42663 -46896 43457
r167 -21634 51131 64492 -45776 64155 -12385 57365 -41339 -9928 46025 12190 58615 -14207 63102 18165 -57852 -42076 11681 -9232 -16680
r168 26287 5783 -29120 5876 -23878 -46392 -11816 -14698 41480 -16050 18645 42446 -59219 -12168 -14620 3511 -41164 -63583 11828 -62318
r169 -2421 -64733 3758 52522 -2811 55865 -48077 41168 7774 -5825 -17265 -16701 -51379 52486 -23804 56864 21176 45198 61062 -50072
r170 -52290 -38064 -53468 -46587 35325 -44210 -65203 -33169 568 -46036 -62254 -33820 -18706 27298 -859 20547 13144 48 -13171 -57000
r171 45693 -50467 -65533 43690 15304 50872 33173 -30877 49690 -48017 -25048 12362 -63979 -16611 -54327 32027 -32581 -35038 30632 -16156
r172 29147 36904 61865 -43923 12010 -27400 -47638 54775 35968 -58649 -58894 3637 25393 37353 -57390 44641 7427 -46540 34502 13658
r173 12190 -50256 -24357 53259 13106 -55733 27745 -35706 -33296 -38614 -26212 139 19452 55973 53619 -35373 20738 39314 -26309 4642
r174 -10489 51175 -33900 29489 -42698 2738 7020 -6149 -7941 53158 -31925 56765 -44730 14012 -44460 -15705 -18204 2449 -17305 34714
r175 -37568 -32308 -10014 -33827 15773 -16951 -8470 -14979 54458 23258 58752 37557 29547 48266 48873 5658 62303 -14677 -8983 44158
r176 52209 6470 -19999 -59682 -65343 21816 44183 -64975 -3233 -48854 -21377 41026 36683 64385 -38384 -41799 9347 13586 -43938 -37363
r177 14068 -64501 -43728 -6132 2131 -50276 44401 43423 -39711 -26499 23914 -59794 -58765 12781 -48668 -43693 34681 49094 -32486 18279
r178 -16272 -58486 -52086 7367 -38916 -28191 -63520 29444 40866 -34705 -46893 63828 53661 43118 -7454 19218 58537 54188 -1793 -47215
r179 65334 5634 -41790 -59803 44709 15023 19818 -63335 50431 27993 -11060 -56622 -26567 -9198 47951 29386 63458 -39447 53161 -45972
r180 52742 -61362 61370 40572 5104 -59799 41129 3875 14285 41197 13663 43792 -8283 -31059 21839 32992 17830 -20424 -59647 46466
r181 -42371 -10780 32458 38428 -8115 -63894 54401 -32519 12804 -5596 -55437 -38256 16874 60733 -7797 6620 28630 -4819 24260 -1443
r182 35036 -32044 -51488 16002 4816 63065 -62832 26408 -12614 35923 50622 32301 13089 -40600 -52334 -50671 24066 -40507 -18368 -128
r183 49739 49146 -50910 39340 -23187 -44215 38136 22222 -1970 32336 -35922 28537 -49449 50319 54700 13078 -43456 -30842 -44974 4991
r184 46590 22668 12332 19421 -48239 27355 -3126 -64922 -35654 -34775 -37602 3870 -28061 -10445 -46343 56092 -22309 23517 -36287 -13423
r185 60171 32845 55023 8917 36657 40475 -36181 -14412 33034 35982 48438 30292 -37298 -27670 -11931 45496 -45614 19631 10075 55340
r186 27317 22098 -4469 8336 -29948 38896 58671 39398 -35047 -60845 -11906 51625 33227 -36368 -53014 65479 -57449 22653 18256 65359
r187 51803 62670 36780 27858 -14411 -31713 31510 10142 -44273 -50694 -49162 17702 19620 -59318 -17014 -36486 -30221 58979 -58372 7870
r188 -18708 18530 -62582 29533 28264 -7431 -29038 39117 57122 -37959 6520 58574 -43661 -9396 38755 28417 -65464 -55933 -32199 5931
r189 7439 55774 10596 31514 -47458 -50837 -11956 30651 16830 -41140 9591 -25191 53719 -17291 54575 -64413 -41770 -17074 -1267 -33193
