fTable3 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r70 -31222 -3179 -22921 54646 18596 12277 -30423 10582 -48312 -25923 -13913 -57231 -2449 -19127 -53823 15774 21697 30020 -10272 -7024
r71 -44770 -43597 30704 24587 -59312 -24176 -58244 19376 -2562 191 13695 -41463 7420 36342 -4066 -55758 -54108 6019 -59843 -34833
r72 -23995 -11857 -2431 -8700 -10365 49975 -24603 -55616 58910 -25358 -43440 34707 -27187 -12226 62225 25456 32900 39364 27241 -48229
r73 63775 -255 -34746 -7310 34792 -22177 3780 42793 58416 -21543 7069 -32304 -43573 32238 27610 -59775 60999 24211 49192 47551
r74 -57861 -31698 14793 13642 -62489 4388 -52124 -20802 20163 -23516 -12245 20737 52309 49829 -9491 -23938 60127 -57606 -13403 -63821
r75 28062 -49626 -62221 48643 -39008 13514 -50740 2506 -59409 12880 -54398 37895 -26918 -53877 -32935 52396 -29162 -50255 -45095 -9536
r76 31478 -43644 47175 -46663 53776 3259 1853 -51682 12750 9109 -56107 3532 -16076 -41772 46917 57154 35520 -4052 64318 6091
r77 34445 5274 -7436 -3371 -5673 -39346 -33047 28345 33273 10972 46 -3718 -31061 55505 -3755 -53893 27767 28406 -24598 33956
r78 58491 18023 -46595 -3308 4562 37917 54721 -24084 -16711 -58838 -24788 20713 -49618 2231 37138 24726 62213 -49593 4667 -27394
r79 62741 -2071 30804 -4959 55691 -1545 -64690 16476 14492 38758 -14536 56918 15669 -47219 42285 37359 -11005 14066 -26798 53120
r80 1686 -38475 -62618 2644 -20750 22163 -33753 -21688 51217 -1832 19256 5520 15493 34792 65480 7334 33182 -8885 -15905 -14681
r81 13390 39279 22646 52272 -33552 -45718 -29207 15953 5456 -37912 -64197 -11292 38929 -7638 15817 55871 -8909 54232 -47334 12328
r82 -35299 64203 62967 -23900 7385 -29195 28479 40260 -36448 45609 25466 -29208 -44343 -55856 61344 -50118 60464 35462 28913 -27828
r83 14910 -36057 39133 -61080 50537 48695 50064 -13828 5772 -6342 55494 -5462 52037 25879 51853 39790 41171 18073 -17410 -51696
r84 -64931 -17373 -60183 61291 34158 -28201 -41790 57168 13606 551 -61704 -27751 -41691 38048 -52785 -14596 -8832 -24005 16546 -63007
r85 -49136 -31540 51811 -4702 42838 22321 38428 -50652 -60207 41754 48123 -42621 27009 61780 45605 -61985 -41916 -17558 -60682 589
r86 -45923 57871 -31792 -10809 60156 33527 -10821 5549 -54205 -32545 -21286 -40937 -11575 -46999 -27954 -21016 -40447 25233 -4883 56608
r87 -28362 -46917 -55962 13120 -5893 28234 18321 9628 55507 -20739 12271 -52238 -10186 -44911 -56985 40694 -7310 -47883 -62789 34683
r88 -552 -34869 -15159 41958 45526 29880 -33046 793 -29713 -8512 3830 63410 1662 -16776 -35901 -53397 20397 -26104 -13046 32958
r89 11024 37284 44760 -215 30046 -48105 -50961 -21100 -11122 9989 40263 -29558 18629 -56822 -7995 54933 9745 -34521 56793 35124
r90 -11804 26864 -14283 -40331 -57451 -19150 -4484 3186 -2684 -25015 34772 -42606 -46752 -58106 -7119 -19304 21793 -32275 -61303 60364
r91 -35503 -3593 -63194 21037 50211 18615 -40591 -39319 -43607 4040 -37271 -38658 -46876 -44060 502 27300 10684 25661 964 -13238
r92 -62721 -55523 -41107 23236 41055 -2276 29376 -31625 58581 17392 -59302 10932 -46558 -35777 -55261 12867 53305 31234 -22094 15597
r93 -31291 -11781 7157 -29641 39785 -54593 -16279 -51530 -15556 33032 34590 21101 -34277 23588 10370 22542 7665 -51810 25787 11814
r94 30726 10638 -62604 -7477 12992 -61581 51101 -1602 51487 -53537 50831 -16031 -30093 24623 -52552 20825 -60357 -50724 -10074 54512
r95 40220 -64810 56433 7528 47914 -29230 25750 63774 21955 -4571 -31067 10848 -10711 33502 22912 -46700 40266 -49812 -44225 20770
r96 37755 6813 -17055 16500 35861 -18454 -45006 529 -51910 -23086 2730 -49602 -41842 52428 -17390 -29921 24877 57248 -60789 -47983
r97 -21466 57143 -5189 32958 14496 -11002 -47737 -3633 -4036 15610 49423 14461 -63950 -6900 -57272 12330 -39070 26034 -51146 -1370
r98 26052 -3092 -45113 18267 -36013 42861 50760 15753 63926 17496 31713 14347 -18049 -37781 -44416 58670 -2646 19770 48793 -1897
r99 -7768 -20285 -40552 14763 27779 11936 -51070 4806 37000 22131 12175 -25412 -63214 -61158 -63647 -38807 -52632 -40165 58462 -15810
r100 2869 -58394 25897 -17263 40426 63209 30477 -48942 22973 49345 -7305 3536 5752 -38958 48096 55563 -60598 -1322 -51911 -34857
r101 49229 -33410 26694 39046 -32411 -38191 -2085 49587 49411 56124 17377 24787 59631 54910 17253 3879 -38064 44743 55016 -40038
r102 23981 -41824 -53499 13628 63838 13332 14880 -42294 22475 -57110 13785 49350 -54171 -27863 -50907 11010 -58720 9121 -26354 30761
r103 -39739 57786 -41307 64294 4032 -3032 -11499 -15504 -56026 -3528 56547 -2945 55947 -27152 9668 44959 -43908 34632 48476 40422
r104 -60481 -56232 59718 64717 57280 -63701 57072 8040 -5865 -50042 -50761 -30329 -8618 -61883 -7068 -1577 -10773 -58282 52866 -56325
r105 -1806 -35861 39076 -2943 4459 41183 -26879 8982 42461 -8590 -12793 22913 26265 22117 7887 -52334 -11093 12750 20939 46138
r106 14964 49465 30736 46563 3974 -22891 -28373 30214 -25356 50728 -10428 15082 58281 54515 -33681 12409 38211 -6323 -50352 -64895
r107 -15088 -30608 839 45896 -36142 -8757 -29822 -45660 -12417 -63938 -34307 56558 -21730 25113 3549 -61942 9689 26638 -44610 35841
r108 24269 56083 7214 -41322 12995 -14755 -29111 -36842 -21633 14949 -45459 -52947 64531 14782 47023 36458 45927 19687 36263 47399
r109 30269 25528 54929 -27548 48648 -7159 35085 872 -55672 -33692 24639 -3495 45860 34725 28712 34268 53316 -58961 29693 -41593
r110 -29285 17658 17857 42694 -535 -31552 13652 48136 -53667 -5443 -12916 -30990 64877 13459 -1436 -44198 39748 31054 34006 59831
r111 39626 30417 36793 45483 11200 -1569 -57021 44771 -38458 -50721 -58601 32317 -37337 -48613 54480 -54508 -8042 -10252 -47998 64926
r112 -38099 -6302 10991 20152 -61336 16937 -14425 -5109 -49937 35340 -16339 56850 -30522 -25602 41767 -213 22939 51191 -17236 -10044
r113 24896 -32450 20736 -56167 -12298 29302 38692 20955 52433 -52023 38924 -15438 -6332 1358 -60278 1669 -30142 -20773 41164 -37388
r114 -60878 -52439 -52731 -64460 -25218 29208 11935 -30651 38922 -44814 -18145 19448 -19825 7610 -42181 10985 -41316 -9535 -10011 35169
r115 -60172 63589 -57996 -25512 -49148 -57827 -44891 13407 22142 32833 -14489 -10070 21466 -49274 38060 -57603 -60501 26298 52519 3423
r116 -31384 36165 -6337 53021 -39357 2981 33129 18181 -48756 13938 44482 30625 -63454 41076 -2426 17331 -59147 -62064 -54347 -17304
r117 49744 54005 53337 1923 8812 1603 -15543 55854 14656 -38558 -19393 62871 -10533 -40350 54986 12491 -65197 -36424 -32897 46964
r118 61680 26178 -44413 -44849 -43042 -22713 -39204 -48992 50319 -16143 -1878 31634 52527 -17143 -45077 -50669 25425 20847 31735 13291
r119 7750 39903 63666 25110 36331 -19435 10815 10211 -13365 -12779 28996 11276 -46693 -49057 28570 60442 48405 31720 57729 -48774
r120 34000 -24456 -34846 -23479 16893 -10376 61238 4810 47681 12682 21515 -60815 16320 4620 21541 -44606 -52025 58512 61105 -21872
r121 -17535 27409 25871 -18379 -42406 -30619 -29803 -64906 -33467 44411 -45073 -61982 57820 35216 -60784 -63634 65465 53801 28663 33534
r122 -41145 37665 25629 44691 15794 -36402 16893 -28772 -26802 -9391 -62261 -12028 -23471 58473 -48673 15076 -64384 17507 -28029 62982
r123 43519 15952 -50167 -35633 -55701 -34379 -47561 34394 -46154 63383 20759 -62076 -10877 -1603 25097 33010 -18912 62763 -55023 -61575
r124 -16848 31489 51785 -17325 -6517 8641 31978 -729 -41930 14582 -10248 54554 8790 2524 -40519 -51565 42172 63666 -15945 42880
r125 -38156 38647 57174 25277 -14088 18442 -41429 -49523 -10106 17280 -42465 61035 19123 56430 36784 -10405 -55672 -48125 -40186 25073
r126 -32536 -63704 62495 -5581 -50457 -12697 -29897 -29965 -35779 3393 -50949 65386 -43345 61742 -38537 19557 -49730 -11403 60182 40928
r127 29465 -50412 -38064 -18995 -2946 -31327 -47268 -33134 -44431 -9849 38874 -54589 -9951 -48989 2421 -44504 -33522 -21594 -64558 1884
r128 59025 -17621 61239 47276 45174 -28668 19814 -58848 43847 39746 -54086 22930 -4726 -49144 6259 -32943 -51263 -31189 -8369 -10411
r129 -26500 -29045 11999 -16098 -54370 -32619 17676 64602 -42577 -54843 -53053 -62306 4459 -13900 63665 -62134 -25856 23553 -46847 11023
r130 56765 41838 38818 64132 21270 -15959 -50378 -14733 58280 32460 61819 52203 -10342 56370 -2529 64339 -4826 -3233 42532 -44608
r131 37957 -47635 -33244 -50913 49823 -42422 -19000 -48398 32092 24574 -34141 32415 43294 27822 -62932 55137 -29058 12157 53906 2246
r132 -59816 -14677 -42366 65483 15812 -1789 55035 -32298 43159 59835 -25799 64382 -15801 -15125 21960 -59453 -42464 26754 47112 40014
r133 -48335 63703 -41013 12770 -18984 12121 -52792 44745 52604 -60804 28202 48655 64183 32623 21612 56641 -35109 5459 -14935 -59
r134 51298 57385 12334 24829 8957 -52723 52286 26295 47204 8084 -63175 59954 54449 48967 38062 63250 55145 -4754 15034 38250
r135 -29049 26298 40123 -8179 12175 -34458 -14928 21450 -39272 -20412 3316 54409 8036 -46749 2716 -17569 40558 -61145 25046 40523
r136 19686 -9382 -47555 -4705 -36096 40218 24360 -19016 -35193 -33795 9614 -11294 22647 30479 7940 -8734 11546 -40561 -52514 54958
r137 -4696 -46837 -44237 34561 -51099 -60283 5608 160 33542 59438 -8463 -44213 -23723 -1185 61805 -32050 -62700 -30495 -40676 -23300
r138 -27125 14963 33992 -61076 40953 -32656 19654 -1941 -54644 -49466 63812 61977 -23300 -59288 48715 -49479 15108 10015 13334 -23093
r139 12448 40412 58177 9214 9385 -6269 11240 -4095 33219 -4583 -57113 10863 -30004 63878 36037 5823 54161 -48668 -62932 50597
r140 10093 -62315 -53761 22650 24571 -59426 -65278 30307 -40500 -25223 49740 -47974 25445 21304 -47200 -44434 -53090 -15590 5767 51725
r141 63280 39509 -32954 -40084 56061 18431 46202 -16967 -25045 -16354 -55186 46729 48569 -1585 -9269 -4189 -2361 -22749 -41144 50321
r142 24522 -52214 25463 -44884 -17769 52415 51465 16488 60638 -42190 6216 37195 -5574 15129 -62220 49137 21211 37878 17708 59283
r143 -5944 11818 7052 43477 6323 -56402 -34695 63895 26722 -61490 -55544 -59642 -1450 42068 22469 3559 -23862 1444 -27380 -31355
r144 -21408 54715 47910 -60888 54901 36608 -25964 19174 -35458 50238 -21996 -3909 -60312 -15941 58199 27291 -63899 -7807 -58671 -62720
r145 26756 -57020 20651 -33126 25072 12757 -10509 -33822 -22966 24378 38970 17583 -48555 6579 -50594 -47465 -28639 -5351 5094 -41592
r146 -8117 43856 55877 54060 -49853 58196 -2981 -23593 21164 -61860 17957 42397 -12683 -40424 7166 29187 39291 -16944 53773 26699
r147 1818 -27685 16281 19162 -28876 -40844 20412 20787 -59807 3097 29443 -33980 -50289 9700 57103 -32037 -60646 -41737 -16307 9784
r148 -57941 57035 -13303 -1211 -2219 2230 1218 -56219 -24283 -4270 -11815 -56500 60133 55939 -56461 11252 -24678 17217 -52976 62754
r149 53984 -30617 -18852 46295 -3813 24018 4854 58722 22283 -12001 432 25013 45317 -21964 -24777 5075 3808 -54988 55883 13794
r150 65280 9723 -37516 -5690 62081 31340 -39135 28915 -20912 45360 -49708 46062 7953 -33499 -55738 -56542 1649 61448 24107 60583
r151 -14776 -51252 -42479 24702 -40827 -31326 -6000 36824 -11849 -31716 -57876 58778 -18851 64851 -47681 59026 -47084 -54625 -19366 -20097
r152 16483 12464 -45019 -52537 11342 -22134 -24332 -22012 29338 64031 -47971 -61408 39499 41157 -31062 40160 -16770 30194 -20985 57035
r153 14806 55690 10119 6031 39103 -23544 39406 -30663 -62937 -31659 -63103 19523 -5600 -6097 13164 8635 -64927 -49307 9260 53990
r154 -9254 -42242 -27454 -34410 27475 -51338 -46500 -1781 -9756 -63703 2095 42392 -8407 -34065 43023 40113 -10226 -56668 36312 -2182
r155 63778 -56228 55515 25229 39923 -56881 -56040 -14959 45708 -50860 39574 44572 -35934 -50161 -46384 10469 -10665 -20015 12531 43169
r156 43299 40267 -1197 59095 -40976 11758 4073 -4265 60676 60358 -17902 -60537 53479 51348 -55854 41471 27748 -4286 -59496 -2398
r157 -14163 -19079 10441 52544 -58074 -25857 49134 -26351 19829 43170 55800 -37008 61457 34685 -30430 -44881 -45218 -42329 40021 47276
r158 60677 -47909 -59019 -35817 57433 24857 -62201 -8747 49477 -63412 9929 -8962 -2595 50593 -48139 7175 -32142 -59014 -5123 -6840
r159 20057 58648 -28310 -35877 49801 -30488 8341 -30631 -8588 -48319 16664 -20397 27038 -38529 -43929 8902 -34366 43227 41237 -591
r160 17816 -7290 -62337 1421 30264 -62304 22664 -29375 -56031 27432 7197 -24880 6489 40139 4716 14861 38915 56495 -63930 -32298
r161 -12001 54601 14033 42693 35174 44674 -53197 -28715 -19475 -1501 32909 -26440 9394 -24843 -50995 39029 25354 46487 -64524 37091
r162 -45053 27919 -20429 58225 -47228 1814 -11858 -9900 3007 -50898 -8625 14974 51399 7284 36496 42788 -31478 29437 -6817 34066
r163 14396 -18337 -20835 -7519 10891 812 -56254 38151 20740 -33424 4507 -45454 62582 22109 39763 26183 35918 -45614 -15302 -65440
r164 61973 -41049 38210 21880 -12653 -51804 -41853 -58759 6854 -5337 11269 -24703 -55700 10480 -38455 -47424 -47948 -19305 1008 -6492
r165 5220 45061 -4785 -10776 -5386 -6965 34756 -5439 -57124 -48262 7449 42221 58646 -1378 -58498 -23144 25801 -64521 -4319 46412
r166 13056 29406 -12850 -25357 -1178 49053 -3837 56930 31142 19274 -61696 26805 -60297 57147 -49765 32559 -26187 -42450 54337 18304
r167 53192 -20303 -19554 -58417 17659 10455 16487 30397 -19800 -20064 -33255 -52245 40013 39236 63270 18234 41783 38506 8055 55714
r168 47397 -9734 -48902 53729 -34495 37320 -3286 -40071 13688 -36305 -10001 24928 64289 -24183 9754 -50658 -1556 49989 22703 43255
r169 3208 17759 -47468 -64732 -12095 60880 17031 -26762 8349 -12283 44666 41364 57974 -51057 -10553 41725 60819 1900 -53780 -34116
r170 7775 42511 3784 39002 61403 -65345 -9113 -60638 33001 9569 -51514 -55246 64565 34323 51139 -50596 -34914 38287 58444 -49787
r171 30453 35951 -15627 -62743 20018 -16646 15155 -48047 51277 -41319 14175 -190 -20800 4401 10850 36432 -46584 62134 28762 17266
r172 -19390 -50031 60380 6415 51974 -24362 4121 -7399 -30483 54158 8375 36533 50749 -23534 -30703 -28309 10706 -10948 -43840 -48617
r173 -7208 10292 52879 4447 -12439 11964 -26793 -6926 46509 -48391 3903 33884 27547 -13008 383 54995 27692 27668 40330 58316
r174 15709 -8334 -15299 16762 51316 -52391 -40051 -5280 -2808 24872 64555 30869 -60442 60720 64150 -60751 18213 -8331 13099 -25092
r175 51109 16417 22369 37052 37046 -22641 -27103 46072 -7477 12614 -49465 49394 61016 60501 4051 16942 -7469 -61499 29774 22523
r176 46069 28193 8881 -7212 15351 29380 43013 -62543 14777 -420 11876 10467 -26225 -63036 40011 -46418 4929 -52500 24509 -35918
r177 48016 64458 51620 36502 35798 -61565 -46911 -23694 -21820 -33423 -49811 -55631 20945 -44480 55809 -64248 3861 -41832 46093 -25285
r178 -18904 61504 -64405 12604 -35612 49806 59022 17196 -43625 -32743 55098 -10917 -17231 26436 -32247 -28826 20759 8316 53944 -26725
r179 -47929 -42043 349 -13155 -45912 -19583 -15823 16877 -55124 56093 -55197 9305 -41039 -39108 23052 14150 -4212 7289 -17891 -5320
r180 28221 -59386 22283 24487 -27002 41262 -19142 -6143 55914 11884 6743 43011 -62253 24263 26483 -40910 48833 2717 28954 28857
r181 -56325 -60283 -64477 -50408 63309 -50502 -12625 -40268 -23479 14443 -26800 -59598 -22275 25425 -61026 23825 55698 -15114 -54488 32990
r182 19752 4419 21815 50535 -60537 38400 65195 29633 27197 -49864 11523 8145 41392 5371 -1301 -5415 26818 7479 -55268 -82
r183 4592 -52919 58044 -39399 27037 -46489 -52901 -24224 57583 -43633 -43037 -33608 23679 -14375 919 52592 -29861 -37738 6952 -21118
r184 -30843 -26432 51111 56591 4231 50960 -19101 -33693 61068 7858 25100 -11396 -60299 25294 31959 -36713 -39215 36976 57602 49982
r185 7950 64396 -45337 56592 -45052 -62815 17167 15980 51014 -41869 -11524 -45959 31506 -26514 -59942 -36919 -12997 -36139 59061 -2201
r186 30158 15070 -20095 -22274 15120 -13836 2709 20925 -53063 -8217 26407 -54074 19348 -55370 -33561 -60312 38326 55765 48749 -33243
r187 -55731 34497 34934 23590 -61439 36456 -2196 -12818 -63629 33936 -3918 21498 -31869 14151 24936 -64695 -55115 -32202 17290 43057
r188 30567 -30104 18718 37105 16580 21869 -34071 -52897 -14337 10995 35265 35737 48015 35840 60078 -25578 -29375 21467 -56394 7798
r189 55487 -4247 1546 -59323 -63865 39317 -37650 -54700 -22006 -22463 -5713 -58115 -61602 38585 -44412 -18345 3759 -38492 26190 -36943
