mTable30 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r74 -51066 -60533 -5802 25567 9541 44276 -20671 20347 -62491 7884 -14301 2754 49060 -13715 -41887 -17931 65270 43860 26852 49355
r75 -58600 -18450 -58159 15857 -5932 -8589 65415 -41332 54354 3272 13960 60792 -39249 -25311 35145 -63232 -7144 -63349 21222 -52931
r76 36473 -347 -23440 -25307 35233 -44393 -28386 4238 -40984 44692 -23017 51550 -19865 22497 -20968 -12337 -6132 56462 -50881 -41961
r77 -34555 -3935 -22685 3495 -35431 -20295 50400 12147 -54935 -47717 -63378 -54615 -36907 19210 -28188 -7887 -42826 40050 13465 1441
r78 29139 32539 -65477 50515 -802 45631 -64736 -42252 -44061 27804 -19048 -50498 -28365 20600 -54842 55788 -41716 40658 1534 -31079
r79 8817 -41891 55515 15232 8999 41807 53315 -47946 -31636 -38345 -10627 19851 3475 -38305 -27977 -20087 -20618 -32895 1420 29895
r80 -59443 -16323 -52992 46994 46436 -47443 -5081 -4419 -46393 -26996 -9259 22148 4508 13532 -8625 -34220 -51161 38940 -11753 -36001
r81 27740 -9974 -55776 -39842 -47162 7480 15493 -52349 51691 -18281 44286 -62948 -48783 -17801 49322 -50361 -53957 -28229 27155 -45813
r82 -65134 62793 44389 -27456 -58170 -15693 -27457 29123 -61406 53588 -22344 -1256 43249 -23700 -11266 -21292 8588 22957 -46268 -54072
r83 -4928 -15542 64401 63880 -21334 -36478 -5980 57900 3125 21839 30160 -7750 -20615 42672 -21130 -62070 -53914 50764 19542 38971
r84 46361 28926 -61479 6767 8121 57645 -41620 35332 32143 36194 -11566 -59191 -26405 -29062 -50005 -10396 -33753 58777 -9700 -4836
r85 -37069 39207 -63453 13980 -14195 43329 24970 40580 -44475 -25403 -38057 2631 13425 -25875 33321 -15727 15401 -20123 -32618 -7930
r86 -26454 -21462 53621 22467 24835 37122 -37393 21932 -9960 18363 58989 -49272 64991 24538 26571 -65479 10115 50627 8172 55920
r87 -15509 37830 19856 31939 30726 -63015 -18413 30931 37118 -1499 50070 15823 -13700 8098 12462 -18254 24278 -5083 63165 17938
r88 -45526 -15525 -1835 15371 43922 -786 -13367 49517 7991 35814 57115 21183 -7410 1669 -62923 13613 -40801 45175 35721 63337
r89 -32142 -49304 59189 -10573 -7091 47031 39743 4608 -54525 58203 -9747 58947 -50455 62828 -41215 54894 4347 -11625 -26915 37274
r90 -50337 -7073 -24346 -59761 10911 -20444 61726 8922 6492 43817 -30969 46329 61774 -52434 59865 22625 24356 -56446 41184 -16721
r91 -18732 -32857 -59163 2214 -48627 -52418 -63620 40922 36437 56973 -35274 -3095 -18429 -19912 25545 -41477 59362 -11428 4634 32379
r92 36065 28821 -37527 -33590 21085 -52237 43607 -55956 -61335 -3784 56041 -51529 -38382 16540 62764 17550 52346 -22252 -20690 24946
r93 3088 -49512 53184 -16946 -33209 -47701 28852 1171 51629 25871 -35941 36518 -53077 32944 46071 1541 -24254 31731 20948 34720
r94 -52956 -19156 -28162 -41213 -31316 37684 44696 -1853 7243 -17206 -25287 -36031 -20319 44816 -64782 -15586 -28609 -61294 -58346 60395
r95 25910 -33310 -833 -26382 57181 -31348 52751 41543 50624 -52175 -8345 -22441 65338 -15423 29706 47980 22105 -2617 -62480 -41271
r96 63366 -14222 56278 -28652 50498 -5722 17913 60020 -51556 -3779 21897 -23505 -35675 64947 -27847 -33497 56402 -47122 -54206 27524
r97 55294 40103 -63015 -36272 31000 -39108 -454 64609 12004 63783 5280 -53119 53681 30174 53983 47330 -41234 -30364 21761 -17234
r98 34488 -58573 39287 7894 3424 44008 -280 -24579 -18048 9512 4963 -59936 16957 -24845 -45048 -40294 -46380 5866 30181 -41677
r99 52822 52362 23273 6557 -48979 -64687 -7832 -5922 49714 -59638 -50559 -9854 -4631 -50368 -16995 58163 -20248 3491 -41280 51352
r100 1135 21344 6784 -9699 -36531 -50351 -23118 45746 -34974 42712 9672 9352 -58893 25545 26223 11871 10988 37392 -21204 51741
r101 30491 -9416 -29741 26447 48407 30295 24644 16201 44921 -8307 -5075 51281 -63182 44819 -15424 -52753 -61605 37639 54791 -60385
r102 6447 52400 10451 64817 -31932 -50176 50861 39128 50793 57955 -39003 -46182 -13736 -26617 -60466 17098 -60035 -28610 11614 -22460
r103 -57780 1005 42332 24237 -22008 9605 -21159 20853 46301 -59808 25071 -34253 -49459 -46840 14366 51030 -29561 30787 -6772 -10856
r104 3033 755 -9204 44696 24388 -281 -19276 -53205 21694 64968 -58652 -33412 -47053 38161 -38900 27690 -46 -8506 1043 52592
r105 46398 -38496 4427 31914 -37682 6403 -10640 -20501 -21290 -22613 57566 12333 53329 -47897 47686 -3146 3822 6563 -56715 -62136
r106 53158 -51005 31491 48174 -58780 -28952 29742 60861 -53900 35020 61628 2078 -26029 -26602 -61243 -11845 40543 -5279 -3692 -11031
r107 52973 45212 2435 -47731 -56618 46749 61271 10431 42390 35940 -3499 47987 -9932 -51125 -55422 -49256 -38936 7745 51559 -54845
r108 -12872 -33672 -11295 -38803 -43499 6953 -21700 -47393 16384 -63468 -6215 65438 -29646 -48393 -40812 -58298 -34990 57053 17890 -57811
r109 30885 45490 -40952 16746 49136 -3128 -44019 -22218 -15193 28697 3648 37623 -19720 29788 -23844 -61188 8678 -11392 -18581 -16682
r110 -59087 -15339 -22232 -14588 -50830 43169 65450 -35593 54532 -10399 47139 27607 -23477 -40538 -52677 41635 40062 20646 64141 64226
r111 36480 -24636 -12544 21885 -64616 57787 45518 -36680 -22630 -36519 1350 -60132 15679 16724 -61057 -38131 -18642 -59963 8398 54930
r112 24133 44 -37401 -41036 -12586 -49913 21879 -3370 17364 -2714 59293 17394 19109 18216 15572 64377 -58741 -31073 -38350 -19637
r113 -30509 -20913 -31569 19176 42188 -39523 -49945 -14028 23726 -5395 61179 -61002 -53255 -13099 -2742 480 11730 37928 -1480 33076
r114 -16830 -45774 -39254 -58905 11534 -50421 40464 5581 12227 51854 26301 13198 39369 -16758 -38774 -23295 23386 64229 -43146 -46560
r115 -12071 -48376 -8456 39394 30601 -30988 -58573 -30790 -61627 63079 -24538 10538 8241 2014 -18345 23131 23863 -31996 -28900 44269
r116 11856 46298 14688 -39181 -64268 9575 45370 47268 8106 -59854 15169 19847 -37881 -53631 60782 32661 29842 45866 -59123 64776
r117 43433 -55259 -15308 10707 -17832 -51819 14760 -55166 10174 -47721 42551 -31885 -56033 -48508 9482 53742 17495 27894 25172 -42495
r118 54224 -5469 -4027 49203 -9478 14212 11404 -10692 -25418 -26290 1683 45117 7327 31645 882 -49513 25582 -31803 -24446 29331
r119 -12126 56041 19052 51242 41485 -43688 51273 29268 53921 54379 47320 -5388 14241 -60181 52011 278 7525 -53128 -24105 -26645
r120 -58470 -64309 6799 -32064 47744 45314 23444 -59210 7252 18619 -52368 35202 29913 -64864 15252 5676 58048 10437 55821 -41807
r121 53763 17167 -10148 -9520 28620 39780 -59343 27930 40060 23955 -1980 -32004 -52484 -56345 34176 -3749 -56979 -36823 -47789 63017
r122 38373 56509 13821 -806 -32579 49266 -6208 -6797 13517 -17003 -44690 -23817 36327 44394 -30216 46067 56401 -61906 -12467 -24282
r123 -20771 50986 -41872 48108 -43407 13181 -7574 23277 60000 -54653 3391 -56148 54063 -58337 44677 -7054 63606 13110 -53018 -41168
r124 -37276 28655 20961 -37984 -51616 25420 56638 31280 44389 -57355 -47991 6757 19556 -3379 -23580 23984 -38516 4895 29688 -28825
r125 28418 -27456 877 59072 49598 -5007 -33597 -22459 -24935 56118 13031 42088 -12809 16126 -18568 23806 -62050 -22876 30329 -31220
r126 -44229 23645 -48478 54818 -45453 48887 21301 -39333 -20023 4402 -39890 26268 59562 -18277 31349 55100 15259 47401 60455 -10062
r127 -53350 -21990 -46745 -28508 47958 -55237 -7046 59141 -46202 -61849 -17665 -7807 27849 -56966 17518 27989 -40684 61340 20062 28130
r128 53228 32102 -44290 -27655 -18090 -56668 2708 -8379 788 35604 15683 -38513 35267 37728 -9988 -11257 17049 53904 -31941 3824
r129 9325 1832 4212 59534 58783 -18549 39979 -11820 32970 58325 -41168 31211 -36321 58195 -61023 9274 15292 -62319 -43581 -55540
r130 -2116 14245 45919 26837 57068 39712 -24430 15134 2481 54458 -56842 5190 -59397 -53915 6150 35636 60391 29154 9388 30280
r131 49123 -51123 -7696 52308 16230 11827 -21352 39933 -59796 20292 -23539 -31181 -22498 -50778 40397 39858 15414 -23609 -40613 19663
r132 -46559 38245 -53102 -65296 11011 37332 -2870 21079 36381 -46122 -43012 29521 -9858 52760 53435 39076 6597 9216 2927 -12636
r133 21438 65331 31559 -31210 35421 -41971 -20255 5103 -51797 -65163 55876 -44520 24425 37459 -38404 -30273 -22613 5954 -6480 -54165
r134 3409 2035 1814 23984 37841 58356 1689 55976 30456 -48213 50635 29049 55636 47581 58856 -44703 -47738 54523 36564 -34867
r135 27545 10571 8611 -2949 -37478 44049 -48789 -38615 51156 41673 28515 13397 -41492 -26778 -30203 2165 -42165 -12642 62832 43239
r136 34551 -12732 -64937 -780 -31112 27758 5768 8916 60704 60222 -48231 39843 5428 -20717 33854 2613 -2839 7869 -47843 9693
r137 -47467 -24136 65180 -37498 46205 -24555 19946 32665 48437 -30507 63862 25266 53456 -48322 39674 -7608 62718 49458 -59534 35698
r138 -45691 -51317 13389 -40444 -41624 30794 16884 -25385 38106 -3114 17873 -3693 45541 62723 45058 55508 -34037 -7403 -55446 -11481
r139 -4159 -4819 -39821 53582 10684 7243 -64388 -36394 -4185 5081 -40383 19034 38057 -2788 3196 53744 -32335 -23865 -30189 -28706
r140 -45011 62401 4329 -63545 62150 -24894 -34045 54290 -52225 -33063 -7760 -55758 8969 62825 56679 -57366 -3814 55562 -61012 9541
r141 -63357 -7821 7633 -35811 -64191 53294 18979 27789 3588 37023 31690 64689 -41328 22306 -57549 -61289 -65527 -16412 -26643 34949
r142 -38245 31828 -37621 12945 36722 20643 53686 41663 52324 4218 35422 24640 -7619 11624 36248 30699 -23615 -33537 -18572 15825
r143 3477 -50230 -25904 43704 10423 -48777 -28967 13895 46935 42943 -6970 -30247 54496 46509 -38521 47022 49469 38024 14808 -44487
r144 43181 44937 -56353 -3118 -44812 32980 -23602 -6719 -5893 19574 -40664 -1251 47279 63874 -49063 -44214 34784 -3093 14611 -19113
r145 -9750 -16680 16828 -2194 31883 -40769 32377 28110 47354 20395 -34943 2521 -29525 -28487 -43667 -16362 -50111 -52281 41439 -36033
r146 16620 63790 58583 58543 -33819 30980 -13164 -10057 2072 -28956 57502 45960 24826 -15353 921 -1023 42428 30372 60133 37561
r147 26434 43950 -42501 -57528 -31235 -64522 -31396 58735 -7749 -36165 50550 -26162 32819 -64833 31766 31670 -16358 -20080 28641 58750
r148 -49832 -45140 -39622 -14119 -29566 20984 5400 -47739 -5769 4162 64962 29970 5462 30870 8023 -34307 -27403 -43799 -19988 -29582
r149 -59366 6826 -19313 -50541 -53653 -49259 -47610 -19680 -46046 -1643 -7146 28623 -35956 62212 7167 45391 39268 -26318 -57757 -56003
r150 46098 -9241 34348 49149 29251 14423 37058 -10839 -62199 -54846 -22142 -51895 -13710 56115 -48136 -8973 14110 -18409 -7613 -37214
r151 43470 -58923 19169 51150 63632 25258 -52759 8485 40478 -10129 4745 30174 -57105 -38606 -30341 -30128 7814 -28529 11611 -18580
r152 6474 35801 -34177 -60578 62897 -34122 8301 58738 31458 -3890 20796 14967 -44371 12707 46370 57271 43106 24781 40395 56463
r153 12869 39969 37624 -41936 4881 27767 -58058 2198 56599 4998 45359 64704 -48661 -39 18191 -57126 -30142 -29532 41933 35772
r154 -3501 -58622 -47750 -8628 16970 51028 30695 18416 -13677 10164 -8817 -37870 -1605 3970 -1828 40001 -10178 14914 30471 9875
r155 58329 -4326 62915 -23924 49934 -18893 35420 58074 -27695 -24983 46433 -63148 42897 -8617 31260 54402 13101 -46718 -54624 -12871
r156 35671 -8263 4917 10691 19857 -65169 -27222 -51767 17271 -63667 62407 -39196 -65503 54127 -36418 35827 662 49919 27751 28746
r157 -52236 18802 -28568 18539 -18954 23518 50454 34569 -41687 14001 28805 -49548 45472 -42746 53317 9601 -36739 -63725 48853 37596
r158 47974 44335 -12020 -11640 9070 -38719 6160 -21855 -42348 -54740 15549 51169 41018 -19932 51426 -43125 -39363 -10694 61739 5631
r159 -9248 48714 36334 -19139 -3137 -51698 19686 41476 29656 -60480 -10336 -61306 1213 32655 769 55164 -33846 7037 -47690 60658
r160 -31717 43748 -20829 -7072 -17764 -61902 13513 -18151 -16190 32055 34500 58423 57825 -65036 21612 -48915 -55373 -10241 -65296 -49838
r161 -48125 50572 -19416 57296 -15171 -35925 -28890 10645 -43742 -51873 30840 47791 10140 48390 18220 -12622 51619 -9562 57199 61179
r162 46220 -41862 -42175 -41249 21080 -12886 17421 44810 12701 49725 -62245 -39165 -1438 -40560 -7191 10857 62757 58769 38492 -6713
r163 42433 9767 6567 25002 28527 -47010 -20026 28699 -50585 -14211 58486 -30963 21315 35471 -52291 62760 -13476 -62240 35609 10501
r164 -29037 -51036 -35588 15233 -8185 -55850 21147 -11191 25822 37863 -61861 59021 -48837 -5613 -33390 24307 -64849 36971 -54690 51481
r165 55869 25928 -39646 -49132 14912 17343 62021 -12353 40057 20329 22199 53014 -20670 -14635 -35336 -6159 52886 -31524 -15190 -10589
r166 -33100 28631 3576 -18120 -25069 46920 58028 -52951 -26987 8715 -7933 14399 -2661 15460 37929 -63261 14198 27674 -54086 14380
r167 -33659 36 53302 46458 -27131 17949 1424 -41297 29411 -30378 -8931 26764 41433 59171 25439 -21787 44943 52556 41415 -27666
r168 39458 -48990 4538 41706 10303 24161 -55203 -1695 -34419 33673 -44259 -8445 -4956 25130 14688 -41615 -13065 -58298 59525 15884
r169 52112 28694 27359 -37234 -30666 62245 2387 33244 18207 -43804 -12146 23673 59039 39735 -61266 -6623 -35438 -26674 32058 -26920
r170 6768 32642 -7541 2648 25370 -22658 -64823 5812 19541 18297 -60387 -40221 28540 -65341 21143 49536 34259 -47424 -77 -52348
r171 8052 -28191 -47870 -8118 28422 61774 -17227 61461 -61251 -37141 -49797 -48579 11821 53453 -20783 -29651 4228 -62414 15831 -13347
r172 39993 33849 -43366 -59604 26900 -5885 -58597 12658 27417 -25623 38066 -48190 -53030 -32700 -37935 -29903 -53171 -34341 9981 18760
r173 18356 61214 59354 -17657 20129 -22056 23060 61888 -51141 14096 7828 44428 58005 -36052 34961 -34449 49046 16961 19943 -51852
r174 -15588 5886 -33406 43270 -32884 2183 -62759 -39822 7295 -30151 1935 43567 21984 15191 -6063 10431 -42593 14777 52023 58662
r175 47966 38197 4401 60584 24952 19597 -30762 -50819 34335 -56666 -16573 -17264 -43492 -61144 59411 -10465 815 59013 -20956 41627
r176 -47565 -45103 53901 -32659 9962 17296 -20736 -24504 -32872 797 -42114 23704 -31859 61520 29653 6071 -53301 33826 -35349 -48549
r177 -32891 -34036 64591 35228 30959 20566 36210 11709 62519 16867 -60596 6100 -47443 13489 -21550 -50999 10146 26763 -15988 -55205
r178 41809 46914 12047 53187 10143 6628 -477 -20147 39134 46177 -19654 19331 -46120 -7367 -28112 -29733 -54566 19258 29764 -49442
r179 44666 -29475 54966 -27924 18551 -27 37648 -2205 -47829 -15263 24354 13511 37017 26235 30332 24169 -61203 -35510 3458 28165
r180 35663 2541 50358 62165 -40361 -47451 -12391 -65214 -17089 24538 21334 -12979 -56332 55525 8220 -43121 -59449 -22793 7050 16865
r181 -23617 -51437 -36495 -32135 -22261 605 47533 -52905 37310 57616 64975 -37785 -59769 5460 -47472 -14963 -32879 -36862 2887 -53388
r182 24560 -36904 12279 -15072 -429 45789 18997 36015 61198 -7714 16696 10502 65006 -50608 -37304 -46816 -51310 37308 -3651 -28758
r183 -63451 42879 14021 35404 -17703 30208 27921 -47551 -1377 52303 7666 -18001 -46170 5281 57743 -51048 39772 2600 55045 -13156
r184 -56197 28673 -12190 48169 -56323 42620 45938 56829 62342 -32062 14365 47305 3709 50959 32590 -26767 8477 -10215 -33057 44459
r185 24563 -63218 -21494 51682 16084 39588 63585 -1896 -65075 36203 62544 -8780 -25423 -19425 -58993 -5400 42905 32654 2569 9677
r186 9827 -42583 -63373 -54549 -29712 -46465 10329 33531 62417 36211 -34587 30282 -32092 -54609 49349 -24111 -53713 -62806 -40469 -38294
r187 -53254 2969 21018 50582 32199 -52437 -11016 5795 -51369 5855 -3608 47438 -64259 -8979 37094 47894 14674 -29672 -20266 47312
r188 26159 14707 23802 -38798 10027 44869 8762 62304 -4694 6569 43957 28775 -3154 12032 21373 27586 43089 -24998 37346 39325
r189 34270 -54408 15314 -42508 -10342 -36146 3875 -16533 -33004 -53158 -12663 -26974 26261 50752 -38626 -30213 -54378 -22801 -64251 53738
