mTable38 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r28 12149 -49945 23257 35010 2114 10775 13447 31315 -51362 -24530 -41374 -39189 -1528 -20159 52293 61835 51576 -41466 -52982 -2739
r29 59867 20740 8313 33516 -9684 61665 52843 63342 65336 -63006 490 -63255 -48495 58276 63847 -14695 -3641 34401 -57586 48623
r30 1459 -55889 -58123 27924 51304 -17172 58552 -43689 23996 5577 -13950 -45840 45272 -1894 -64413 7421 36106 11166 -53740 -35178
r31 48175 -44344 16243 57207 37249 48851 60769 -9782 64632 35917 -39485 -62793 37654 -49730 -60881 23968 -23570 18448 32405 -50322
r32 -20717 -33266 -45110 -63879 -11889 64756 -51143 21392 -34553 7516 -2391 787 57218 25188 -42131 -30709 4135 -53078 13947 -45252
r33 -35548 29898 47973 1714 25975 -13948 2565 38769 59751 -60826 -27656 54092 -62044 5823 -13762 22337 25417 -30785 -53488 -40544
r34 -53316 43626 65393 34858 -1492 2044 -18699 -42800 -23165 44508 -13895 -42870 -39452 -16709 24717 56283 27518 15589 63409 -26333
r35 -33042 32564 -13813 -60905 58836 17838 -46389 61851 18094 55320 -53300 -46688 -21485 5626 55329 -10836 50740 -50293 -14786 -42934
r36 25106 -20951 62887 -61873 -11771 49235 9637 -64247 -47558 -25764 -59488 -53564 -31722 -14547 -33542 30012 -37245 12168 45910 -50909
r37 47847 28649 12547 -9898 -25083 -38598 25801 -54790 34005 -23542 -57446 -33434 -15923 63535 12983 5561 3143 -17857 -23827 59782
r38 -10435 30249 -13488 24270 2871 12746 -55379 22928 48415 14552 -28570 61308 -7807 -17598 -59472 -265 -64473 36362 -14848 5087
r39 -38659 -61213 16271 19205 43144 46937 -775 -32544 -56820 34022 23290 -28344 40784 -47428 64326 -23068 -47987 28085 54254 -53770
r40 5991 2502 42915 15594 -24993 10177 31266 -10373 35822 60369 22752 -3467 11176 32764 15759 45726 44412 65320 -32552 12537
r41 -4148 20600 -28674 42729 37872 58017 28862 -61792 46541 35308 -27245 48207 29673 55910 -43757 -53947 -5434 2141 -64885 -52846
r42 -14509 -55862 -37487 -44711 22699 -27103 -28109 2686 3824 11761 12719 -61524 -44122 -56081 -62365 47330 62633 -61320 15172 -16473
r43 26589 -37489 -12395 60247 -49438 -54431 -22576 -5991 -4499 36511 -275 63625 20427 57558 53598 4580 -12422 -22160 -62241 -19575
r44 53865 -24683 -27060 -55515 -20082 21290 -12254 4810 -36642 -46431 17457 15733 -44160 12068 -59620 48311 31691 -23893 46152 -1185
r45 16483 -42217 35049 -50070 10035 640 -25907 41361 -13117 -5115 -16284 -26978 -14811 -43610 -53679 -6238 -17645 65060 304 25846
r46 28471 4418 53226 8827 -37479 -10259 25830 -26244 48300 -26176 -58883 51367 59097 -8169 -11304 49414 29736 50436 -53842 34612
r47 -11365 -19904 -22616 -30227 8619 55510 -50060 -9480 -10809 -56492 43224 -64286 -2712 16292 -52897 24542 -13110 -4476 -36902 34692
r48 54988 22258 55705 49534 33528 -39609 -49011 13817 -46786 -38671 -10100 -60790 -30086 -12490 20396 -22845 16970 -57773 38582 -20012
r49 -12021 -30204 -2646 15516 21977 -11535 -8840 -14759 41908 19470 15380 -14474 30407 -24666 59240 58411 55235 16014 -14977 52346
r50 -41154 51165 -13809 -4159 40207 -13463 -29629 -44920 -29692 33400 38345 -61757 44712 13111 37402 -44680 8963 41578 10460 31211
r51 -36570 34922 -11413 20692 -16878 41942 -24503 -1833 -23695 4104 -49996 -31352 -28028 -24905 -55246 58210 -4545 -4769 -5369 57535
r52 19340 -35083 52535 -13810 15438 46179 -16337 9446 9250 63196 -52566 -33858 10391 -32515 36461 283 28613 47701 -57779 -6623
r53 -37278 60730 -5920 -65389 37165 38801 -63265 30968 34606 -63796 21103 -55621 36851 -50708 -49844 -29374 50354 -8118 3747 -38471
r54 60590 -50605 -39849 27748 -42232 -30634 31532 -20597 -789 -51010 -47090 7523 21887 18255 10671 54733 -51285 32325 -33250 -37001
r55 -42430 -41718 49583 -39304 51156 8010 -53384 22250 -47492 -20371 62630 -61598 18458 22116 49098 44546 -65483 5672 -5072 24257
r56 -14579 52841 -41246 41453 -4095 -55018 41831 -37645 10558 -18887 55165 -5119 18228 38721 52000 21523 26648 -5490 25260 28701
r57 -64234 48265 46704 -59643 -10545 -4944 -39820 4464 -22988 62010 25310 -15896 42610 30084 36163 5366 58853 -5449 -14405 -4320
r58 1695 -21483 -57263 45207 -45448 14751 63564 28211 44562 -35570 -46850 -54464 51437 -31014 -33102 7511 -20257 47416 -30791 -59795
r59 64311 38297 -59926 -28901 59363 57233 -11996 -31883 60465 -54489 56702 45166 -56420 -15784 43538 -34025 -63915 30965 52632 -4291
r60 15810 35244 22501 25241 -33345 55111 62991 -23370 -21500 24593 47533 -13842 -8884 39722 -47644 -43749 -183 36861 -6514 62958
r61 13101 -36775 8397 -30810 -56903 8616 -50577 12164 58471 -57741 -63599 23157 4760 56467 -36067 -64665 32665 -58817 38420 -14300
r62 -10801 54502 -58914 -14921 -5493 51033 -40899 32008 -5243 16873 39313 -23350 -28801 -38374 -17017 30575 -2349 -60223 -594 -37286
r63 -5005 13002 -54651 -30051 45995 62201 24497 -17558 -60370 46433 -27280 -20444 28497 -5177 8665 39167 -28546 -54178 2608 65314
r64 -45873 55806 -52508 58899 -36932 36367 39094 -13132 -14587 -25012 -29082 7605 -496 -47584 -54154 -51994 -1158 -26989 59646 -37006
r65 23236 -28319 40404 -16905 35274 58038 49561 660 6070 38348 -55222 -50869 -5549 50024 14534 -57694 -60716 -13054 35920 -29817
r66 -20722 -41225 -15530 -2532 -41753 61532 -11962 20139 -26869 9589 50333 51464 44101 12270 -20308 -14400 -33703 62327 -16246 41433
r67 -10628 -12980 45879 12814 -44664 -49136 11492 -3143 -62103 22834 57627 -55443 -728 51500 -10049 51426 13268 39417 39068 59146
r68 40969 7542 -52303 60380 30064 -32707 -32871 -1413 -12986 -1131 -10847 -57242 -37501 -10563 9079 58270 -33078 -41708 -33715 -25476
r69 -47691 -56433 44318 15496 29151 -56733 -52077 26105 46103 63796 55025 23033 -29817 -17667 -40721 -39643 -26042 33469 20243 46799
r70 46141 -25685 -13741 33534 -6414 -32079 28960 -40792 24081 -33444 50316 48431 -57639 -20693 -2693 -46992 54619 549 51018 -11353
r71 11692 -11570 -45064 -28257 -23986 29739 60771 -12481 36639 44968 -56996 40303 65434 34566 -27998 14760 43300 63584 9608 -50024
r72 -33234 -17602 -6783 -57102 24220 -1416 -28259 -22782 14872 25842 32155 3560 25347 18680 37820 44525 43432 1165 53492 -64430
r73 49282 -61258 57476 -39174 -52754 21018 -51170 28207 -13783 -7374 -53664 -24884 50137 28600 -57729 -47709 27951 -7232 -63105 25102
r74 -32198 -29867 -34436 23954 58284 -1586 30198 -922 -39550 -53744 -36 39656 -49729 11113 63629 -42025 20127 18717 -5230 -5120
r75 -56780 -22551 -55423 64015 27758 22483 -37219 15364 48212 -36947 21526 34279 38269 56576 12831 -31199 -18639 2355 1748 8021
r76 -57389 31982 -59139 -50337 18797 20170 41906 8724 -24025 -2178 -59027 -15921 3167 34839 -42334 18643 43337 -22895 -52470 -43383
r77 28923 23965 -59803 52588 9333 -44596 1467 34176 -41399 -9666 -33018 52031 -51417 30398 -47676 -21234 37289 61277 49049 -10695
r78 -2516 -19656 -45885 -13263 35859 -38138 45352 -55631 45919 53240 15879 -1947 -24436 64367 -20424 -44982 21450 14203 -3488 -33041
r79 -51440 48372 32452 -15143 -46162 -27460 5802 26700 -4146 -56922 -42933 -50813 -56332 834 30495 10739 -17011 20777 -36573 -36946
r80 54953 -30863 -9608 31172 -58412 -13111 53947 -56449 12897 19924 35764 -43882 -18178 14892 -52949 37076 61061 48778 -53609 -39011
r81 58296 6022 -62669 7270 -57956 -514 37717 -44833 17607 -38071 61267 -14199 -25167 -12591 -61894 -25809 28121 64330 -64314 53624
r82 -21871 -49437 -22562 28622 7421 -62357 -9215 -43870 -39971 -42738 1778 -28874 -7437 58182 -2049 31416 63674 24601 -63552 -65408
r83 -43260 25171 -62054 -62809 -44219 8116 -1352 221 -25898 33125 -4363 62520 -46135 -22327 -38654 50089 43466 28981 -13708 39128
r84 29926 18200 19627 55402 -58179 -11708 -62401 10720 54654 -26102 28812 -61437 -22753 -27250 -22451 -11778 -63087 6197 -62977 60438
r85 37381 17991 62088 50753 -9641 28043 55732 35728 -9689 9367 -30545 -41444 42726 -46655 49110 -44363 -9420 -3622 60011 1951
r86 51206 22637 -19096 -1785 28573 52566 -21930 -37439 20203 1346 50362 30788 53493 35725 -49517 -14995 34922 -23250 9445 -3565
r87 -22642 -48360 53753 61413 6703 25518 -59612 -10939 -13432 -39051 -50145 -5493 -59383 7243 -22733 15642 -65117 23450 -23258 25454
r88 36780 53109 -22276 -52750 -63572 25344 33240 186 -44982 -51809 -50264 -33181 -23528 42365 -64461 9057 33953 54125 5811 41085
r89 -37803 55017 51703 52222 -12974 44586 21565 -63423 60720 44441 29582 57327 -31540 -57507 -49205 1195 61022 4110 -18771 -10724
r90 63447 10634 -54562 22831 -39609 4216 -35536 42603 65033 -22811 32520 15 -21704 21444 -2718 50775 -26735 37137 -37528 35947
r91 -40117 34032 30790 -59264 59535 64959 47322 -51748 30102 36989 -2143 -62386 38394 -35513 12650 56960 16062 25662 43011 17312
r92 37998 -12226 19406 -10264 -43091 -24713 -56997 -39968 53178 -3853 49822 56092 -1465 -21118 42992 4389 -53241 -11736 -14104 30004
r93 1529 55428 4424 -21513 -42201 3195 -5698 -1244 -35796 -35786 -3640 49656 -31236 -18345 63142 20268 15289 12316 -24783 29737
r94 -17132 64757 7293 24709 5065 -39968 25264 -58914 65234 -2629 45232 -25027 -25493 41427 -14662 -22829 39768 -48778 -57674 -54410
r95 50778 11719 42920 64541 43810 42821 -36955 -35013 59799 26158 21292 12766 -17862 -56510 -22043 55034 -62706 -21817 -38435 -6876
r96 61326 51730 64036 -17531 49996 51536 59024 -34548 -4312 46047 30817 44217 -65305 -47449 60711 -28977 58225 13376 -9109 48838
r97 44778 32415 -20683 48371 13864 3715 60014 -46504 -55397 -5713 56898 29081 -57706 29484 22200 31978 -40301 -41223 8319 -21251
r98 -29322 6715 -24657 -40149 -6652 -62890 43500 -31159 8787 58670 8148 4707 -19536 -12552 -16838 -24361 -19411 36778 49279 49381
r99 25562 -13579 -58772 41921 -52180 -54776 -2821 -60839 -24989 3297 34885 -50801 -34331 24458 3147 52965 52501 -39922 -13673 -52254
r100 33001 14478 16264 56105 27132 -25797 54600 -65501 5466 16868 -6698 -17474 -2409 32207 -53794 42060 33101 -30762 31811 -50207
r101 11713 -24498 -51502 -4081 -58718 40625 -38878 5869 49537 34400 24025 -36189 713 -28484 59561 -14369 -58060 -25986 18151 -43757
r102 13895 -63157 -35690 4787 25499 -24330 50676 37486 11748 -16024 46815 6647 -64650 53676 -20363 1104 -40450 11038 55647 42160
r103 -18061 -4228 32860 -31132 5714 23581 55630 -41826 -64993 14657 -30640 50568 -50480 49295 35118 -7772 -63949 28798 64182 44838
r104 64098 4634 -49522 50132 45544 36481 35446 -28123 -58197 -63808 1717 -63048 -25546 32444 -9930 -4200 63862 -2257 8637 -20072
r105 19883 -28845 -27057 -57855 -25376 39115 -54910 -23883 -54668 26732 -57676 -2637 -25143 -30251 1993 29226 -6860 17539 -20725 50985
r106 -26288 -42690 212 11881 34727 30504 -32014 39226 -27655 -31647 -55660 6658 14837 -31497 -30554 62736 -41629 -63651 -54662 -24995
r107 30493 61811 -7120 42474 3836 -6461 -4183 -14652 39722 39848 -51335 24190 37087 -62311 -27395 36838 54629 -26508 43871 17792
r108 -38382 -62540 -52877 52267 -44082 -19419 58393 -50714 -6895 -51615 4074 49126 -38568 -46777 48185 -63654 50710 2312 10465 27756
r109 -41578 55827 46321 -5640 60907 -52084 -9185 38008 32080 53444 -40000 -30434 -21273 4140 2935 -44826 -62573 -21455 -47312 65293
r110 -22448 27715 -58686 -31353 -4201 39934 5990 -11328 -4602 -22961 34804 54757 7486 -60159 60831 -43777 15524 -7853 4024 30753
r111 44416 29147 26456 -39562 -65327 12183 18158 -1148 36105 -55703 16670 44851 -53239 29361 -41673 60257 -33145 -51797 32944 7171
r112 -59494 -31064 -9429 13547 32289 21336 50476 -12980 -51202 16791 42452 10697 58135 39343 38623 -35266 -35725 44035 60697 53066
r113 12104 32508 29768 20626 3132 -50232 14058 -48209 -54157 172 49576 7822 -35191 -48430 -21798 30349 -63299 30784 -13474 -13613
r114 -9201 51292 -31542 -43817 -610 -45850 -57520 12667 58688 -43570 20968 -40141 -37507 47090 8798 -30686 27214 17251 48162 -19605
r115 -42713 -17219 55353 2461 6761 30257 12050 57768 21501 62963 -41279 29679 -62605 -54029 -10297 51629 24978 62666 21222 -30164
r116 -12028 29751 -6026 -41829 32885 -59992 -48118 21382 -65353 -16668 -58224 50610 7128 5 53004 -36977 -57505 -49426 -43804 -21203
r117 -56009 -4458 -51380 33916 -46022 -13339 47569 -42090 14331 -49187 43091 -2237 6946 58187 52029 25866 -44369 35819 -33286 -32016
r118 23379 34134 59487 -52726 -10410 -7933 -45323 -13645 -53056 -18834 51898 54307 -3224 -65470 58203 -11840 45829 62708 53119 49688
r119 5650 -25179 -27732 1562 -12867 -20229 61599 -10411 28993 -61993 53020 822 -63054 -35702 37019 4646 -7933 58275 27282 -57113
r120 -11744 21282 29961 42505 -38135 -15468 -26341 58443 411 28639 30108 12721 5306 -50643 -50465 44216 -19175 3390 -57246 20226
r121 57320 -15346 60703 57977 51176 31411 -6416 14225 -31486 25630 9466 -27166 -7728 -7685 -35257 -47515 -25208 60443 44035 -46926
r122 -35072 22457 -64804 -23807 -36527 -13116 41483 -10926 -62804 -23549 1266 -27245 33009 -3033 11645 8185 29339 -35434 45440 -33922
r123 -60487 -23845 9988 -63234 3325 -39812 28406 24484 -63269 16391 18436 -26432 -58686 20246 -20337 60173 9272 -11030 35226 -26552
r124 6905 -27413 51371 -1811 56705 29340 48216 52083 -54679 -51703 26479 48016 -43332 19871 -1221 -55248 26989 -10258 -10518 30007
r125 -56024 -37912 -32555 -2677 -15779 -43125 26973 54394 -34884 -49694 -55560 60542 59716 59429 50700 -65177 10324 -52469 36609 -53420
r126 55826 23889 -1227 -16341 53087 -17974 -28178 -35362 36873 63466 27929 31742 40824 -17741 15070 -49579 31439 -14065 -32137 19825
r127 39197 -39735 7775 33134 -1863 -5418 10223 47478 -53996 -56255 41361 -25380 15586 -24763 11704 51279 -48017 11886 40494 -31536
r128 -46451 37894 62618 -58305 24189 -54752 58174 32465 2604 60527 46060 -36272 35948 -30382 38282 50718 21600 46256 11386 30765
r129 40645 2493 58787 -23137 1272 15574 58022 19522 -27051 28641 -33450 43892 -4091 25880 35451 -58912 -34261 -60604 -65335 64463
r130 18961 1459 27613 -47294 42893 3945 -997 -2774 -15715 -61537 -45572 32763 32825 8661 62733 -5750 15248 -46914 43998 -48080
r131 18758 8023 -23001 44656 -36247 -10641 13404 -41885 23358 56307 25059 -4978 -53333 6456 62677 3209 32388 62118 43892 -4756
r132 -37112 8752 -6089 57655 -39278 -41427 24330 53496 19936 -12114 -36209 21910 10649 43740 -28207 -59431 -50258 17171 -17734 -12096
r133 -2095 56217 34087 24232 36247 -17256 -5227 6700 -38424 55535 52625 59174 -59013 -31247 40916 7364 -59228 -18030 19385 33362
r134 16501 -52130 -54584 -29941 -61205 60976 46129 -59273 -12550 -17955 -2266 35299 -21272 -60718 59639 32693 52090 -29181 -53962 -6560
r135 -53516 -22331 55669 -14890 35684 1482 -4566 4861 45879 -24479 -29948 -35380 -46589 -54999 47324 -46103 11301 20151 16791 20296
r136 60682 -12978 -25474 26643 10598 -26015 -15747 15202 22857 -47716 45541 -64534 -14095 -22414 21173 42838 15325 -9404 42942 29965
r137 30579 -9893 58369 15293 55638 39920 -28654 19079 -56761 17033 -49117 57206 -11241 -20520 -64237 63044 62167 14895 -58755 -18021
r138 36925 -6808 89 25219 58874 20356 -5392 -59138 24675 -11363 -13203 281 -12253 30411 -3043 17394 33521 7488 60903 -59785
r139 -53641 -29108 59637 24730 29973 -23029 -3549 -64074 -50063 -6474 -58549 -26539 -15404 63694 -7422 -38085 4669 -34960 -65218 65517
r140 59672 46020 58650 -53021 -23077 54014 -43369 -23283 64882 51631 -1500 60502 -10256 -42935 14168 32821 -26957 25537 -3430 14618
r141 -6792 204 35256 -59484 -54570 -19631 1359 -44121 -9911 35498 -42625 -39981 -39946 57591 -36252 33364 -57579 -53023 58492 -12102
r142 -50455 34170 47946 34174 2675 9545 7279 -35773 30833 -24752 -50333 39155 -8568 -61835 35300 34730 31060 59751 -23264 -57014
r143 764 -28963 -1265 -51977 20197 -28153 52962 -18507 -25019 -1980 -15376 -48114 11068 -21978 27057 7957 -15569 -53058 -51005 -6091
r144 -22351 -64521 -49910 19889 4162 -7763 48354 -60534 6542 -43156 -11581 -51866 -39745 -8707 -64007 -13399 32986 -64638 8205 7833
r145 -54865 5759 41741 -43243 -52853 -18617 -12592 -42338 -43130 -22515 31102 59453 27948 -54251 -92 60374 6548 -50252 5306 -21376
r146 5103 -18474 50892 63575 11452 -37365 -62124 -28461 23268 49265 -19301 -52201 -32236 2295 42670 -17740 9286 -9875 19387 3175
r147 60516 -20294 -51835 -33525 -29704 591 41437 -17505 26657 28192 -128 -40735 5534 60762 -21431 -43367 13048 51087 20712 -44882
r148 -9355 -2348 13131 -25020 2820 7697 -50848 -4715 -36702 42079 -40081 -41225 -25246 41918 10371 -37640 -57450 -45555 -31637 43443
r149 14889 -12401 61651 -48226 14631 15698 -41927 -60861 -37364 8126 56206 -5188 15883 30004 -59970 -50403 -41910 25795 -7343 -39925
r150 58096 61624 18255 46732 26499 -46201 -44954 14390 -45891 25097 13528 -18057 6269 5112 8676 -3316 60990 54594 47416 -63282
r151 -5450 25453 64261 -55345 44881 28032 -22015 -53642 -39678 -27952 12251 -11203 38073 37948 -18581 -54996 -46962 -38550 -53592 49116
r152 52711 -63969 44628 -22081 58995 -26779 7230 53926 -60975 29539 -39503 -39682 -42353 42222 -34543 8372 29331 -24573 -5303 6395
r153 42825 -48280 -17818 -3208 -8588 -11853 -52944 -49085 27467 42772 -40367 31911 -52497 -25784 41654 -12886 -26581 -33908 -3743 53181
r154 23313 9971 -33804 8073 29067 57049 50238 55242 -28851 2495 -4983 34902 24141 -59984 59749 -31540 34886 -40558 -2737 61796
r155 62472 134 19915 62852 -17237 -41183 -34455 19517 -29576 -17970 5467 42890 27765 32196 47031 49122 29118 31198 -520 -63125
r156 44543 -45592 -18784 35653 34504 29039 -15148 44064 4950 -61871 -31279 -62954 -34714 -59522 -48738 -60736 -57063 39585 21928 -17768
r157 16555 -20715 -1825 29416 -12848 -43697 -64636 12031 -45533 46669 -42426 -11612 -26631 -22355 -24 -24405 37186 -55225 37324 22336
r158 59318 23111 46387 -7051 63941 59469 20212 52430 29286 -9133 29992 -44866 -19112 -15443 -43690 -4326 -22209 -47732 51833 53720
r159 47293 3721 -42518 -30305 -24276 23951 12093 -38447 1117 34310 -27680 28534 46135 2500 -26517 34250 8156 -44410 51512 45725
r160 -43783 -59817 -25891 -62211 3891 63921 -40585 20531 -54121 53297 -25620 -10562 -9285 -46273 -58580 -41484 -12986 34080 45069 4801
r161 56784 -49874 30486 -24210 -984 55767 -62555 30960 -28876 -50085 31171 -23416 -33047 43278 40010 37093 -61366 -51786 2142 -4352
r162 -39481 -30380 42932 -55139 -29490 -43755 5624 -38536 -37373 53144 -50926 33167 -51461 -24486 6002 -24439 35874 -56360 23512 32732
r163 -52919 1182 39088 22996 13390 -14640 -27027 -46469 -4433 30247 -56063 -61823 -32482 40214 -17924 3232 59803 50017 39286 -49107
r164 256 12136 35964 -3637 17197 -20209 4945 -65103 -63363 -65398 35294 -16117 2652 33032 -35599 -57749 20087 -42592 36789 -10228
r165 19995 -50469 27192 55063 -61641 55923 63122 52313 -57455 -48794 -27317 -14199 -56134 2879 -21571 -62503 34941 -23381 -7434 -28490
r166 -26238 -26292 39762 58251 52358 -17241 61743 30539 -63693 -28918 -30868 -41621 17401 14878 61520 -32995 32805 -3377 18544 -7357
r167 26366 -53202 -64878 42529 -20215 -60493 -40700 13951 22034 43943 -3738 -63737 -22136 9134 49462 -33151 -29282 -49295 22875 64855
r168 64111 -46240 -34962 48589 -32861 -26507 57853 -46153 27466 13541 64729 -17443 5239 -62595 -9218 7520 -10307 54530 5915 -26973
r169 37873 16856 -50476 10274 -8497 12999 -42281 22061 64492 -48123 -32636 27514 63727 -20040 -10616 51154 49978 20443 -9197 13938
r170 10 26235 -36700 -35151 28052 -64438 45474 65441 -61478 -50439 -30619 -13358 32952 21240 49713 -53241 -52065 -17188 -7312 -63289
r171 -39581 45995 10158 -20606 -15389 44464 -22665 9738 -64865 32290 -11532 51475 -17557 -13070 -46597 7497 -37815 18006 64316 43246
r172 1438 -51779 -28439 17364 27403 -34245 -53637 52967 7477 4627 -4044 18052 6128 37211 -28980 26183 -56685 -38902 -23536 -53930
r173 -34878 -10685 -21578 14937 -28414 -37056 -19032 57916 -54432 22581 28830 62 55953 34110 56928 -59939 26323 -57732 16188 -5159
r174 13077 -36807 -41144 32998 11662 -25936 59150 30894 -25457 -13575 -22536 32101 -31037 61072 40223 40404 -16536 20351 -22718 49541
r175 62317 -38431 30208 57337 40246 -23987 41575 15865 -14320 -65454 -52071 -26891 51611 16490 15296 -58032 -53233 324 -62104 2047
r176 -14200 -38212 -29729 35320 -13833 33707 -34559 -15146 39942 22581 10045 42696 35155 -24471 -50761 60059 6850 -56230 -1032 14274
r177 -54656 21251 53960 -48247 22316 -19659 -4404 14058 -19462 -17421 -23586 34542 -11880 -3130 981 -63133 62607 -24575 -26305 -60805
r178 639 65076 -33182 -47271 25948 13927 -24855 -10242 5512 -19120 48929 62156 -9966 -51289 751 -28583 35064 6982 40553 -51656
r179 -22280 24944 -4876 -35665 -46799 51093 -22306 47837 -43480 10568 54686 -57696 -62909 -1098 -7240 334 -27965 -12690 -43392 -31037
r180 -19071 -23458 -56684 -49661 -36742 -44485 -52794 -3691 -6666 33257 -62127 8743 32847 64782 -28320 -7961 -16696 -29607 5867 -57271
r181 -23904 -7949 -56865 -2203 30300 -18031 -50853 54998 46210 56431 -42589 49744 23424 -27471 -35830 -25028 -6024 -19459 -55645 -1091
r182 -32012 -24108 35811 502 18506 -17006 24327 753 56542 2889 10712 51585 162 46270 26380 25490 2972 46624 31443 61073
r183 -43500 -49682 -5179 20436 -40737 -23321 29529 -10513 -45046 -46552 -29386 57155 -58884 237 11964 -58934 23684 47557 -61769 61537
r184 3093 26349 -52321 61082 39647 29726 -4864 44846 -30301 58507 -36618 48709 18270 -40294 -29865 21732 -36194 15914 45236 -25303
r185 27588 -11168 -45211 45210 -38296 15256 51160 44245 -51415 6400 -25122 -26495 25365 23482 -10165 -34026 21790 -64091 56648 59377
r186 -55090 16462 -64579 -15707 -14006 -8341 -37994 38043 -15562 12501 62681 42127 56430 54061 56670 -31513 -13050 -6988 -44061 19603
r187 54313 -46535 36701 -7941 -26684 -11562 21628 32277 3666 27877 49544 -55423 20972 -32963 52796 -58297 5143 31355 31395 -64209
r188 -5030 -24597 -10104 -39365 -18912 -11354 -29423 17679 -64812 60909 -23140 -7322 1586 -18601 -33120 37944 4281 38414 26378 -54962
r189 -8513 -63237 -25927 50355 -29134 46368 -58742 -8168 -62415 -43428 54258 7552 -19177 -23228 -12274 -25812 -9748 8690 5406 62585
