fTable4 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r20 64748 -1943 -18416 -33223 27292 -26185 51781 -26582 -19958 6662 -42483 63864 -65051 36686 8586 43010 -28975 6835 -46317 -54129
r21 -19829 -35826 27391 4908 -24940 21190 -45113 7386 45247 -37411 13229 -46691 44281 6825 20038 11678 -46837 -14207 14209 24352
r22 10188 -39416 35958 61061 25349 29135 -2129 10274 30188 53762 19261 14263 32341 -17616 3420 19218 248 63772 -26738 9205
r23 35387 -20260 -49083 -11385 -56478 -782 18529 -1052 -20322 -24949 13226 -18750 22701 7832 60842 23214 -53807 -16918 23322 -33438
r24 -12542 -16028 -39277 22808 -36562 53466 11353 38999 65475 26546 63158 61690 64258 -16220 64313 -24599 -57441 58481 64353 -1660
r25 -21315 47121 -18017 49639 -33708 -14593 -30254 -52426 -35905 56659 -29957 63725 60967 -32957 -2279 37372 31655 -1331 21281 -1956
r26 -18480 -3803 4765 27448 -17191 -14837 -63086 -53338 -25253 51938 10931 -45319 51150 26878 -40297 -34289 46758 -12285 18341 12476
r27 35855 -2837 20393 -32698 -24145 -17074 -52287 -5324 3128 19490 -21309 51419 16874 18438 46737 -57787 2839 -37272 31519 44650
r28 -49358 -19788 55057 61001 18264 15570 -16536 23683 19542 15644 -42421 -46027 35929 20508 -49858 -16515 -19592 36475 -54523 -28420
r29 -62743 50898 -47535 36880 -52223 -48803 -29783 -37178 -39848 -59862 -61945 -57021 -35144 -26625 27413 40468 -895 -51498 -27366 45020
r30 -52223 43832 24790 -5660 -60486 43162 -8342 -47729 -12791 40834 2240 15140 -60512 9877 44627 -58271 -23514 -46589 -41184 57514
r31 27464 36575 -59840 9168 -57073 -48392 685 -22693 2539 -19142 1451 -37836 -7988 404 -55893 -44192 -47389 21636 -36577 -28093
r32 29299 -58319 59515 2248 44650 31413 -37649 56682 23635 -40874 -8161 12267 29126 -38761 15938 22946 29495 -358 14600 -55114
r33 -56956 -32723 19184 11265 10940 -49902 -32902 -14417 9895 -15326 53923 -58622 -28771 -27194 60208 -44689 -52201 -7633 -27290 -22210
r34 -31445 -45230 41908 -13522 43942 -19629 -90 -26492 -21623 -28605 -58560 37151 -55077 6865 53427 -18154 -28394 28308 -11583 -27956
r35 -18892 -27540 39412 -52364 -14955 46912 -4437 -60279 64180 -11523 6030 -9467 26276 7409 28517 -45744 -20595 -37268 47985 14454
r36 42556 -57006 -41151 -64346 -24663 55138 -51230 37486 -22220 24189 -5149 37537 -9040 39168 9523 38264 -21289 13789 48130 54424
r37 -44062 -11706 37491 -13238 17301 -63802 3587 44019 46094 59616 34486 25682 42056 46267 -21780 35464 52892 -30192 -57977 62702
r38 -59939 -5282 32544 34304 8097 14711 -42162 38585 -8053 48466 50458 -12188 -16402 -42159 -47430 50414 42707 19021 31826 -40673
r39 -61397 41944 26660 29474 -13378 3328 20192 -61476 -1469 20716 -9673 24843 244 -23476 -50910 -36921 -36687 61703 63179 -36415
r40 -31707 14102 -29431 20472 23647 -43981 56248 35320 -38957 39940 15592 -55941 -13425 -24573 45374 33994 -12783 -61637 26342 44912
r41 -5542 23946 -36398 -32647 8477 -5007 -757 -49261 2027 15085 41069 -47643 1476 -34133 -14690 5084 -25943 -26455 -17267 58886
r42 -21142 39920 21991 -33413 -18394 12802 14195 44820 -14281 65064 -5002 -27966 48663 51616 -19013 5928 -46281 45809 -28648 12264
r43 63494 57064 -40341 54611 -50616 58685 63266 7981 -17551 64944 31626 17093 -63542 37933 -64818 14217 -36725 7893 -11475 -20393
r44 -13944 -31944 32848 -18876 60007 49465 -40841 39055 36602 -19753 -40864 61675 48768 26434 -60719 51390 65051 52970 45701 -34458
r45 50703 36822 19743 51258 53204 30720 -21482 34589 12262 -14621 30746 -36881 -60502 64800 53766 -10504 -3721 32379 -28449 -12611
r46 48832 24962 -64283 64436 -25140 -13170 58451 -46279 -20598 -48331 -60674 31325 -8532 -4208 -65205 41542 52143 33303 -28214 -52543
r47 40587 -14820 -37995 -8636 62801 7698 11037 16460 -4299 -55995 62918 60433 62577 -3639 -8207 -738 4973 4518 -40217 5594
r48 -19187 47268 42715 -65139 -57615 20936 50195 29250 -6862 52463 -54448 11324 -10032 30033 49445 62004 -42746 -36515 22296 -30377
r49 36726 26626 56974 9724 -53212 41906 -31512 -22720 41259 -60464 54586 -54821 -25957 -50258 -30550 -9264 -51935 42153 38730 -30498
r50 11302 35961 60967 -46033 -35960 65199 21854 -51181 50867 -37397 20342 -32035 57201 60985 -45588 -41130 42804 -55832 -27 60017
r51 15959 -39171 -794 -18384 46995 48434 35459 15931 50024 -12859 59011 64285 2237 11903 -38657 3972 13125 -36991 11117 17322
r52 36634 -54370 -10062 -19600 -45003 23161 -13462 36962 -29505 -39362 52841 -29642 61819 -52983 -44031 10167 23222 12855 21617 15149
r53 12473 44542 44979 -64580 -16985 -55433 37711 5651 19872 10351 -18222 -49786 -26099 64353 37934 49522 -42702 -59267 64362 -9948
r54 18488 -4861 51604 61534 -37800 59350 61311 -44558 -27112 9391 9954 46514 -25619 -13487 2789 14102 -32455 9755 -59141 36571
r55 -50382 -2951 -48843 -5791 8374 -44850 44283 59510 -15910 -56824 37223 57457 32475 4540 7915 -16291 -37437 -43499 20066 -23383
r56 -61431 -24408 56796 -21231 15052 59039 41782 -61250 31689 38616 23794 -61619 26901 44712 -2250 -62814 60278 17987 43721 -49558
r57 -51346 14427 -44186 -58775 16695 -48680 39901 -25757 -25720 36126 21687 -18736 35873 26974 -30764 55068 -57578 -61877 -14730 7280
r58 14167 62708 16935 -63055 -36975 51248 55020 33132 -44266 28355 708 -38065 -25111 -26194 -60767 30726 -65068 42367 -32689 -16037
r59 54706 -22190 -46932 42743 -845 11352 -20908 5365 -47865 -9913 37792 -16459 25575 -35852 39398 -32372 -52859 16406 53213 15519
r60 -42015 -35933 41462 2580 -57984 21000 -5147 29921 -26652 21374 -60996 -8668 -46852 -25278 34203 42422 -56146 39637 -34250 -54163
r61 -9980 -21043 35555 1975 -7311 37630 23207 -18783 -28386 18534 19432 39954 -30955 -45525 14393 26553 33547 -32262 28185 54782
r62 65018 60357 -54599 10986 -54118 -44467 -22543 -1393 -50524 -6648 46144 -21036 36007 -9351 4987 -12505 -46708 -42151 -23461 -23156
r63 -34814 48817 17611 -30194 65122 31987 -36448 -54218 -54761 13316 52345 -53967 -53050 31297 -17971 13737 -54028 15580 25473 -39195
r64 -14143 -40369 32953 -62682 -15764 5969 1851 17625 48831 -65064 65160 -62769 28467 61831 -12680 -56024 -23099 -45537 34837 2430
r65 -58918 -59313 823 -7644 -59963 -5140 -56827 -65227 55253 -17976 -56667 42408 44875 63418 23123 -32932 -14746 46512 12402 -55500
r66 -27048 33741 14810 57795 -42758 -31626 -31968 -51058 -20035 42626 -47813 -13325 -50168 11465 52071 -19313 -6289 -28514 -49790 9853
r67 46006 -32395 51220 5429 40191 33742 -47863 11398 -10735 21728 -44910 -42052 -37871 -37890 -7890 22554 19110 -19480 30916 -63509
r68 -5754 57174 -51584 5017 -56783 -9292 6007 9425 -41602 17075 37927 -48593 -47836 46545 63732 -40221 -57176 -29272 -16474 -39875
r69 -31098 49701 -42466 16034 -1224 50869 -49203 -20347 -59834 15752 -102 42587 33701 -45239 -14252 -63301 57235 30482 4791 32832
r70 42063 -24991 25913 43118 -15687 24933 -37936 11929 -19389 23631 9582 -38016 -5302 -50591 -7120 -50683 -63941 -10569 -62823 -27237
r71 -25575 -9218 22193 53473 325 16207 -52361 28453 -18556 -25151 -12385 -28700 33385 -10941 -11997 23090 60028 31892 20488 -1935
r72 12909 -64424 -38101 36712 24016 -41201 -70 18082 36932 20702 -39671 -55973 -50954 -15561 54587 51210 43550 -3035 -27389 -62046
r73 14963 -22868 -37778 56309 -22545 -62188 63885 -48534 -42644 -42668 -35676 59313 5973 -13324 -34993 -7206 -53379 61878 63142 -17065
r74 41914 -31602 -39586 39727 18521 -61405 63168 31582 -61912 -16553 -49054 8014 46141 -4970 558 2343 48161 15640 -38741 23922
r75 -34380 -61364 50491 -55477 1398 33802 50982 46166 -35940 32072 -18853 -43511 -9695 -14893 -57363 64285 45929 -42500 -65300 -52506
r76 -955 -22777 58894 13963 56927 -50063 -37420 -18355 46166 -48152 17833 11027 51285 -33617 61693 29399 42412 -43606 47842 30649
r77 -52758 -19329 -10338 -21038 -47051 -30832 83 17232 20121 15902 -40088 23842 -65115 -5049 -42804 -28793 22073 63167 64760 -4212
r78 25214 36470 -9546 -40065 -9486 -18046 63211 1235 26982 36454 -26929 -56886 -58907 -39658 63807 -65080 6804 54040 -41452 30397
r79 17401 -55389 57522 -47889 62590 31996 15373 16375 2145 -52794 57618 6614 -52213 -431 -61131 12507 24880 -6355 13694 29810
r80 -6953 5058 -58040 -18264 9931 -11430 7473 63902 41913 1991 31692 24897 13858 4730 -51546 -30566 -14141 64288 6160 -21470
r81 57653 1109 -18643 35230 -49117 -32849 47766 -51715 -5630 58615 -22170 8486 31524 -31185 -64781 53727 -32793 -17874 40701 -37996
r82 50658 48288 -9907 57434 -49222 -44653 -8409 64711 41222 -40721 46058 28839 -9384 30673 30392 -42003 22585 59448 56419 36132
r83 -57765 62269 16063 -23286 -63432 -45548 -32881 59012 -28093 -49965 -11428 657 62112 -64468 9257 -7631 752 8991 -63190 -32963
r84 -40028 -4153 31167 3790 -21655 14269 -59608 -29360 6142 6839 -33451 25758 -54868 -58334 -41514 11319 -15473 22478 -19300 54547
r85 23955 -28629 -54114 49258 -46386 22115 -4441 17808 -61533 39343 -20099 -48313 51753 1717 -54294 -43914 -44740 27844 -25276 10698
r86 -62894 39270 22501 33826 -46911 -51144 -7989 12055 -61692 4739 -32498 -24503 -51019 55258 5792 -33516 61753 61804 -52819 17924
r87 -48124 45301 -30076 3298 64683 49203 -46928 21768 40412 49160 -22426 -33855 15976 13447 13760 -46439 21253 -52690 -45220 -38448
r88 6669 59317 43082 9168 51342 -22259 1103 -8031 -57711 5799 33827 42485 -37119 -26174 21010 -27834 -13392 53917 36286 -41687
r89 53315 -28309 -48108 -30486 13247 13389 46273 32014 12663 -61894 -6336 1327 32212 -24590 -59286 -24242 -2503 -48155 19630 -33454
r90 282 6639 -24259 7483 -62116 -6975 -388 -64072 -8468 18773 -34242 -47472 -6046 58649 -55875 -51361 -15197 -9484 32932 39452
r91 35269 -27480 727 -53471 65146 5585 25445 41667 55123 8741 58622 15144 -32498 -59737 -4684 51582 -20143 -40051 -6280 -59956
r92 -57260 -48137 -28507 23762 55454 -41483 64011 -65335 25472 -19162 -61346 -64667 -11117 38437 60265 38697 -35623 -44989 -64603 -36936
r93 -40674 -25093 7952 -8271 5732 57695 -9397 -917 -15883 24518 64589 32405 10909 -24753 38426 -55203 54639 -64327 63809 46788
r94 6397 -36502 -40988 -16789 56917 50471 -32840 -4761 -30748 -524 43953 -35908 -63857 64156 -42428 22809 62259 -43049 -28609 -27220
r95 15866 -15206 15730 -52371 31919 -4401 -55144 -7892 12951 -31845 15281 -39723 -55871 45630 36229 -52302 -39026 -60309 36896 37805
r96 -62064 -52610 3596 26266 -25537 -57781 44969 -63214 49446 -44916 50221 -20523 -18339 1336 -3746 -54443 60505 -49938 -6582 18256
r97 38415 63310 -21591 17219 24250 -42542 -25490 -23207 -37636 -64837 14600 -33132 -54442 35799 -60196 3418 6490 47176 -42909 38514
r98 -51608 -47592 45277 -18119 -38529 40352 18527 -59017 46930 -22657 2000 -44651 -28414 -46500 -12938 2093 32661 -40138 20598 40100
r99 2829 15815 26287 17515 -54289 -18792 -6414 -8819 -16989 -63995 30076 27845 43423 -22078 -29030 -23187 38471 34476 -32393 9987
r100 11162 13936 -4763 40902 13461 46303 37850 -46412 35926 -61320 6263 41805 -50344 -55786 24719 -37698 45061 -33732 -49230 -6077
r101 -8821 -42295 -63618 -28294 -24604 20686 62000 -37103 8359 23577 54640 61429 -25881 20655 -17818 -36807 -64112 31529 -48191 54966
r102 42047 -44206 7474 -48306 -62491 37760 -16071 17912 -42012 -45239 12641 7483 49587 842 64589 -41441 15004 -23029 -1569 -47122
r103 60749 -15894 -44554 7282 -54188 23914 34167 -26661 21059 41887 -5346 63978 -64365 615 15189 -12845 62325 41772 44158 -62666
r104 5350 -37922 -35349 41450 -63825 -19976 -5180 43379 39212 63973 -45947 27653 -52557 -57920 -52544 24913 46574 61875 41429 25352
r105 -32115 18875 -39492 -45212 -55214 -16972 -2700 64639 -10150 -21017 -11019 47023 32411 10409 23943 -24673 36841 65184 20944 7158
r106 21702 59541 -52636 502 -30135 45429 31714 -48024 -48542 50851 -32751 -54219 -37747 -7530 23262 35856 -49774 -8562 11815 21976
r107 50050 -32468 36770 -4890 -54793 -4066 52097 -11096 5366 -38008 -51360 -10245 -25448 39950 -20747 62229 -43430 -7018 44952 8483
r108 -47077 -57463 -28625 58668 -33487 62239 -19761 1028 -30612 -18287 45101 63450 -62893 64790 16357 55180 19208 -7859 35300 -55889
r109 -57858 -5 1713 61525 57566 -60893 -54516 -26067 42576 -9625 -18528 17824 -9039 -10789 44086 50834 28068 22129 -16890 -61859
r110 1430 58883 48898 -20122 -8597 -53325 21744 -47744 24597 -12467 -32943 38476 46813 31497 60439 -60675 31543 23473 31300 46431
r111 -22853 -12607 15739 31769 46703 -28462 -33865 49606 -30836 50742 -31307 -53395 65102 55590 22943 -7021 -28143 -40476 -1990 17138
r112 -31950 -10511 12601 28011 51046 -35378 -14023 -47338 -52833 25022 10029 43295 -28289 -44264 -2614 -62859 64941 -1927 7818 47885
r113 -30366 16799 -45154 18712 10476 10546 59512 -36790 27674 45590 -1636 50305 28811 33953 -22287 -26167 -42108 50705 -24189 15968
r114 -17369 -37878 -63440 20120 16555 64513 41053 -53497 30975 -54487 -3928 56069 -58690 3840 -40042 -64173 44962 -8495 -11465 9561
r115 3784 -64575 -21095 35803 20582 -32732 20143 1372 -53976 -58313 56449 53108 43437 -65414 -44863 45481 43054 19393 -16657 -40453
r116 45468 -13123 47460 28414 18055 -54123 -60534 -54520 -52508 -30102 33019 25756 -49075 9497 -13096 -51469 -40565 -20424 -20475 23290
r117 -29542 -31703 9707 37475 20693 -8192 -64672 -1737 -60809 -1867 -1942 -7975 -26779 29774 25073 -32189 -25811 -13399 17269 61276
r118 48673 37694 34830 6166 -38080 -23714 30708 -43486 -61762 -22435 -33536 57838 -18408 -4601 -53041 12644 -51368 35296 -29910 -29325
r119 -21169 -23100 42755 -19284 21967 8108 -12864 26734 2966 -21475 43057 -31627 51215 -16370 9636 4504 19549 50268 52106 14705
r120 -7918 57593 -53657 -40597 -40311 6545 51599 23686 -8210 2012 61610 41676 -14670 21046 57963 45338 -23810 2346 24873 -8998
r121 -24795 45842 14603 -13717 25227 -15269 63528 -41673 -34125 -26848 -38821 -27643 36045 12053 -18543 -27613 -1771 -32143 -2572 52699
r122 -10174 49505 36314 31062 44395 33435 55704 18554 -47475 -41569 -50412 30650 45921 61643 10312 -17965 41707 38653 -41546 10864
r123 -10986 62485 58309 -40432 -41709 3657 -16246 -34648 54520 -41768 -515 34063 -4496 61609 -36022 32511 -17181 -53121 -16600 28057
r124 -3079 17902 23648 -2341 -3119 -19285 -13470 -3680 -41169 51594 59926 49249 50759 46083 -48970 1054 -65465 -8976 43750 -23568
r125 18346 -32842 55450 -28213 -13856 62435 -21665 -63730 -41691 52385 12848 -1889 52637 20688 10193 -21515 -28285 23845 -5239 14996
r126 -33468 46348 37728 -4260 -44144 -50168 35707 26310 -55838 -55867 51700 -51834 32657 -5614 -25024 16123 14804 -62292 -19422 -6301
r127 -64329 -48983 9352 16279 -20585 -60807 -63654 38720 47155 50738 -56248 -11104 18586 35151 -49591 -24515 43116 56978 -52431 36581
r128 5253 -12693 3333 -40399 -17736 37731 6915 -25700 -22216 29672 47592 5656 -28479 -37819 51041 -51989 -45534 44820 1936 -33283
r129 35490 -18534 -42069 21260 -17345 -1726 38525 22689 -28852 40042 34044 21279 6270 11619 58338 -17728 1157 43462 64873 24660
r130 16083 -26492 43628 37107 33564 61385 -31731 -27328 -1452 55116 -31559 -9824 24372 48722 -12442 -8971 -9294 -53373 -46277 1333
r131 39417 -4003 16896 -7966 -56231 -5992 18510 -32108 -57651 -35750 -36865 -24281 -7321 30531 -15150 57205 50970 -61579 -21602 30672
r132 41776 -56867 -11642 -45202 -44026 21180 55540 7876 -2195 -38333 -34768 19776 -65327 -26719 9053 36279 -44216 12620 60780 33535
r133 19707 -45700 40683 37910 22664 58035 64785 36681 -54097 33646 -60494 6270 23301 -42329 -64580 -42948 -39179 -6108 -56953 -11738
r134 20019 -17918 51053 63907 -9364 -735 -54283 39329 52636 14717 38697 32368 -61908 51539 -52475 -33769 29211 28017 -43706 -63651
r135 -16651 -31122 -17279 35024 51831 -19523 17602 51447 -59542 -43276 -8271 -47786 64353 -43097 13239 8131 8871 -53262 14863 -53618
r136 21110 32425 35341 -43600 20669 -56315 -62429 20213 18259 -50595 9027 44635 27515 -10143 -45020 58064 56294 32858 -34357 38840
r137 -40443 1046 -63472 45213 48721 -16971 -26810 63809 -37019 -15597 -55514 64917 45915 -16111 32652 51561 -5420 -34107 56459 -47934
r138 -37065 -65491 -13195 -8367 -59837 2785 20992 -64586 -61196 63017 16106 -16183 -46918 -59816 -48475 37423 -45041 -38039 14299 64073
r139 -41235 28015 -8917 -17293 38750 47310 59552 -11141 15315 -42058 -26729 -43728 -7068 177 -1783 52329 -1247 -22734 -55881 -58481
r140 8942 49813 36455 23687 -46021 -3811 -3433 55110 -12974 -47498 33136 12277 36912 -23145 30046 -6639 -28505 -14858 17469 -47503
r141 -11966 53881 -8871 -13961 48518 -28308 60053 -11974 -14772 63044 -19976 45399 -10857 -47514 65388 -35288 -41187 5994 43810 -54359
r142 59774 -39253 30620 -43507 10297 59360 62939 -28447 12805 -8237 -10505 -58412 26561 -13203 57733 24994 -36165 -45554 -64550 21402
r143 30847 -46657 35875 -57593 2400 57557 -13491 32676 1454 50876 13375 41807 22942 13185 62164 -52994 53266 -6877 -58984 27083
r144 582 44330 1961 -48336 -31141 57754 24478 41690 -28435 6851 -13005 -47291 39431 7763 -12999 -21157 18947 51409 -48546 -3135
r145 10762 -18246 61900 25350 -51162 -46950 48377 25373 54063 -38739 28753 17069 22874 -11477 -41890 -8145 -11510 3664 1994 -52800
r146 -46453 43514 55989 63044 -5479 -1521 39980 39056 -14882 -17479 55792 -5796 -63039 -53066 -63664 8081 35779 29754 25982 -11033
r147 24354 -53703 -48718 -20151 35040 22244 -17663 7199 -5976 -13395 13655 30536 37034 156 18152 -39411 40270 25411 -58153 64308
r148 -55986 -11384 -36209 59091 23230 -30720 -49242 -20129 27452 43057 -29153 -32353 -35251 4440 21395 -4615 -65174 -1108 7001 60496
r149 3064 -61775 -53423 50409 -11812 18632 -16667 24052 -35265 62954 -46124 36634 18556 64749 -36326 -57499 23399 21285 -65071 15212
r150 48232 -10427 35056 -12765 -11962 -23988 -30006 -62104 -36348 -25663 13229 24460 -22821 39036 -24197 -6239 -12845 -62421 -55681 -18885
r151 -5050 7960 -63909 58428 15009 30516 24291 15421 48564 -40229 32452 -32101 29039 30088 21832 -13335 -23619 39894 35006 -41460
r152 -44551 21561 -53324 28518 -21804 10627 3087 -33342 8768 -22201 18773 -62283 52083 7585 -29050 -17811 22823 16325 17579 -50236
r153 -30197 -45621 61057 55787 -48840 -12277 -13169 -40790 35555 -57996 -43106 26568 18051 -6548 41965 -40716 62912 53154 14956 -25687
r154 -13787 57593 44327 61883 -31868 -34681 45768 6655 8411 10353 19383 10893 -28947 -64646 22141 -18314 20883 30866 44613 2447
r155 19200 57443 -39507 -23116 22000 -23977 -11756 40191 51535 44635 -31382 -57567 -14707 -3726 14394 44640 22979 -22899 -52916 -41528
r156 -25889 25120 -21369 -29144 48602 -9032 -2720 -10931 -12162 -36961 9357 6010 -32829 58934 -63746 -59026 -7364 16279 -12175 -19946
r157 -18245 -60476 -41767 14482 -38189 -61123 -6979 -21071 22274 -8073 43168 -64544 5644 -58038 7550 -14981 -32828 19176 55301 52558
r158 27677 -43325 -6803 -34772 56243 64366 -7470 -8972 -43535 35227 49845 -24608 11648 38187 15710 -47948 28392 3727 -53678 23480
r159 23024 -28461 64595 63054 54424 -56449 -3761 7617 60941 56722 -50491 -11642 29896 -59978 32646 -58050 62957 -39712 -56133 -10897
r160 51190 -62235 -26549 -22717 52744 -17137 -8377 -27111 -39699 7577 -41068 -24005 15849 -59541 9394 29378 15765 -18115 33520 20539
r161 -15812 -11879 54598 33193 37589 -23342 32591 51314 -58570 -16143 -44146 -60281 13950 58590 4538 -17780 47327 38998 50808 41142
r162 -26137 -64888 -2680 -40127 48901 -36920 24474 -23115 45235 -9827 38130 23625 -31503 25170 50536 -57338 -50161 -42998 42914 -52392
r163 53425 -24602 -42319 4600 -48002 35464 37657 -61345 -35062 2963 61151 20365 17092 13226 21784 55709 15846 -17623 -18602 -6533
r164 -23266 -28469 19164 65149 45034 -2654 18176 53373 22066 -56209 29317 58178 59417 -51717 59989 -2122 -49468 37589 -7223 53668
r165 16354 12002 -49271 44157 -9700 -51721 9909 412 -16438 50724 -5223 23264 -6436 43442 35748 20209 -49618 -58140 -55805 -48378
r166 -61000 -747 -1 -63440 -22243 -1937 17066 -37630 -19100 -59664 2926 -15826 63860 -13821 53312 -54053 6439 -53409 -23864 -55732
r167 -32459 43643 4662 -4781 -34806 15318 15760 -36124 55861 47563 -46819 29729 50531 49367 31495 -51970 29798 33027 -34979 -49486
r168 18281 63201 63082 8114 53614 23775 52190 -47580 37831 42980 52350 -31870 -40095 1599 1448 55907 38449 8685 20472 11549
r169 -56022 51577 -43587 18919 -10569 -10096 -46922 -64823 10446 28374 -6590 13718 59400 59262 -38180 -24366 -65104 -60319 11223 2577
r170 37 -1297 35339 -16366 -61353 23185 -18473 21822 -24085 39298 5867 -5404 45329 63410 -26586 7840 -50338 -25465 24989 -14498
r171 63724 46263 -25793 -4524 -54955 20365 20132 -13604 -40461 23865 -58762 5413 21066 11215 -35380 -61472 -16603 -22318 21375 11561
r172 -54972 46751 23135 -55363 -10448 38771 57292 40009 -54167 -34834 -50680 55786 5852 64586 -56983 -62897 -58761 -56599 18084 55300
r173 -293 -59372 -58010 33099 -35881 58235 -5283 -17394 -39568 16456 61259 -50160 -24100 7824 65329 -13991 34895 49725 -52474 17571
r174 12896 16827 48632 -15113 -39655 -40449 4387 63984 58488 -65467 12654 23215 -211 -36824 -1751 53972 -38976 -28808 -40490 46730
r175 56862 -55761 -17679 -30667 -30769 54669 14922 -9342 60394 63371 29619 -21912 -13695 58120 -37185 10070 50723 28891 37243 -34155
r176 44166 23241 -659 -64405 -21660 -21756 38065 28045 35687 36693 17009 -26051 -43989 16782 50114 2366 38654 -41911 44823 46083
r177 2437 -52672 65123 12173 -8580 -30382 -44270 -14935 52704 -16357 -30200 14543 44730 26306 38604 -9715 33439 51724 458 7225
r178 -37604 30439 14254 -35578 -59064 -59192 -10397 42913 -61150 41456 -30759 45353 34300 32012 -15185 -30013 -40829 9421 35664 -40225
r179 43029 30087 36707 -35085 8399 -17719 -27883 -6357 674 17490 36561 18563 15479 25565 -49679 -61997 -62971 -17565 64870 -4368
r180 -18126 612 46554 52748 54429 30035 32593 25977 37928 12559 -21666 -45888 39351 1385 10762 43105 -31352 5972 12058 21069
r181 -59914 52866 4788 -50953 1061 -41075 11558 1859 -22347 43511 -64494 -19670 -17965 -37067 -45626 50495 359 11645 5749 -52308
r182 -63627 -47170 20574 -61736 -63613 -27893 -40882 -43299 25639 36709 -58287 62826 -27231 -18856 -26309 61182 4415 19269 -46086 19929
r183 -60063 -14804 -63634 61466 -44302 36504 62397 56371 -50082 30373 50507 -27936 40484 -19063 -22583 -61152 28787 53908 22862 29732
r184 30802 -6613 -2234 -27176 55526 20607 -16217 27179 -15793 25360 6798 18604 60493 27796 -11374 44474 -6102 54928 -1453 -22042
r185 18796 -5149 -39331 62816 51128 -15494 -49416 8954 55858 21279 32118 44016 22373 4470 -23750 61656 7892 -8404 60867 -15115
r186 40000 -8399 -22302 61996 -63466 -25972 -59249 3314 59476 24844 41209 32761 40048 -14895 44329 36822 17711 -19705 50140 -18204
r187 -16596 54709 -58831 -10118 53707 47533 9645 -16565 26793 4459 20186 20034 -4594 -30202 25279 51971 2102 30004 34516 -5069
r188 2479 16166 -49977 -24559 29652 8884 27582 43945 28755 61132 19568 17623 -12727 39362 26890 21529 35634 -47879 31826 -51365
r189 11313 13935 32573 63467 -51122 -37744 -3731 49313 46191 16588 15719 9108 -36105 -4398 -27380 -55605 33227 -37145 -42718 -29915
