mTable33 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r56 19011 24884 54028 -36623 -24018 -39209 20231 39161 6789 3876 -33328 42980 -29098 41567 -1389 15914 16862 -37941 -64959 34135
r57 -56462 -24651 56963 60756 -44822 -43059 2507 -25004 -44574 -24973 -27812 47538 9698 -39542 -61590 32783 -55692 57323 56469 -40598
r58 40962 -60071 7428 24050 4309 35005 6376 7187 42749 -30068 -61669 -22530 46451 -41344 16341 -50478 20479 65466 -39040 -45221
r59 -44582 23622 14086 25791 39894 53959 -13883 -26660 16281 4807 -25409 14974 10144 -39632 -30110 -11239 -28563 3861 22936 26701
r60 -15623 -4743 63457 43522 19633 56983 43308 -55553 17705 35610 9367 -19143 61641 10272 4438 162 -9193 32712 17665 23245
r61 14340 -16593 -1925 -58232 -35425 51902 33793 39464 -61285 47243 25365 31405 2556 42366 61285 54636 37880 -42001 -7852 -40366
r62 56999 -49658 24995 -40103 43927 -43770 21422 -26902 -2462 -41408 -6128 28033 45615 -56802 -4503 -18474 38095 62149 28134 -58252
r63 54383 53572 -48935 -21996 37712 53093 64231 22806 49627 27721 50104 20996 26086 2464 -53464 -52804 31938 42186 -38275 -14077
r64 -11509 -13188 -61671 -25512 -49651 -35073 -62548 -30225 -34995 54959 -51626 29290 -28484 62680 -41576 40325 -29566 18157 -64262 22726
r65 24901 3542 60637 -807 64806 -63888 -17156 -30759 32612 -8718 -48385 14280 -9055 64383 -1134 7940 -48063 64240 -20963 -21688
r66 28844 -27282 -27092 36293 13531 -1286 54637 51012 2474 -36751 44132 -65316 25624 1116 -51924 -47492 -50942 -25341 14775 10678
r67 -23555 -49371 58413 52317 48858 -13227 2590 15678 7955 -57288 4832 -56515 -55051 3867 2639 20971 49677 -4509 29858 -33489
r68 40500 17842 -63437 -544 58745 54335 -63676 39486 -41583 -24174 29773 45805 51648 -53655 27426 -33327 30733 19462 27929 59266
r69 46397 3266 35549 36363 -1999 -15305 32296 -45280 11001 -46921 35149 56644 -54881 23116 -6324 -43441 -60997 26380 -16199 -56777
r70 -46594 -4468 -63290 23838 57618 -32546 -2584 33578 -24543 12660 41858 -52332 3709 -54353 5194 -60361 -33197 59139 -38624 14269
r71 -19475 14379 24930 -36345 62397 12392 -61954 53922 9198 59528 24290 -25684 -38340 -43731 -38240 -5813 4227 28066 27592 28402
r72 -39256 46314 -59874 -33780 -6673 23186 -8999 34575 57740 -55773 16694 -64582 -34745 11743 -54432 23624 6141 1954 26848 -20071
r73 -19874 -1435 30272 -56550 -44457 -19860 46639 -8235 -37878 52918 -12874 -21403 17583 -49963 -4115 -55326 -35858 -25096 -42183 26584
r74 62166 2107 -34158 28260 -36985 -28448 42122 49821 -64777 37868 -784 -54852 -37507 -18354 -27335 36275 748 52882 -7528 34307
r75 -43732 -28691 -4578 -12119 59777 -39004 44931 -52528 -19686 64961 -17894 -18450 5141 -25760 11173 -17777 2586 -46206 -53688 6733
r76 32869 22481 -59936 -64621 50276 11432 -38090 28392 16128 -18530 -46285 60948 25288 -23120 22584 17858 -56289 -65331 -41491 -21709
r77 -25287 -37585 -27039 -56445 -22334 -18708 -35862 -42948 55320 -49910 16458 -31692 3517 -37888 43908 41875 -59895 -23533 -61015 -28421
r78 -12632 -55823 -54749 53255 -36519 33913 -50630 -52944 -46699 15443 42363 -52028 -26345 -16851 -19948 47113 -54900 8366 -64245 2079
r79 28732 -22596 6587 60956 43272 -5686 5630 46510 29213 -31553 35969 24248 -13990 14892 -5467 19509 60342 -55227 5066 -54904
r80 -63357 27512 -52841 -64242 -27688 -24758 2922 27965 -8835 52214 52455 10114 5606 -15428 65265 4716 25185 -29284 37678 6917
r81 -41141 54316 -31247 62921 50607 -62169 37257 29392 45985 -60538 28385 -16802 -43215 51376 58793 13019 54023 43065 -24411 -12124
r82 62663 -263 23899 -37 64440 39210 -58334 45800 19932 62304 19753 -7650 -40214 19379 -9840 -30095 16717 -44103 -51108 -7461
r83 7019 -65233 3805 49307 -17245 -62504 -47240 18160 7727 -64117 1563 58945 -5349 51017 19216 -23316 -59106 7298 -33944 12778
r84 26870 -6008 -50308 14603 52719 4447 -34304 -27313 63686 37717 -1574 4810 44241 4928 43237 6671 52492 64221 -42957 52635
r85 -60615 62816 44098 -41989 3725 -56142 6243 10144 11506 38018 -12306 29562 -31177 32686 49270 -3201 -44465 -47077 -30547 2954
r86 -33326 -3465 -25702 -64044 34337 40403 49115 9345 -62369 18281 -50465 -13776 -37212 1559 55690 22352 -42277 -21604 -45179 15475
r87 24367 64097 -18809 -47460 42983 -17547 8389 -19453 61430 -63713 -55610 57753 52183 -58733 -34483 5866 21309 -62617 -5525 -35099
r88 -57078 15455 46109 20379 -9916 -8299 59991 -36712 62441 5656 14099 -52586 -61693 -50784 -16378 58548 29486 -36707 29695 53045
r89 -42331 -52291 3575 -10464 20185 -23961 -60940 -19456 16844 55891 -65454 25927 13843 65162 46287 65510 26087 -56559 -10454 25653
r90 -28930 -44604 -26485 -4969 -38460 -24978 49245 -4689 23272 35662 43598 -52074 -20083 57079 -1266 -18916 -57851 -55570 39289 -25354
r91 -46153 50970 25081 -17856 -12968 34163 -5922 52321 62096 -46041 52123 -13460 -37126 10481 56783 41841 47424 -11686 -27206 -43917
r92 -25030 31261 17177 -35798 59659 15456 57346 -65412 50362 34412 -17337 39316 -49348 33346 -58282 52696 19435 30980 -16767 29114
r93 -20225 7413 10318 21436 -31663 -30176 -12595 -55794 46337 -52877 -37189 -1711 47864 6796 63263 26708 46765 56630 35189 45379
r94 11970 -40340 51533 21879 -21453 -17623 49255 -8037 -57778 -6397 18066 62447 -21688 7509 -47105 28884 -24350 30740 27744 -2257
r95 62706 46845 38786 -22451 23727 -35547 -39797 26957 57764 -15578 32832 3766 11626 -41538 -53695 -59570 -56449 38314 -18705 42330
r96 -56271 -8906 11761 -54915 37440 54986 -62675 -36906 -7500 25223 -58755 58202 -37136 -25733 33057 48862 14971 -61643 33419 63025
r97 52882 -48040 37882 -45488 -56537 -46589 -27731 53382 -65229 -42874 -47772 65362 21102 -14530 -33586 -53053 -5270 -42444 -1763 -62312
r98 24999 -14119 41221 -43622 -59930 35539 34561 -56464 -65155 16196 61832 57605 52418 6188 36678 23112 -63938 -7308 -47543 11468
r99 -33830 -10144 -56961 -63924 -63079 21026 47737 -40020 -34978 30634 30169 -8200 3290 15018 509 26543 -36024 28496 -4092 18418
r100 -64239 46443 -14954 63692 9996 -4657 63612 -55175 -5285 -35753 -48004 43752 12875 39795 -15746 -31344 10542 15829 20270 -9004
r101 -62318 44536 -29590 -2327 -25064 -25123 -34493 -3079 11087 -44399 24232 -15972 28759 -776 15040 -65502 -60260 -51524 -5225 37530
r102 -9454 -20809 29663 21416 16977 30746 54116 61229 -49810 -46602 -34476 -31605 -43920 -53665 -17227 -26257 -14810 39906 15241 52696
r103 34887 -3758 41808 4800 49475 64167 1431 43146 -51907 -59037 -27880 49227 -60356 -46744 466 -54088 -2874 -12833 -7635 -3664
r104 -27537 -57051 -35442 -18278 -3230 34291 -3737 -38027 -64654 -11671 26520 39067 27750 6595 55272 53175 -11635 61312 -31882 5256
r105 -12341 -15621 59684 26739 12667 40264 55271 62892 -41822 -12102 -19005 -50939 -11252 -2479 -35405 37714 -53137 19881 10514 -53920
r106 51660 -29752 39323 -33958 54709 -786 746 40301 -33458 13843 -58302 -55750 10683 -12923 64524 -58471 32677 56095 46087 32017
r107 -63661 -50861 -41899 59258 3768 10640 -1497 -49823 33598 -26490 27669 -3381 -45669 49953 -9764 -13761 -54759 -45108 -36331 -44818
r108 4930 40922 -37427 -56663 40209 54697 36840 3419 -22771 50573 -12771 64317 -5609 -21444 17947 -60401 11345 -21106 -31121 -40893
r109 22403 -23277 -962 10776 -63994 34667 28933 37936 8773 -41471 -1319 -42023 -34612 8178 -5663 6015 31602 -27282 28515 -39476
r110 -33974 -47608 52137 -9593 -7280 1040 -50670 52214 51693 -40680 -53472 -58688 14544 29652 9083 16533 -63341 -33710 -30229 -53084
r111 7644 -15958 -24673 -59517 19201 -57716 -25327 15045 9471 52474 15451 15135 3891 -55118 -61766 11395 58107 59786 -47279 5296
r112 -20598 -39874 4028 -283 50921 -57418 -60280 53585 -656 -27355 -30026 -38325 -26578 -32061 50726 32126 -33553 -4400 -58446 -6632
r113 16155 -1385 64721 -26010 -5115 -49637 10970 -35154 -61921 -50536 -56794 21453 2669 -18833 56201 -45245 -21662 24157 -34182 -56404
r114 61644 49404 -31586 -4948 23526 -31335 61707 -1006 50226 -20499 6630 3705 -3496 42793 -25608 -26635 3613 8794 -46372 20948
r115 -25421 54388 -31405 48641 60795 -27738 -15409 41081 54271 -13697 -36515 56364 12599 -15270 -55725 57744 47905 37590 -13662 -33697
r116 -11060 -15124 -29519 34538 6863 28847 -44348 53133 48564 -39165 -37933 -53499 23743 38522 -33493 21209 -8484 43221 38860 30739
r117 40060 -18313 65048 -28360 -59733 57084 -46605 -14262 -61573 -25645 -46449 54990 -13135 37095 -49786 60037 -15202 -2701 -46025 -44292
r118 1248 41518 -34249 -16893 -46857 -63557 -16517 8801 -24026 1632 34364 -14724 -10933 -22130 -59388 -14389 16161 -2558 -54455 -17378
r119 64486 4707 -51852 52387 30134 29300 6230 34065 37306 37631 20894 27482 -31719 -7551 7892 7906 5601 -22314 30297 10791
r120 48241 57301 35240 -14906 20354 -10695 -5177 -55372 11630 53927 -5597 8608 -58597 31009 -58913 -2821 2525 1595 -6526 -57790
r121 3399 60465 3 29425 11854 -18166 46273 63684 -54521 57810 48024 27806 63939 57058 43694 -59191 51900 -43078 47864 62851
r122 33684 -28108 8567 7214 47849 -10544 -3895 34425 23292 -36940 40869 -46620 56087 -25380 59190 36231 -15138 -62879 -42722 -61876
r123 12722 10862 24214 -3544 21027 -39783 10816 27872 57068 5044 -51606 -37729 4554 6284 -43869 -60193 36234 12949 -30740 -6877
r124 13930 54678 29361 20589 45715 -49514 -22079 -39597 50493 -32675 -17788 -19299 -52202 -63635 17227 18887 -30911 3761 -7985 59242
r125 -27775 -8254 -42323 -36634 44824 -46180 56262 -11051 40726 -62509 65163 8686 -12343 -57590 10347 -54432 19557 15968 -26795 -47855
r126 30839 52494 6671 65336 38781 -52071 -47635 50833 -12109 24701 -39569 -49633 -58795 -57620 -33954 -53196 -37194 59270 -51421 -13988
r127 -10214 -11837 -25850 -23448 -33547 44058 34267 -23455 -46804 -61927 -29747 -27489 30364 -54532 62481 14384 -38443 33649 -25582 35604
r128 -33784 11988 22614 -39895 18623 33330 329 -52976 51162 20574 -52698 -38902 36455 -28471 -45090 54027 54870 -52662 10744 45989
r129 -9075 12830 -46228 44096 -59053 -5703 13984 -65325 -21364 -28050 21309 -40685 -17015 23112 -1478 4676 -18170 28953 -18670 29864
r130 12598 48197 -58974 -17173 -4938 -33419 -31534 -59414 -61633 -15097 49407 -17405 2797 47531 53807 -38209 55043 34213 -57875 38502
r131 -37049 -4879 -9019 52286 -6738 -45271 22712 -43319 -34056 -13272 -19630 -10420 -9738 -37380 -59190 6725 35351 -54085 16985 -55733
r132 -14890 -22918 -36561 -41501 3723 25192 30245 -48642 13980 -46418 52537 27982 39399 27997 42290 2784 14728 9585 -21802 -39158
r133 -59497 26745 -40936 -51872 30930 -9155 4225 -55323 -30128 59815 -34680 43375 32399 -41193 59239 -46890 13550 -27627 9146 36681
r134 -52693 -1926 16145 35591 -660 46124 -32784 -33957 -28694 26298 -13676 39253 41190 46753 -23819 -11834 20587 27278 -20911 -49797
r135 50794 54782 17117 11084 13046 38636 30525 49582 7527 23591 -25399 41807 -33934 53646 53146 -12111 -4321 56310 -53112 2296
r136 38979 -43231 -54536 21134 65259 8541 58181 464 22444 -22047 -49358 -42022 45858 -53987 43700 17660 -1278 44991 -44663 -52050
r137 -18431 -59516 39886 36062 -28398 -30282 17427 59426 -63824 22108 -48538 51114 -59972 9768 65525 49585 53009 7958 59562 18254
r138 60483 -58815 1048 55908 8760 44233 -32353 -47816 -11166 36048 4632 12264 32628 51423 41067 54992 -31158 34003 45359 59152
r139 4987 16892 9036 45231 60089 6070 22839 -35503 -22271 -13390 35434 -41293 34656 -2591 12957 -9680 32419 -21109 33992 58148
r140 15835 -50056 -41889 28519 -64509 23048 12798 38754 -43380 -27054 -20348 -59021 -22028 -22821 -51488 -20473 1093 56733 -36839 9642
r141 -6629 -30275 -44405 -16724 -31746 8354 -57880 -36501 -65291 57839 -35982 -56950 -7359 -30687 19949 18066 51394 -5860 48003 25417
r142 -54124 21323 -14423 16710 -5855 45352 -49367 51391 15256 -10252 -63996 -13739 -33915 24111 39008 -9162 -1930 25628 58502 -17707
r143 41894 -64598 -63022 11603 41901 -1417 -5178 44646 56733 63881 -64013 10871 14780 29931 -33119 -46865 -48414 -30712 7515 60825
r144 -42253 15827 -14599 19155 34979 -17206 -59522 -50750 -22333 56357 -11161 -30842 -55395 -36657 54673 -37710 -60297 -62721 23698 -26827
r145 62524 44655 -53261 -22511 -26586 -49422 -6611 33967 -55626 -15197 14135 -40205 5947 27704 -34653 -39055 48863 -20409 20935 62355
r146 -27847 -9728 -47667 -51980 29699 12532 6315 28307 44623 57048 -20608 -19877 11088 -45760 -15437 24327 -25340 -64254 62729 15960
r147 38754 -35461 47349 9194 -63272 -34523 -28756 -22197 24563 21514 -38575 40658 -56435 -40467 2095 -1598 58095 28457 34693 -26405
r148 -33743 -35676 -13886 17779 13446 32716 63893 -46007 -47310 21026 -16344 44067 -49786 49551 -21733 -32805 -58302 50100 58045 -54857
r149 -49619 -22286 64781 -32134 2633 -19068 -27601 -26874 41209 289 -54543 -16471 -33556 38307 37617 -35060 -8878 59097 -30469 -59907
r150 26282 -1012 64033 61885 -62666 -56504 1325 -11259 -35129 35572 954 -60424 19785 61447 -40972 36964 20259 12673 1064 -53159
r151 1916 -4580 55879 16850 -52473 17335 41112 20571 45601 -33295 -61798 -37535 -62096 -30699 33311 -56423 -4028 50178 -10922 -49887
r152 -7573 61523 -9395 -37604 30342 -56009 -41900 -16536 15086 -24435 60824 -15439 -59782 -41065 47693 15759 26127 45217 -24066 20451
r153 -5203 -60574 -9521 64740 26600 -19322 62958 -64148 -39901 24804 41945 59257 -18741 49579 -9658 11486 13994 -61557 -11468 63260
r154 -29339 -34430 -45691 22521 -64143 39158 53810 59338 -20164 31585 38301 26742 -41716 36438 -31180 24009 -9169 -36558 19284 -15181
r155 -43224 -41743 58315 -31227 -49188 -22489 17999 -16843 -41446 3512 -2671 19327 4960 -52442 -58923 -51771 -16133 61669 39706 -45501
r156 39522 23359 48893 20251 11958 -18814 22854 -30456 61685 -7891 -33921 17528 -59358 8558 56050 -26156 5224 -32468 34902 29488
r157 24544 -62696 52013 -45023 17464 54058 13676 -60051 -44411 -4081 -62466 41722 -48925 49403 55914 26984 -55152 22446 -260 -7109
r158 36511 24072 32911 -41943 -8929 -25936 -34574 4344 48567 -38780 14200 4621 -8081 8456 -45089 -50470 -2811 59161 -17645 -52938
r159 -60741 -43726 -47097 -15637 1244 -8651 5978 7582 41655 18882 37777 -54645 6017 -39838 -13599 -34066 38181 -65410 -15922 1745
r160 52977 21124 -8114 -21423 -49071 -9918 -5775 -25040 -58246 -16713 64621 14101 -36872 -6906 44558 6225 -21724 19759 23025 -10193
r161 56054 -15328 6642 -8957 -31210 -55705 -60148 -34362 -18174 21768 17754 -18593 21952 4242 21588 -2066 -37213 -47189 -28064 -38069
r162 -14328 -41820 -48450 34184 -28781 44328 -13495 -63547 -43606 -25254 -10128 -56729 6555 -61598 -2130 19765 30755 -5512 -13371 -52582
r163 16765 -15672 -42804 32271 -39976 -15245 47625 12162 -61155 61887 23096 36709 25824 -62440 -14897 58512 62263 58429 -61538 27732
r164 -16236 -13556 22559 -10293 15320 -29557 43702 63371 -63356 -14593 5834 -41456 -57800 16156 -401 39484 45346 -16452 -43283 -43480
r165 -64676 -50932 9353 -2972 -63529 40845 624 39892 29784 26512 -19489 24466 -28485 62600 52268 4826 -27459 56974 -36020 -45263
r166 -49665 -46869 -37801 9485 8834 55013 -19148 57497 -3373 -64729 31288 41884 28841 -51175 7979 -58265 -2245 40310 44433 46624
r167 -45451 -47205 39297 -36256 -39611 12163 11815 -46701 37672 1751 -44565 21261 -62699 3883 -59184 -39216 36322 -21609 61175 36344
r168 -8108 17253 -56391 -54064 54375 21088 -48590 52327 -12839 22051 34897 64484 -35815 13335 -50932 -8283 43028 -9366 -64085 -10036
r169 34160 -13676 -59689 -19345 -49893 -30951 61563 -40459 28985 -18950 -51362 41624 57615 -29384 -49151 -36626 -33646 26842 13763 2226
r170 -22197 24017 -27025 24256 -51111 -55588 50590 61982 14971 -63441 -172 -27727 54382 -17250 43932 -40412 64324 10585 -43593 60542
r171 56575 39910 27519 48566 -63627 45418 16791 52557 -3553 21533 35749 42687 -46841 14995 -18779 55732 -44829 41367 59169 -50345
r172 -40147 41532 62778 24324 -46820 -53026 45201 -13013 -4749 50371 -58520 -18755 -60789 -60770 -63801 25353 -28770 59675 38529 48211
r173 34740 50947 35568 -19971 38104 46888 450 -8853 -60224 21223 -53567 17071 34977 -24263 -20695 13391 54559 -12909 6923 12072
r174 10207 -57965 -61981 -51179 9578 41008 -17727 39839 -35532 -50542 -1819 -52831 15756 60265 -39394 10795 -49916 -12089 23694 -26979
r175 -52377 -2365 -33979 23945 -29239 30185 670 -19522 25613 35646 -34357 46774 47575 -23277 34362 5115 -25192 19839 28340 44146
r176 -59366 61736 -53903 5758 56348 23320 -30241 -4201 -47323 44735 2413 -7478 56222 60999 51211 65032 14830 48492 -65143 -39523
r177 -34112 -26434 8533 -35092 -7291 -39870 -32950 12009 55490 19243 -34094 -43656 50234 -15385 7002 -40605 -19452 -42089 61845 -64753
r178 -26971 56215 -43711 46087 -10245 36435 20121 40671 -58046 11824 -23507 11577 42261 36605 -24353 -20548 36960 -8721 -18326 5000
r179 62501 -52777 -12302 33329 39912 36740 -29560 24534 -27944 41464 -1051 57679 -39108 -54361 48077 47843 31487 51749 31789 -37424
r180 31421 39810 26336 51406 -15653 22057 -51772 -50660 -16269 -21698 50225 -60888 -54624 -38806 -26142 63756 -38906 -48538 -60698 -57730
r181 -65448 -8435 21938 -33571 -50949 -22277 -30846 -52895 46058 28732 45231 -12305 12298 1690 58951 44508 -47505 27552 35598 -42163
r182 -62021 39501 -57505 53068 12795 63103 -60579 12231 -4629 -4165 46991 -7653 -26485 -10579 26736 -59032 25850 11742 -50889 65518
r183 3492 -42808 -34394 52494 58366 53111 -48344 26469 6334 -29409 32729 43579 -35470 62555 -473 -8950 -32423 7656 -62737 56743
r184 -52600 5071 32043 -65383 -41052 44447 45017 -10234 -12292 -61215 -433 -21228 18582 -6199 -6431 -32204 -35628 -23232 -65284 35819
r185 -9512 -35788 -11171 5394 -36893 -42855 56530 54794 -27055 59860 50852 3266 -38074 -58260 -55904 49730 -749 -54587 -4448 -22857
r186 -39015 -579 62556 19719 723 42514 -34755 -26620 -13205 39196 -37806 35684 30577 -27940 -45844 -19204 21661 50622 -1720 -14637
r187 15019 -39295 23521 178 -54203 -49685 -35357 -13557 -62023 58224 38839 -46618 -56664 -45134 42777 -25195 52089 -30766 -10023 9512
r188 15115 -26996 54817 5487 59452 -280 -20691 -39208 -37508 -57006 -20991 56842 24485 8787 10559 43928 15642 -50304 27994 -49297
r189 29714 -47204 -52424 16372 -11358 -5980 -41440 39607 15461 -55166 -42347 25437 30252 29129 -55587 -27210 17462 -50158 -11171 4223
