fTable0 21
KEY  c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 c18 c19
r53 42396 -11251 33873 -36878 55386 -63218 61267 64051 9519 54154 -23346 -61071 39316 27070 -52260 -1025 25987 2797 12419 -60082
r54 -52944 -24608 -55969 -31095 10339 -54042 -19128 47416 -4589 -17333 1093 60472 -10264 -2648 -37547 62730 55461 -8711 56436 -61254
r55 40393 46807 54253 -54895 15902 13663 50456 -15994 -9838 -33389 39806 -12198 42719 61240 22119 -19344 50658 2879 39812 24935
r56 29672 34756 -48822 10528 -43415 -31782 -33136 -20995 50774 59431 -8531 52323 58484 -55364 -52887 -11194 -51930 17078 -10407 25096
r57 -56953 -29285 -57652 40598 42564 -57632 37401 6390 -9973 24710 7345 -4460 -24032 -59655 -61898 -40028 -54911 -58137 34784 23814
r58 51476 26512 41190 -5320 -32415 -50185 -18879 -17320 457 -7025 28488 -13419 -59169 -28845 45022 -61721 -34888 -15566 24769 -52187
r59 55122 -34839 9074 19665 -10242 -39544 56002 -1779 -53374 -18480 13670 -63502 46357 -43674 -64055 -36089 -46145 54052 -54209 61226
r60 55867 -52116 -31119 -16396 26350 -22797 41189 -36751 -17622 -52105 -14461 56794 23279 -56557 -18734 -58976 53632 -41886 22194 25986
r61 -41468 41929 63794 -57071 -15773 -51539 22265 -13406 26961 -39451 4817 8171 -50887 -16897 48032 20017 -12254 -64302 12010 50299
r62 3730 49990 29623 21137 2518 -59392 8084 -15945 -5469 -57324 25084 -1522 7826 44214 -24259 -41502 26422 -17998 -1671 -24255
r63 36284 -45243 -61297 62364 10851 -29494 -54141 50562 -42081 -25034 51106 23542 56147 3884 27127 -22119 -51417 -46221 23577 63378
r64 54581 24614 38657 -44642 -49624 -22966 -16774 -27934 -38092 21714 2149 -34707 -55766 -38554 -35822 8249 21949 40037 -58578 -14232
r65 -58152 -33184 63263 -59989 7974 50286 -43932 -53782 3298 -61199 34813 -58424 11184 -6684 1452 -39095 2699 23489 55731 51845
r66 -31833 44299 -41214 -14476 59442 -19287 -55782 -39318 -15765 -34857 -10288 -3885 -62795 -35937 38012 -34049 -50212 -41122 -33259 -52654
r67 -2307 -46647 16788 -10091 45217 35345 -9113 -2852 60361 31237 -57285 36973 -38094 59109 23256 42712 -15534 35492 63901 11169
r68 -55375 37369 34919 -28631 49480 -3385 -14321 45850 -5339 -52233 -19752 -3205 -10710 254 61213 -63774 13445 -20467 50127 -18730
r69 -55891 18803 54929 -5649 -52904 -43948 -40636 764 14107 -45478 -11925 -30000 58713 -44768 -3468 648 -46599 17509 -21588 41640
r70 -6930 29035 36345 50961 51815 -26126 19306 -10284 21478 -9821 -37475 4889 39532 -22591 -16323 -55888 655 -32020 -63774 23002
r71 -3840 -17739 14019 11564 56514 -10444 50512 54338 -32587 -61742 -21967 -28339 38570 59371 -44073 28257 3465 58129 -20364 -8935
r72 29400 7621 32481 63752 24042 20862 -43516 24833 -36066 -16422 -61782 -54963 60805 -21184 -60023 14396 56878 -54833 -25277 35691
r73 -36888 28175 -14187 -9916 65307 -31942 -28512 1872 23257 54333 -11587 -25789 -32572 -18524 15754 -44903 16257 -36264 -32457 48238
r74 39743 52676 -57716 -23942 -17412 22852 -15866 -23827 -17406 56782 -26586 -16035 -43698 -46765 60439 -62707 -15696 35915 -61442 -40578
r75 -39418 -31666 12255 -1662 5152 28046 -63330 41802 -15504 -30867 3501 41574 -63038 -20139 11236 59280 -22173 -48466 11537 61019
r76 38473 -59616 -1827 53968 54847 -33924 -24326 628 -24967 8555 8301 -47806 -28859 -16097 54277 17540 -27010 48375 -45776 -3110
r77 27665 25199 -49007 -49201 39489 -62126 -47819 -56618 -62482 -32002 -21498 49816 -61091 19598 -9195 -1484 30262 -25974 12396 24606
r78 -7079 -41035 -45789 -14569 20987 30126 42955 -36465 46985 -24398 4808 51756 -42897 56340 12171 42888 57400 -53224 27691 36850
r79 55198 -13644 -17854 8092 22248 59541 -10318 -17405 63878 24077 -20001 -41288 3255 -42545 -64203 -37588 11948 -22326 -4584 1595
r80 24016 -62852 -28642 -24337 -27206 -21710 25218 -49717 -24679 50411 20777 53535 -15727 -63654 -64571 32961 13022 43324 -59334 -65229
r81 7167 -58774 -10950 -58615 47822 -38744 -41761 15140 43862 -26159 24914 57731 30695 -35473 -47872 -64878 -5780 -32300 -13201 -15644
r82 -25220 64172 20578 -55770 -56925 56788 -10352 -48489 -24706 3023 -40990 -16352 -1247 -50356 -45841 39279 -56317 -654 54450 -21608
r83 57476 5328 -47098 7023 -32441 46342 -42281 3113 -67 -11813 -46076 43433 -12706 24287 20290 -20032 35663 -63233 -58137 -24223
r84 -43065 -50479 42340 -3596 62220 7706 -58811 -61616 11940 -60795 41649 36813 47858 -57040 64472 35183 -31793 55780 14535 63701
r85 -4680 -28391 -40422 -47896 22866 259 51947 16842 -60704 31382 -45293 -6003 62572 40177 24518 31644 24472 -64347 56484 -55154
r86 20315 23969 10665 43915 33534 39884 -48814 29461 63578 32549 9744 57759 16179 -2442 13620 51264 3884 -24935 46724 -17960
r87 -23907 -50523 -36301 -46202 -42904 -52698 -26146 24321 56223 -41954 34533 -36884 -21335 30627 -8294 -43888 45604 -11679 52517 28803
r88 2939 -36200 -61829 -49598 1455 31652 -22170 24303 -59722 47680 59399 -53230 30487 22 54508 -11228 -60227 1672 60432 35404
r89 30203 41893 2402 12126 -56707 -37098 16989 4631 -13444 34529 -23763 38586 56246 19069 47674 52380 963 5463 -62608 39598
r90 40306 62684 62532 -62650 -52294 -20444 17896 36541 -35903 -34231 -42494 -15446 -11622 -13636 58964 -36519 41554 -14808 19404 -25464
r91 -30281 -62292 -12479 -1129 -64479 10108 4707 47048 49232 48492 -32059 -23123 6076 34468 62988 16688 21199 62372 2923 43135
r92 -23078 -26730 -52655 21443 -53263 12283 27176 1369 64381 -31020 -26925 -59732 -51969 5045 -14338 57083 -20619 -9618 47946 15699
r93 -51411 -61576 49964 8077 -51525 56769 -16914 -8347 -6724 -44167 -18344 -45617 650 19909 -10312 21849 -50035 -37577 4487 -58417
r94 10066 -10282 -9622 33027 43093 30926 -43750 -39306 -47315 46540 -53935 -37887 -11376 -37587 61390 -705 -3101 41698 29627 -9256
r95 54487 -49670 2495 12523 -52469 54834 -52974 -1046 -38501 -26221 45772 -4118 -41651 -49347 58197 37019 -18629 -56101 52930 -64162
r96 16659 3259 47314 -35463 -40306 42829 -2739 63049 -23192 16780 24469 -20004 11127 54586 63196 -10063 -26132 31881 -28530 -34668
r97 50868 64614 -3256 -60491 -50174 55851 43574 -64113 9695 -7252 -54175 57233 -27227 -16073 -30039 -4896 -13498 -15964 40860 -54604
r98 15629 30443 -28505 -22176 -4483 51797 40267 -20128 -7610 64543 34922 54782 48405 42979 48024 41442 5483 7061 -2306 18062
r99 -10658 -39447 -18434 22944 -47515 -40145 -49836 -60896 24894 -8226 -18349 -53349 61219 17823 -21295 -18498 -34384 -1357 62471 60760
r100 -10824 -62753 -51247 -17507 -38781 32534 38661 17185 -14446 -31969 4733 -41626 -38017 13400 -17423 50168 -27302 -49751 -30141 -27772
r101 61211 57466 62950 -983 39047 4014 52757 30053 45102 -31673 -27818 43948 63402 -35535 -53140 604 58743 -59887 62370 -46395
r102 14866 -39881 6059 -26789 10260 -3264 5279 24126 64921 49625 -57449 40084 35731 -21370 -62804 41774 -43957 24080 16154 -25993
r103 -55283 36674 50909 -13090 9810 -9031 26631 -24421 -5209 -34854 -52174 -42246 -60146 -17267 -20387 -6055 15576 -39859 21338 28546
r104 -35130 -8170 -38755 8863 -42437 -60423 25783 -11445 28758 -16460 -63568 -41928 -52547 -35163 -10493 -14383 -44890 -37573 -2763 43539
r105 -61448 18645 -23086 -8688 1277 -49291 -11324 -44961 -2038 11219 65427 -47027 5785 -31046 -55836 -51679 -49703 11521 -38626 55781
r106 6972 -14679 -18287 -4659 -46230 23994 -2300 56835 35884 -33812 12157 -20759 -14688 53533 -42797 29858 54303 6818 59410 9068
r107 34815 -57987 -27489 -25547 -26448 2550 -25456 -34382 11772 29404 59982 -11314 -46688 43107 39099 -40861 18728 -43766 -26807 22746
r108 -23250 13081 15436 -9609 -53700 61084 63555 -35936 -38778 61951 -17820 -53674 -1692 41673 -42901 -16369 -33817 35552 -30634 -11748
r109 -34113 34834 -45437 -56888 12325 17263 44621 -46957 29820 -62698 37609 26204 -19976 20173 45354 -26524 -33188 48041 13352 22744
r110 -4851 -12722 47471 56896 20594 -31579 62403 61226 -56504 8601 17859 -34184 11268 -14805 -28061 -18787 19067 -62272 23486 61554
r111 6483 50736 28628 56700 -51113 43680 -9434 -3027 24437 -43779 41985 -20597 31005 19291 32800 -54750 -17283 -25595 -3873 49804
r112 2952 29535 47662 -47522 -50063 39647 4640 47664 -37880 -1786 20968 2396 -13986 4498 -13727 -23254 -56813 25315 47983 -1424
r113 -23031 -29883 15105 7873 47504 64352 -22670 -60909 -60800 -23911 -801 21208 -19252 -10054 40233 549 -44135 63130 -12646 34112
r114 3268 20279 51597 18060 -35889 -25994 -2438 36427 12332 49415 -23047 59558 -19469 26178 -6541 -59768 57217 -5782 58976 28651
r115 53000 -54510 -5150 26833 31191 -59409 23586 -56670 -489 55702 -41872 35652 65513 21542 35534 9409 45906 -57455 41504 41044
r116 -31526 12960 2384 13743 46100 -14956 57214 -20044 -58184 -43696 65293 31055 50748 -31623 -50668 -1074 65313 -17824 -10683 -48353
r117 -53121 20969 -59340 50908 -42549 27422 -46595 -8689 -43311 40563 -4285 -62042 -54492 1040 -39532 9005 -40339 14363 48544 -15513
r118 2500 1868 37143 29466 -2657 -53797 -21224 -54967 -16872 -24470 38337 30253 52541 -43356 -27941 -10641 36062 31122 51556 22508
r119 -16545 -59848 12510 43623 13741 38759 -27308 -3485 10810 -3292 44768 53165 23693 20223 41430 -18036 -12743 34025 43380 40108
r120 -10495 -26866 -26075 3428 16343 40974 -14429 -6772 -46024 -1766 -57925 -50541 -10354 8550 -62294 28892 37832 53515 50172 -34014
r121 -4871 -37124 55581 -64928 13375 -39538 -46522 -43588 6663 53541 -43109 -48376 53836 -44459 57906 13073 27907 43811 9852 3342
r122 50814 40354 -38777 -53127 -46429 26555 43486 -11536 25678 -27282 -18872 -927 57828 51692 -20966 40765 64235 -39213 -42366 -32577
r123 -35007 53117 40721 -38853 46552 26931 -60545 59235 49762 56521 -58252 -48800 -57843 47790 -63772 15203 -33370 -20361 1587 36840
r124 52688 14876 -15047 -1351 -12638 14195 -8205 -35948 27001 35628 -13595 -59246 25622 50466 17093 63629 -18673 25752 38126 27594
r125 33336 40474 -51795 -42126 12581 48219 -32058 -5597 -546 -42432 -24827 -35455 -25712 -37395 14401 -25479 20946 -38553 -14788 -55033
r126 -47640 -58261 -9083 59478 50022 49527 -4330 32162 -3823 -57853 -1908 6779 21378 -46835 14306 41849 2460 -1458 50573 22034
r127 -9924 -27135 15663 63144 53048 -52837 52744 -40724 -13738 63716 50654 -14375 18937 28915 -60655 -60697 -28734 -24273 -8827 5313
r128 -7047 24050 18676 -64256 -11286 -30279 26555 -61223 -49150 28390 59855 -38011 10074 23503 29896 -56682 -26387 45207 -19624 50739
r129 -36261 39856 26037 -11941 41091 44838 -62348 -39152 -41415 -2363 -6680 -13792 -59364 38698 2777 -56587 -10174 21924 13214 19677
r130 -47026 -26688 -6372 24519 -22686 50419 -1999 50047 -51924 -1963 25929 5944 -4962 61429 -60484 4485 3378 -8383 52418 -19990
r131 30178 34539 -27208 56684 8155 -50070 59665 -64578 -15060 -37376 11101 17906 -20510 -60983 33374 42792 -41714 6136 29706 3661
r132 -60960 40929 -22041 -52346 -55228 26953 -60586 20211 36227 5505 -33615 44895 15258 -48359 -4754 16325 47252 -32701 -19140 -25697
r133 4332 60479 -47727 38892 -32439 -47107 -52846 -4447 4790 25259 45002 -39283 -50996 -30343 -102 3248 23467 -26759 45408 48646
r134 24401 51891 -31227 17642 -36379 43570 41813 54762 -54417 15920 52926 38564 15969 -8702 -36321 43647 31346 60694 20093 -4423
r135 41386 -58707 5137 38475 -3661 -7650 48469 42946 -45310 29232 20268 -5965 -36304 -23995 45269 27505 -12408 -63064 37389 -64327
r136 41594 24228 8990 6301 818 40909 62933 62724 -55467 -46430 40085 35466 60587 -38734 6374 -44699 -44357 -40576 -60171 -8240
r137 -25002 -3400 -63695 -54304 15628 -31487 20952 -52100 18276 -65136 25830 -3145 50708 -15637 -14728 61758 15299 30650 -997 26510
r138 -20417 37248 61598 39092 24432 20469 -3670 61069 -288 -1836 -7869 45604 -32124 -56445 37936 4680 -44098 28949 -26676 43495
r139 -27647 53327 -4979 -54995 -30240 -59337 -58258 -18052 -32555 -31372 -1287 -47325 -13553 46395 -62568 23601 39272 -35578 -50486 31258
r140 35329 64508 -16704 -40059 56377 -22397 44430 16422 60130 -30140 56252 11336 -9001 -32053 12782 -14890 42304 27663 42772 -26161
r141 38580 -23742 -24381 45520 -39849 2306 -44057 33406 -16561 9307 38150 -56575 -35842 51922 -6957 -32026 -61223 39329 6317 40401
r142 -33511 8383 52593 -19916 49590 -44402 -59732 -43170 57799 33831 17319 -1382 -23662 53426 58872 -51913 60591 9416 3419 54904
r143 46173 -61611 -33125 -43958 -47544 15199 -32958 -52017 -18259 57393 -7042 12791 -11587 29233 51047 -45377 -55792 39428 22686 -61307
r144 -45593 41751 -37426 62756 -18895 46359 -62731 -28863 4521 48092 16796 8470 -15841 -26722 -39238 59218 -10623 -17909 -60823 -17142
r145 -56962 13171 6975 1267 -54715 -45601 -26398 -4674 -56777 22126 -54760 54369 -16911 18411 17056 -56630 60866 -49831 38248 59349
r146 11245 -5725 -26545 31576 -62448 45921 19276 -52035 45909 6163 -41707 58694 -7491 25648 -35737 -59688 27516 37374 -13779 5102
r147 -37455 60325 -20939 -1218 -60708 50697 -16510 21581 64721 -44507 -7331 -19341 64662 -46293 18752 23650 -25637 -42146 41263 14807
r148 10875 -1858 -20307 -39287 -56623 60962 -32061 -42903 -5598 10650 -58543 30864 56829 -10930 -58370 28749 60967 -44280 -54419 -62968
r149 -53082 16703 -17005 -35839 53841 4837 -1587 -46754 -59435 -47466 32334 17532 59408 61936 61720 -43672 -37246 -298 35122 -63034
r150 20636 42497 19138 -8437 27897 3439 -58361 14163 46150 -17493 60428 24230 -47630 -9858 22290 26063 -31267 293 -39263 -5328
r151 -29680 -12168 45184 -62358 -1256 37626 -47053 -8080 -3956 6254 -29880 -56189 -154 23495 27401 -44306 -41208 41328 10291 8985
r152 50549 -55512 -37294 -36657 60079 60169 -24206 -6982 27706 12700 -8690 24447 44365 -43992 -37849 -22814 51239 44102 -13042 57986
r153 -64513 43862 50259 45169 2941 -40972 15408 29645 -35442 23350 -51635 -4020 29672 55917 57634 -47379 -50444 45346 40715 -57257
r154 24941 -28560 22841 64176 35089 64719 -1766 -16438 -57354 -21800 -55106 -34575 -38268 34526 -57428 8395 -12312 -62089 -11664 19341
r155 -24445 34139 -46380 -52801 -20248 25369 3262 34572 14253 -19947 -28531 -27617 -3926 2133 -17141 -15022 56804 2338 -24558 -30439
r156 24924 52763 -47020 -9114 -48428 -54507 53252 47282 -15211 -41125 14254 -32813 -38004 -37300 31014 53573 -47549 -8096 -4694 -53795
r157 -32192 47630 -23673 19013 49014 -61788 34164 -31618 -6084 -50808 856 -45392 -19003 25497 -41986 63547 -24948 15864 31754 -25538
r158 -47548 -6654 33485 54259 -39987 41338 -39704 15101 4496 41301 -45077 54237 34143 -14198 -31247 -29649 62807 -47232 -33148 16166
r159 61325 17118 -33811 -51984 -61164 17517 -3844 -7409 -3233 62137 -23266 -56868 28121 -64787 64450 -11761 64915 -39814 31065 55766
r160 -58813 44521 -29310 -48961 53089 45346 -59926 45107 20674 -63200 -43661 2722 16023 2881 52470 23886 -1722 39812 -15417 -58276
r161 -57196 -19717 39897 52905 62103 -54340 -60784 23434 -58435 -64035 -37020 -27972 27046 -7963 -19982 14887 32836 -52277 -19172 41978
r162 60104 -42526 -12636 41556 -9893 11347 -37391 57673 -38959 45684 56657 -26327 28802 25677 34940 11016 -34056 -9954 -7707 51906
r163 -30193 -26586 4503 -43076 -35037 -6455 7348 -31768 4175 -11315 -19042 -60224 -43902 15218 -30009 24121 1345 -56392 -13969 -19839
r164 -3861 -12297 -15036 5439 -62944 -26429 23602 -60922 44418 -30918 -63836 -1203 -46630 43342 -48508 -18706 -55065 33438 -1661 34106
r165 27607 -16325 4167 -22176 26785 44337 49153 -34880 10827 50916 48413 21597 40088 41440 47801 28754 -40327 -44313 -11793 25380
r166 2281 28721 -20312 30769 6443 -54616 37321 -41968 -43866 -20285 -65234 -53462 15232 23031 -51339 62884 1424 42431 19094 34521
r167 -12322 -40194 -47106 21666 16943 49356 49667 -6313 -5971 17386 -3875 -7681 -19257 -55783 -53998 16052 -64848 45873 -50184 -11737
r168 16908 26993 49956 -51348 51118 -16286 -27973 -32681 -45821 -32594 -47002 -15534 -17575 55637 -18339 -17607 -47304 -12258 26022 8300
r169 -2405 42473 -52360 624 -48431 -15976 -20891 1253 2373 -57175 39385 -41365 18295 -26997 -47624 -17558 -36702 18162 -9675 1923
r170 55455 -59909 -31719 -25699 -16381 11178 53908 10488 -51305 -12314 64215 6848 19028 -57438 62194 32532 19273 25744 -41576 -61633
r171 16956 -29136 -33283 -16390 59699 -48752 -7320 -14595 20762 32657 57769 13421 -15263 -13454 3068 -33507 -59817 -17887 -20682 37788
r172 61178 -64231 -5613 -4463 3120 32162 -62216 24349 29012 -43427 22725 49846 -62308 40579 11569 9926 -59705 38387 -54236 55999
r173 13256 6662 -4401 2252 -3631 -29270 32873 -10041 -28499 41259 38592 -47364 31034 -65198 -42742 58485 -10176 -14218 47399 -30861
r174 61846 23553 -9971 -57560 10877 12131 -40499 60677 2330 64262 46856 24528 -63702 49857 11779 35847 -21977 2545 -63295 22498
r175 864 -24209 -60979 -54590 29194 -59767 -12853 23100 -40479 -3385 -7965 -9134 51267 -33482 7962 35872 -3511 -7744 9769 -33525
r176 -20857 -52448 56297 -22029 1110 -9711 21238 45268 -22947 56883 -11182 57502 -60746 -34762 -18405 50231 -54839 47436 27202 -11335
r177 25287 -61907 -16348 -2170 21809 -60838 -46601 -65072 -14467 -49833 15088 22479 -1835 -31280 -55902 5212 -4236 -31862 15257 6683
r178 -35958 17811 11475 42677 47949 -15752 49223 45500 -9392 39783 30377 10192 -7442 46888 18571 45387 20822 13401 33836 17035
r179 -23873 60324 47178 11563 -7119 -5600 -17308 43502 17437 39091 23057 26931 45818 -34612 2255 -58145 -45343 -22117 -8590 7568
r180 30453 12132 40424 -50680 17432 -39786 -35306 -41926 -44416 -19766 55353 56943 -63644 -52814 -44314 -7739 -46527 54747 56537 36122
r181 -26672 16073 -50877 7000 -16853 -42330 -22506 -50069 42752 29317 -15192 50537 -60132 -3248 -40760 46041 -62691 -29510 -21039 26133
r182 -26462 -5937 1923 58080 -57326 -10960 -38919 -24638 63758 4028 38593 61469 2329 -41878 64752 3103 -10639 -61831 51395 56382
r183 42635 -50614 -56324 -32082 10296 34912 -30846 15238 -63734 9253 12495 54705 56145 -3412 -12976 -31508 -50067 49353 43145 45921
r184 -9879 49699 39553 -48950 1138 2073 -36759 -24351 -59053 33694 56221 -37474 -40915 -39468 22877 37755 3069 -21980 -29823 61969
r185 56792 -50121 -28463 62346 -37728 7400 4193 -40594 -47706 -51006 -7008 58642 -64200 -20618 -33971 40999 43699 -29262 -58069 -39806
r186 19097 -15814 42768 44339 28936 -11906 -59406 32694 7381 58595 -47886 38558 19151 -59418 20022 -52520 -55365 -19790 -50596 -34881
r187 4936 -47806 18819 -65406 -41405 63528 28508 -34073 19671 5333 -58489 -5302 50466 64562 15107 61689 38160 -40393 -58749 61694
r188 -14262 -45628 20998 49556 61011 9706 53412 -7796 500 -28443 15092 23434 60259 -30442 -5490 -23594 -36074 -2906 -20694 -50192
